source_path,corpus,source_family,prompt_id,condition,arm,rep,attempt,seed,requested_vocal,present,type_correct,ledger_path,size_bytes,sample_id,copied_path,copied_size_bytes,release_reason,sha256,vocal_energy_ratio,panns_vocal
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/genre_instr/genreinstr_hiphop/none_s82_2026400082.flac,ATLAS,genre_instr,genreinstr_hiphop,none,,,,2026400082,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/genre_instr_w2.jsonl,2723670,aprime_0133,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0133_1580f8a3924c.flac,2723670,a_prime_500_judge_sample,751639125579439a28cc8464c74e2700d474b0423686cd46370a02bb6c32e865,0.07081,0.15853
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0254/a1_r1_t04_seed2026572104.flac,PH2_ONLINE,online_run,held_out_0254,arm1,1,1,4,2026572104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,13370233,aprime_0134,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0134_f164bbfa5195.flac,13370233,a_prime_500_judge_sample,55a71c5de5a21d7ca9b41a19ac2fcb2b820f2830b28623430d288798187706a0,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0107/a3_r0_t03_seed2026425003.flac,PH2_ONLINE,online_run,held_out_0107,arm3,3,0,3,2026425003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,7321359,aprime_0135,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0135_31d16b4b8032.flac,7321359,a_prime_500_judge_sample,4756d9a863aaf719e78eae973226dedbbaf3ce29aa1c6f4218567c62e9c2674f,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0024/none_s131_2026700131.flac,ATLAS,bon256,held_out_0024,none,,,,2026700131,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,8949271,aprime_0136,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0136_0ccf98dd839b.flac,8949271,a_prime_500_judge_sample,bc83ffd75e35fd28609e1ad96caf4a0295f0c497a982765ebae7c1c2c0a077e4,0.03855,0.58206
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s66_2027100066.flac,ATLAS,bon256,held_out_0045,none,,,,2027100066,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,7244625,aprime_0137,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0137_e80a0d57b99e.flac,7244625,a_prime_500_judge_sample,7099ae97cf0ea00d48fb6cfcb3f1c20424e6c441a0ba96a945f709802cf0736b,0.04336,0.53918
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0001/none_s7_2026200007.flac,ATLAS,bon256,held_out_0001,none,,,,2026200007,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,3676861,aprime_0138,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0138_84b322fa044c.flac,3676861,a_prime_500_judge_sample,cbb851c99ae36e6d9d9727f681bd282813c972ed9079159ff6fa34a9ff1a457a,0.08355,0.3093
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/v3_vocal/held_out_0017/V3_s54_2026502054.flac,ATLAS,v3_vocal,held_out_0017,V3,,,,2026502054,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/v3_vocal_w6.jsonl,7024440,aprime_0139,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0139_4d46c4209797.flac,7024440,a_prime_500_judge_sample,47767486db4916311d26220745dd4c409e2c9845c23fe9b2ad3fb863479b5676,0.06405,0.13206
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s283_2027100283.flac,ATLAS,bon256,held_out_0045,none,,,,2027100283,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w3.jsonl,7286484,aprime_0140,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0140_850b92430210.flac,7286484,a_prime_500_judge_sample,cc31bda10f4e9264486a97644862c6cd3fc434da7f1213dc57feeea5303c9d81,0.04978,0.4373
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0204/none_s433_2028700433.flac,ATLAS,bon256,held_out_0204,none,,,,2028700433,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w1.jsonl,4006966,aprime_0141,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0141_7fc3d706ab88.flac,4006966,a_prime_500_judge_sample,2f40bcee6b8c39a1039adace85a79434ea893b1466587140bc75e8aab75a9361,0.10793,0.36622
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0253/a6_r2_t03_seed2026571203.flac,PH2_ONLINE,online_run,held_out_0253,arm6,6,2,3,2026571203,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,6455985,aprime_0142,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0142_a99fdaa927a3.flac,6455985,a_prime_500_judge_sample,ebedcd7886c1c483cb225457df4b592c30f7bf0926978b3a4d0267cf59f4a8b9,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0038/a7_r0_t06_seed2026356006.flac,PH2_ONLINE,online_run,held_out_0038,arm7,7,0,6,2026356006,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,12834242,aprime_0143,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0143_408407cdc87f.flac,12834242,a_prime_500_judge_sample,50cb92ad8c538f1507983b014555440f096ae50d4acefe95b887fd2076c21cd1,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0016/none_s296_2026400296.flac,ATLAS,bon256,held_out_0016,none,,,,2026400296,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,8648628,aprime_0144,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0144_e6a1f8f2169a.flac,8648628,a_prime_500_judge_sample,bcc323f6e72e5567ef3d34ca9c789c1167ab9bcd7871fac8b8f08df46b83badf,0.02559,0.22093
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0015/a8_r1_t01_seed2026333101.flac,PH2_ONLINE,online_run,held_out_0015,arm8,8,1,1,2026333101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8364784,aprime_0145,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0145_7b9b46feb570.flac,8364784,a_prime_500_judge_sample,3f9bc3800195d3422c671f17fff1170da0fd6ee79b53111f9db2f0779ebdbc9c,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0238/a7_r1_t00_seed2026556100.flac,PH2_ONLINE,online_run,held_out_0238,arm7,7,1,0,2026556100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,9789419,aprime_0146,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0146_bd942c9d5c0d.flac,9789419,a_prime_500_judge_sample,0c62a3bbf53d649b5fa1528b22f83ca0524ad7ce93c8a9eb195ad7388540c9bf,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0137/a1_r0_t04_seed2026455004.flac,PH2_ONLINE,online_run,held_out_0137,arm1,1,0,4,2026455004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,7364906,aprime_0147,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0147_c59c8b767823.flac,7364906,a_prime_500_judge_sample,47ad435d74ce1ff076040172ce66bfe4152f857508ef8245a50cb5a148a79984,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0004/none_s133_2026400133.flac,ATLAS,bon256_general,held_out_0004,none,,,,2026400133,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w5.jsonl,6948712,aprime_0148,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0148_87e874146c10.flac,6948712,a_prime_500_judge_sample,4855c0bdd09c994fc3db805578997b9821d6b30313dc0f32e2cf090c9d9f5249,0.05402,0.16287
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0199/none_s381_2028600381.flac,ATLAS,bon256,held_out_0199,none,,,,2028600381,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w5.jsonl,4646457,aprime_0149,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0149_179467b508c1.flac,4646457,a_prime_500_judge_sample,57077f1ee8f128467436f75ceb9ff83bab3a16ab8c92e4c19836ea49914890ba,0.12731,0.66036
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0016/none_s405_2026400405.flac,ATLAS,bon256,held_out_0016,none,,,,2026400405,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w5.jsonl,9623973,aprime_0150,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0150_257562bf306b.flac,9623973,a_prime_500_judge_sample,7a8d6f05d5051c1f037f2406148f1dc4cc9867a4d9d45f785d318a83819ec087,0.13153,0.08264
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0117/none_s136_2027800136.flac,ATLAS,bon256,held_out_0117,none,,,,2027800136,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,4558030,aprime_0151,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0151_f139b502f869.flac,4558030,a_prime_500_judge_sample,aadaab5587fcdddffa8aede77cf74de760e35e3a57aecf0780fd1bcb0a2078a9,0.17206,0.20674
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0041/none_s488_2026900488.flac,ATLAS,bon256,held_out_0041,none,,,,2026900488,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,4065548,aprime_0152,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0152_1d7b000d7782.flac,4065548,a_prime_500_judge_sample,63b28afed633e949a492bbd48cb19d173f8de57d872c78f2a6951ef3eb2fbc06,0.06192,0.18973
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0230/a2_r1_t08_seed2026548108.flac,PH2_ONLINE,online_run,held_out_0230,arm2,2,1,8,2026548108,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,15294576,aprime_0153,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0153_f50cd77560df.flac,15294576,a_prime_500_judge_sample,203b8ce69551028201f1b35167c93dec288852e25fd9abf36c06f2d214a0c649,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/v3_vocal/held_out_0119/V3_s118_2027902118.flac,ATLAS,v3_vocal,held_out_0119,V3,,,,2027902118,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/v3_vocal_w6.jsonl,8726598,aprime_0154,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0154_81dee6d9169f.flac,8726598,a_prime_500_judge_sample,cacfbe07ec56912e47e9b619f12c9037b6ab0d5659f7f1800941009c1fadb736,0.15333,0.5026
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0069/none_s111_2027300111.flac,ATLAS,bon256,held_out_0069,none,,,,2027300111,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,6190718,aprime_0155,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0155_518b07949390.flac,6190718,a_prime_500_judge_sample,964c4a60d23d1fd10c94d556efcef8dc920cde96c9da0933a33e106a37a36110,0.08245,0.08311
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0240/none_s360_2029000360.flac,ATLAS,bon256,held_out_0240,none,,,,2029000360,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,6333678,aprime_0156,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0156_23de57543e8a.flac,6333678,a_prime_500_judge_sample,4d47d32060cad1b6337c8fff1264fd21ded56f82eaf1bf5b5ebeb218b8928148,0.11091,0.25553
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0254/none_s325_2029300325.flac,ATLAS,bon256,held_out_0254,none,,,,2029300325,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w5.jsonl,9339255,aprime_0157,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0157_ce42e57a6446.flac,9339255,a_prime_500_judge_sample,69198d5f4111da6ca60e5b90261c8b2b72a9dfd6b4b62abc35148bd081fec01d,0.06526,0.0717
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0204/none_s65_2028700065.flac,ATLAS,bon256,held_out_0204,none,,,,2028700065,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,3032040,aprime_0158,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0158_ce222c38ed20.flac,3032040,a_prime_500_judge_sample,465c4a9d6c98959ab018dcdab7c2fe4b099d3e95205d2ff85211f87cdee76875,0.01173,0.26404
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0254/none_s54_2029300054.flac,ATLAS,bon256,held_out_0254,none,,,,2029300054,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,8870014,aprime_0159,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0159_02e63d0a89d9.flac,8870014,a_prime_500_judge_sample,bc86e2fed1d79888b8a779535d836245d525c01cb51182a8fcd017cdcac67913,0.02005,0.06922
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/v3_vocal/held_out_0008/V3_s3_2026302003.flac,ATLAS,v3_vocal,held_out_0008,V3,,,,2026302003,1,1,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/v3_vocal_w3.jsonl,7113825,aprime_0160,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0160_e6ba8673890c.flac,7113825,a_prime_500_judge_sample,9ac0e5f69817b2eb274d69213af751e4536c7e6a5a75800133a32044bcf38c36,0.38948,0.65932
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0069/none_s235_2027300235.flac,ATLAS,bon256,held_out_0069,none,,,,2027300235,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,8366421,aprime_0161,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0161_20f6c18e25c7.flac,8366421,a_prime_500_judge_sample,4116c5ccc45f79e622b7f884980af490d0e6a0a2867b533f7514986ac1042249,0.0755,0.09401
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/v3_vocal/held_out_0024/V3_s70_2026702070.flac,ATLAS,v3_vocal,held_out_0024,V3,,,,2026702070,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/v3_vocal_w6.jsonl,8729089,aprime_0162,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0162_cafb8a714299.flac,8729089,a_prime_500_judge_sample,27785627f70f2adf4154da880d0f07669055492c08c87051c81b6957164fddad,0.12131,0.18438
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s446_2027100446.flac,ATLAS,bon256,held_out_0045,none,,,,2027100446,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w6.jsonl,7071858,aprime_0163,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0163_7d7e3c2c31b5.flac,7071858,a_prime_500_judge_sample,fc9f52a8e29c3c1b0fb1c8d1daf1d0305ddb5bdd7c062b90c8fa198984eeb557,0.06426,0.55624
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0043/none_s222_2027000222.flac,ATLAS,bon256,held_out_0043,none,,,,2027000222,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,4163642,aprime_0164,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0164_f9d71b9530b9.flac,4163642,a_prime_500_judge_sample,f0837ed3357999af91e811aa77a9d04e93a2db6fc6067b3bca7dc0beea289861,0.14274,0.18613
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0017/none_s57_2026500057.flac,ATLAS,bon256,held_out_0017,none,,,,2026500057,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,5830792,aprime_0165,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0165_82af3b58df34.flac,5830792,a_prime_500_judge_sample,b43a2ab443ede1139ffac07b5ce081dbd4567c2c1b3aa66cc22394e65ff66148,0.0519,0.41847
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s302_2027100302.flac,ATLAS,bon256,held_out_0045,none,,,,2027100302,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w6.jsonl,7636191,aprime_0166,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0166_f634824cc7a7.flac,7636191,a_prime_500_judge_sample,97eb5c98cffa2456c1eefecd70cdffd59e8cf519835a9e38abdc2410155604aa,0.03996,0.50141
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0199/none_s352_2028600352.flac,ATLAS,bon256,held_out_0199,none,,,,2028600352,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,5205084,aprime_0167,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0167_62e1d8a99983.flac,5205084,a_prime_500_judge_sample,0d0397b00348f8715b2bfebe970d7a0c1c4df5a112a714248b9879f18ba5c268,0.03656,0.36757
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0236/none_s439_2028800439.flac,ATLAS,bon256,held_out_0236,none,,,,2028800439,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w7.jsonl,5439989,aprime_0168,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0168_24f6068879f7.flac,5439989,a_prime_500_judge_sample,4bcb1348929f937ea9839b74f938a7ae45bc92aa9565098565a6d1208e2616da,0.06275,0.12407
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0010/a7_r1_t06_seed2026328106.flac,PH2_ONLINE,online_run,held_out_0010,arm7,7,1,6,2026328106,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,7410167,aprime_0169,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0169_54c8d3436856.flac,7410167,a_prime_500_judge_sample,016f7af76f0e2b7a34f124a75a9d935438810a7d8f023510c9554afdfbe23d49,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0142/none_s8_2028100008.flac,ATLAS,bon256,held_out_0142,none,,,,2028100008,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,9349213,aprime_0170,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0170_074478ad744f.flac,9349213,a_prime_500_judge_sample,4e0667d8756bf6d1b3285e940fb64410e3ac0e5ec40a0caee458d0719d69cd8b,0.01942,0.3048
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0002/none_s3_2026200003.flac,ATLAS,bon256_general,held_out_0002,none,,,,2026200003,1,1,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w3.jsonl,3835919,aprime_0171,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0171_a9bc6b9039e4.flac,3835919,a_prime_500_judge_sample,3891786077e4c8603b90975f9c742c735467321bce8d982f0b92bd3d434867ce,0.79003,0.14816
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0195/a2_r1_t03_seed2026513103.flac,PH2_ONLINE,online_run,held_out_0195,arm2,2,1,3,2026513103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,5967753,aprime_0172,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0172_fe5aa723f1a1.flac,5967753,a_prime_500_judge_sample,6f8c39f16d4a89f2208b304834909f289d0d3ff368558a1d636305bb59c5f144,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0245/a1_r0_t02_seed2026563002.flac,PH2_ONLINE,online_run,held_out_0245,arm1,1,0,2,2026563002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,8280657,aprime_0173,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0173_40be6d9ad685.flac,8280657,a_prime_500_judge_sample,ce59e9ada624d8c6a06c3b84dc0fb58940519a48ca9c55815156644c1f271bfa,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/genre_instr/genreinstr_folk/none_s2_2026700002.flac,ATLAS,genre_instr,genreinstr_folk,none,,,,2026700002,0,1,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/genre_instr_w2.jsonl,2628953,aprime_0174,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0174_6844f5f64d42.flac,2628953,a_prime_500_judge_sample,b26570fd30720553ac238833f5b631dca345fe328a01c31f44ada103eebe4880,0.6996,0.27538
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0069/none_s247_2027300247.flac,ATLAS,bon256,held_out_0069,none,,,,2027300247,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,6649387,aprime_0175,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0175_9e03a3feccd0.flac,6649387,a_prime_500_judge_sample,5d4907c4d2c7aa6b006aa7ddd03ebfd3d088003a936b9b0a36cffb3f90591ac7,0.03239,0.06794
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0191/a4_r0_t00_seed2026509000.flac,PH2_ONLINE,online_run,held_out_0191,arm4,4,0,0,2026509000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,14105550,aprime_0176,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0176_f9de197b39b7.flac,14105550,a_prime_500_judge_sample,2dc684c27e98b6d2ebd5882ba4abcbdfaccb403c465c968f531b8a11fb86a58f,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0109/a8_r0_t02_seed2026427002.flac,PH2_ONLINE,online_run,held_out_0109,arm8,8,0,2,2026427002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,8222821,aprime_0177,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0177_88991c2c8f36.flac,8222821,a_prime_500_judge_sample,3fa01d64083ad5817cec808d1e3a212f0060775b6e361707d14adb57f25a1300,,
