media_sha256,transcript_nonempty,transcript_confidence,transcript_chars,transcript_sha256,segment_count,backend_id
31dd4f7de704bed7ba9da4d41c0a77816357f5395689ed659c5b27dba16bdf9d,1,0.16042416550489216,20,7985b0c6af1de728f17de3f75a2c130cdfb1416b4678f641871b6e052d4998ea,1,openai-whisper-large-v3
31f8eaaffa82db6529f526fa89ecad30a86bbc2b020f1c25a4734d21a3eb5811,1,0.7094201967106163,211,deff587dc2d446c076d08454652dc9b74dea767e58720c960a0668da9c984ecb,5,openai-whisper-large-v3
320db01acba84a530b9f7c366b7a5ac3b5c3f21104f30eb86ffd1ec326351758,1,0.4655967486073982,108,21b502c140797a3d2910078a63c241c68c43ac3eb267de0ed338b86c3d87e742,4,openai-whisper-large-v3
3210211b5248325b63e7de2cd523749bf2f9b34d67fdafbfbf4e4c1f66ceaee9,1,0.1344744339652963,104,844aa3660065a618b31306c625aec9cfb9105c5813a025024f491beb090aae09,5,openai-whisper-large-v3
32463557a0938c1e3aca352f6ec494b55063372bcf48bb85330cafe3aef3eb18,1,0.522315416728213,152,d69c43cc4fe21b9a7b547b885b8945b0ae4a056e4a332f09cb67a255e604533a,6,openai-whisper-large-v3
326066cc0d78ef2d3db5e90cc89e13961a29fe2138457922c37db11daadb32df,1,0.19450567334133334,13,83d76c9ce4a503c86b0a28c8efd878dbe32decbfa3fd03c1035659247a9d8866,2,openai-whisper-large-v3
337d46ad54cfe76259fa1311897b60086f7bb0d5160e31fe2ccbb5186a347862,1,0.30539323465383894,145,59c05ee2992b9bc0299534a8a745b970f189a7d3b8e1511c68ff2a1a1237c821,4,openai-whisper-large-v3
339e5ed78b7cd9f5f23ddf0bfa32a6d4084f83e70efbdb5948848a66a1edcca6,1,0.18173366553211526,86,87b6e929eacbbf964497f2fb41e46b158aaef25f1fe4dab0297e1447478996c4,3,openai-whisper-large-v3
33bc9b9557a13eea1396263285a31b792c58e655d3f0284f41b6bc5021d4f42e,1,0.21704945856558958,221,a891dfd15db82295fc2c803efceaebc11426dd670aaf7da8072918ca07908b4f,7,openai-whisper-large-v3
341f23918a376c247a5c8dedeeabbeed3f0046397f080371fcfe4c2b48959fd2,1,0.07425783768830013,23,21033ab605511778203962b1e262878fb99614e3cbc8d903199c4ac4a7825e05,1,openai-whisper-large-v3
34672fb90711b954cfdd1a0fceb281c88d7870c25d3ca3c787edd92d80f259f9,1,0.10501645492350141,94,6e39c7bde17a29378d20083219fbe5778156fb4955099716a3c9dd92d45b28f1,3,openai-whisper-large-v3
34797dec26ea386e253c07928aa3e430854b71c405d74aae2148b0dc8fc1d0eb,1,0.17908328068221707,96,490b567878aae64fcb3cf58f781ba79595a630adc7b2e4a9b7667fd6a89a491d,4,openai-whisper-large-v3
34fcdfb4ec9135ac936272829ff0649ee6b4172635e0cc0b98cc1d1f20a494ee,1,0.21212001785911785,118,7e56183abd46a4a77bc9de18d90d0f765f10b7107f9607a3132b052b593af16c,3,openai-whisper-large-v3
369836091175496dc7046c9c758e208ec366055f02a9335eac68465ad10f2455,1,0.24098943575247925,141,4084e93809dc015373cb1efdf1134a41ef6c1f329edb672e3935101c7d2d0c6a,5,openai-whisper-large-v3
36d5d7ca1ba5302513335bf15d8e355936c5205f7ed9fab0919a38a839ad4e78,1,0.7215449264297658,147,8855b8350138726df7e839e45a39a047e88f002fdf7be5cab6ce88021093ad5f,6,openai-whisper-large-v3
36eb67fc6cef98964d812e0c157580e0f62e0d7dd5bd0877b9c28331d74ab2fb,1,0.0820134970079538,21,2f0ae002ad5af267597a2279ef84257e84849249f289021016cf1ad27124a53f,2,openai-whisper-large-v3
3717b6b24f7316f920f9756da7eaa33e88864f8d00b4c76efa76d3dde9d48e67,1,0.31554634048272495,56,a3eeced30524522f2ad14f8d471ecca317869541d650b8cb173fba76256ec1a8,3,openai-whisper-large-v3
382bb6bc4870ed4fd4fbc9fc7a183fb0677e1a3df9716bb9cbf6e720dd1d2544,1,0.5425688206124654,126,8a9a1d40bcb3e6c0fc2c9b1447ce12c8dd48f1399c20f2002e2c36d4054c7b90,4,openai-whisper-large-v3
387af076db1f4fca1a42e77f689b01412f950e85774af09db4cb6bb232fe5340,1,0.22867583841184286,19,ffa32cc75d039b1f70047e70bb602c52fb8c7008819c1934c9c27fa658eefc82,2,openai-whisper-large-v3
3891786077e4c8603b90975f9c742c735467321bce8d982f0b92bd3d434867ce,1,0.4097439828267424,203,292a7ebb0a2de6d895921e38bb4c63dc4888a3686f5058ab353c4b7dfdcd8066,4,openai-whisper-large-v3
3a002f3dc718868e25737cf994460ea0381da6d243c37b92675c28fcd675c2c8,1,0.25454306965412365,69,7ba6ff6156b37f51dc17396744030207f53041c447459587dc5740ec3c2198a7,3,openai-whisper-large-v3
3ab6e7e386b6ff4f6d6f1955806424028cea44e254dbf85bb9636ba07a4f32a8,1,0.772266088044243,99,6703d7a7faced28a455eea4423aea5aedab9b0ee424129fa49128270fd651c57,2,openai-whisper-large-v3
3abded57eadd7aab88e1345b6d4c15de9fd3dc5ef23951d72d2b86ddc6cc61ef,1,0.637421064522122,138,c5f5eb5c07f3349b22a93ee3e5698330dbdad7cf3a34abc16d00564367135c55,6,openai-whisper-large-v3
3c0ce1991e813eae2adcd749d553de83f0b4c370a294cd7afaa2cc249dc7e963,1,0.11798418451380331,170,fa1698ea74f4645b367e882fa94afb59149a1c007941c4da6b6196395bfebaed,7,openai-whisper-large-v3
3d1eae958f9849c03837d3ee62f038b034223f58099ebbfafbb8737d861e99b7,1,0.34135536657149795,400,a56291d2fdc44ff35a0ef72240be52738d0c186645fc3bea15a2fb2027c8bb17,2,openai-whisper-large-v3
3d6db1b7859d19cd3aa93b3e07ecbcafea26b86cd1781982e9b90560ea89a015,1,0.6591555100079529,144,482cbabb59e963002fb035d547d6e47fad18f842d338a156256d7d4d0679b893,4,openai-whisper-large-v3
3d767d94da461b0d0634b72076cad48812ea52381071c9cdb13e0ff484f64878,1,0.606150399218649,110,0c981b682bc31249d384ea786843dd1131d8f32fd06a7bf28d2d056b78756410,5,openai-whisper-large-v3
3d82b08ee135343ed90b7604f50635565d9df32f83d28677961b0c59e72ae6e7,1,0.22635713073141941,146,1e39773b16a378822346f314d92dfcc822dbbf38d1706e16e4a4efcbce32ed81,5,openai-whisper-large-v3
3db21cc0632b7777b43b9d4a34791e0cde22279ad2d9feb92a8d702c89e200f6,1,0.10896340736956478,102,eac67d6128414f50b3a5553f6e3c3318134d8bae9e79f4b57a040f86f4feaec6,6,openai-whisper-large-v3
3e0d73ce346c042477d9914d1fbfcf06d8fb830221d29ce829f25a56141c1507,1,0.6540209071731451,135,f68e2a077cb89f9ef15cf3ede107ae25effefc068688420d398a0153b829b41b,3,openai-whisper-large-v3
3e3a062c1391dec9c1921383706a134d55fae44d1e13f92fafefc3d07b8cea68,1,0.2112161250982264,233,8df49fae3ca50d11e000312f57d2ab49d7a82e5cb8a234d0d5398a486572b3ba,7,openai-whisper-large-v3
3f9bc3800195d3422c671f17fff1170da0fd6ee79b53111f9db2f0779ebdbc9c,1,0.462550087795543,155,01cdb373195b7ad49dc8bea707417d4272eab9e45738f577b05de941184aa773,5,openai-whisper-large-v3
3fa01d64083ad5817cec808d1e3a212f0060775b6e361707d14adb57f25a1300,1,0.18726449096777853,76,abd6fa78b187f8bde3f5ed4c168c8dc8a4855f11d5c914df0a658a8ceba6d43d,3,openai-whisper-large-v3
402367ecbfe226cf47a59f9fd60a9129aa33685996d5d883edd95283fa00bd54,0,0.0,0,,0,openai-whisper-large-v3
405d969fa1203337edf917cc2e15e33363564f8610ac356ea96e40bae0531c04,1,0.22596656220605327,10,8569efc4ed5a6273140c2b6ec0ab8d99f4398210808fbb7c0cbbae4fbcc21350,1,openai-whisper-large-v3
40eec8090937e7d065e1402a4e0bf5a4dffcd29d63cee3faa3ed5d70bbd63a61,1,0.601448000828184,124,5f11dd73d24de579f15c9dd411136ef625050f2d07142445a84a4fa379667b9a,6,openai-whisper-large-v3
4116c5ccc45f79e622b7f884980af490d0e6a0a2867b533f7514986ac1042249,1,0.26548063091431734,113,a6d393943ed2cb1a815d25f96d0dda3db7f0e1e4b9f5b2a0bd435791cd28a4ea,5,openai-whisper-large-v3
41321f51f8659cb2a8c694ef2318e0945856191c7a18fbb35b69e7e3baffc08f,1,0.3079935868277269,128,bd43378f97d471e69f8c05d89e04f418f6a50a907f62757087b07d2a5ed2a2bb,6,openai-whisper-large-v3
425b7b6aa6cad2e2c86d54edd75a720c70fa45315c12eda40928f080344b1dba,1,0.5964789997420344,86,1271d3ec570062622fff97ad5e431a0cdcc60b2db276b6005853cf8319d152a2,4,openai-whisper-large-v3
42741f13b51e38794cc8ba2d294626614fb0111670182e66df41ebee64d1c33c,1,0.12441705658697283,117,a0cc6154749e8d518cd284586771aaea4df6977233b447399c60d0404fe7028c,3,openai-whisper-large-v3
429dddf8d18f4ed0c8c5d8ec8613cc17fd2d5d8324989b803548b6f0b01bff4d,1,0.07508619358455605,26,69d1e560ea3ebed873696314c804ed7b270227116b409f05d7d48b04b3c212d0,1,openai-whisper-large-v3
43b055c4023181c99dda53163e0cc91b90b0145eca1a11d660afd35ba30f1a3f,1,0.17843502805222053,130,f026d8da348b9256cde3e9710ef44aeb37c6f9de80dd7734afcb830778186e49,5,openai-whisper-large-v3
43b2503b128d68f66094ee91b830404094bec7abb182ee27a7b7234fdccd1776,1,0.4172406088645366,536,ba86a753a73d4614ade5055312088d7a2420a9e2d889e5042a7405a8eee45214,36,openai-whisper-large-v3
447968bcc17a4b32332a7b8ea21d63b4f8e62373857799b045d663b247f2ccfd,1,0.5359118448685622,147,7862acb1110843a9f33d427ed392eb1f3d77bc0a646600137a3b54b84b785f66,6,openai-whisper-large-v3
44997646dec650ecabfe12843e5b31fbaedf79a8497b708b69d2cbeea1d41ee2,1,0.15675659504169925,28,f823d9cad320f2b56a32f6d905a11495b36f24e3fd5709df9ee70ffb3ab8d040,1,openai-whisper-large-v3
44b3ae4ed380c2ae10f402ba5380d7d2c06bb2a33f7c5d88c1fdc9081f0f1902,1,0.2008309693434345,350,bf5847f2a7afcab3f9dd6a159630f6945aa6b1e24d97dc83393f0eec517b6536,24,openai-whisper-large-v3
44dce13947ac125222e7826d514dba2972ec384982b6857a44c27892cc4a1a55,1,0.17022083274236954,181,96134c7509800753449acb202a226eddeaa93bf31787993a9b348879f760e195,4,openai-whisper-large-v3
44fdddbe26e9c2c5ca381dc6ef7796623ce2c669df72e132ff3cde569a7b89a4,1,0.18864144263295107,219,2dcf461321ca8d44297b07459af095e7d6d3f2f556fef334f37051afdf1968d8,4,openai-whisper-large-v3
4501fd54f7751e2d444791bb76ca7c5de9c8431cfe8a30a7000f515183cce0ee,1,0.20788322087957575,132,d9f701b1a7e9ce2c017e95ddb499e86759c2a27fffb0adea2478f9011719ca49,5,openai-whisper-large-v3
4586978f37fe59081795e87345985c9ebc69f53863913da3e5fa23aa61d274d9,1,0.6973957392128066,203,78fb7ada95ada2b551b4acbb4aef714124f9f01af9ee496b4593aa35f32a49b3,6,openai-whisper-large-v3
45aa013bb09584078e0c866d93b5e8bf406fe801b7041f75f6fa37df6b58b829,1,0.19621166106539203,229,60be4ddb2283421ddfdc87f74b77e024d137ff7a6cc2e645ea89ff2bd09dc772,4,openai-whisper-large-v3
45b4c2947ff02361d42373c493ddd39b008d0b73edc9dd685f59387cb8a25caa,1,0.36967056525338504,66,166e5ef5cead11fd4d9dc7ffc553a8e6386190f449940ba16cd80184bccb1326,3,openai-whisper-large-v3
465c4a9d6c98959ab018dcdab7c2fe4b099d3e95205d2ff85211f87cdee76875,1,0.08391081258207639,82,9994e391eef6e40e221bf9e689c656e729238f0d5ac4a2c457ba174d0499f4ae,2,openai-whisper-large-v3
466c9938eef8ecd1019c60971ecddd70de0b5c790ebcbe7667a7c7d81101b107,1,0.5991360833618913,105,fd0d9b1f0b5608b340575747090cc8f772bc5e7cce88010c1ffba89a2733044e,4,openai-whisper-large-v3
467e09213b1963fa98ae97cfb2acd8cbe9470d5abc2a61c0f19f052b60c9d87c,1,0.2700472246666614,228,d2fa2d71aaa808840fce7de30dd6785ed646be52ea3f4bf8e68b7cc4707a17be,9,openai-whisper-large-v3
46b6b998148f8aeae9737e37e6aa44ee7802d7e49399b98ab1acc16b7d0e66ef,1,0.115047603548153,146,90eb165736eda83ab6a2be489015407ea9531b12b3c172015fc4ed9f1706488e,3,openai-whisper-large-v3
46f7966430cad85c0b36d5e9a7787d854d9a0a3258a3cd9e73e1d5bdbe333cd7,1,0.08581217934896739,404,1de256b889c86ecbb186f5e8dae7b5481bc592f02f15b7f462fb5e37724835b6,23,openai-whisper-large-v3
471ca89e77a06ba1c9a2b0c829d2061f687c581f038a3fa48c82a682ad3ab982,1,0.6451806467790085,178,9112433fe42a7e5cc23c1b68c528d5c091cba0f0439afd99696861b210852f72,4,openai-whisper-large-v3
4756d9a863aaf719e78eae973226dedbbaf3ce29aa1c6f4218567c62e9c2674f,1,0.2547201538722749,123,d31ecdf9d09f48ce97a3326cdef942d5c92dfe75a06e717c330dd6fa9999d252,2,openai-whisper-large-v3
47767486db4916311d26220745dd4c409e2c9845c23fe9b2ad3fb863479b5676,1,0.36788987520466354,201,cf77b5328d4e6d8dee23fedebc549bab334437012b6eeca454fa5a03f9ffa755,9,openai-whisper-large-v3
47ad435d74ce1ff076040172ce66bfe4152f857508ef8245a50cb5a148a79984,1,0.18349800604327626,25,84c061d88d582be88eb07e369887a687b1658b74d3cbe2e4f68ee9b127e342f9,1,openai-whisper-large-v3
481eb70b7fa3ef6bc2c8f27e1d7484ee2ece014c61092117d62d94246c76fa05,1,0.30514462232793405,192,57ed13f91fba1ade9628560cd5c672f2164c24c9646c7d848c3e808cddeb42ac,8,openai-whisper-large-v3
4843a6abef2967049b864042f8cf3fb25c10786239bdd24eb46ed05b97869a1a,1,0.2710376938725538,139,7d936a31b854e8f9422d613ac481fbb3db4c8ed566427748faf925dd88d36535,6,openai-whisper-large-v3
4855c0bdd09c994fc3db805578997b9821d6b30313dc0f32e2cf090c9d9f5249,1,0.3214736871966096,204,96bc2dd7ed7a3cac23fe1d699374bdab6d8df073a7ff7800aee707e19c84d2d7,11,openai-whisper-large-v3
485882cd006575ba0cee5b9a4f6d44d62bd7801e9888f23a1993009de26aab5b,1,0.16543082762432765,318,f8e94c672d29783ddc6a0c43927ae3456a3acf646a6e62205d89fa5d74875181,16,openai-whisper-large-v3
48939e248e7f87047707f1af6e1308ef3a5518966f75d4b1c5fe00bb4f602a5b,1,0.15483804641899346,88,3d06faf41854b43b6824f2f27286d1de4579f8ab784a2b0dc82f23cb383d412b,4,openai-whisper-large-v3
497c7af0d7e6eeb02bb42719e8652a42827afb0ec84eeeeeb1ba102cae642f3a,1,0.2003440217967766,310,05d4b8706bca29cb010a1aa64c33882b8bf8defc54e8b64209ed0b1a2fb2a290,25,openai-whisper-large-v3
498440a854fc367c9c4aa460f0e4fc017b7c5d9d93e1edd217f82b9cb3d1492f,1,0.559112381901046,114,191735d711bef181ba0766c667a64c257451272647daffad9e225948748bc900,3,openai-whisper-large-v3
4b104b3443ec1d81378065ca3926591117206892acfeeb9f7d476924aef000ea,1,0.3365823134314489,625,206ed175c0628a4e1aa9094479d512079ca9ac63699a5c218bf7302893b166af,34,openai-whisper-large-v3
4b7e181e337d6d10daefb17977c759a69b20b732847769d30e24d807f5cb2956,1,0.5361087951869271,157,044d1438cc5709b8f865db2aa3a3e321a9b668195be44e664677946febbb38f9,3,openai-whisper-large-v3
4bcb1348929f937ea9839b74f938a7ae45bc92aa9565098565a6d1208e2616da,1,0.1791459797028158,196,43c9a4cc411df8e31bbe3ca999d33dc5bbb50cea9c55979b90de8b4aaff97852,5,openai-whisper-large-v3
4c458237d63c6c918a20657006ede8c07fccdd72d75172306052ebfa7096dd64,1,0.7320763524946089,171,4987f10c59f72a4f613bfc7bdb7dfaa73f9b7dac3b407a2bc173319d84819dba,4,openai-whisper-large-v3
4c79e7b982b2c19173a107476dfe515a6923252879b6d7cdbaaecf4662a64aed,1,0.14368234251514847,258,6d4833009332fae4a30ee0a0a7e515b7797dbbb8defb4c9b7c39c14cf09a3c4e,8,openai-whisper-large-v3
4d0b1fd153d2fc383e33f092476454f43d5d06c2eaf9a16fa8ffb72891e25dc9,1,0.2857103253670808,529,c8ae96e132464b8f6c475a594832d87a1ba2ae96c6292ca5dfe3b0d80e2ef049,20,openai-whisper-large-v3
4d47d32060cad1b6337c8fff1264fd21ded56f82eaf1bf5b5ebeb218b8928148,1,0.36266655383533275,206,0315c1afe091eeac5c71745e1da7b732c77e3a1da76276ff27307ae050a67db8,8,openai-whisper-large-v3
4e0667d8756bf6d1b3285e940fb64410e3ac0e5ec40a0caee458d0719d69cd8b,1,0.06279519243003333,359,1be91c3b0fee28f2b6b6171e324858e79f17f88fda156adf928a1f0c5875c091,19,openai-whisper-large-v3
4e6032f521387122bb069c596ac7d321a8c1597f534e69cf19950a13a38e6661,1,0.31547027246182147,21,2f0ae002ad5af267597a2279ef84257e84849249f289021016cf1ad27124a53f,2,openai-whisper-large-v3
4f390bbe8b2546f38f1bb0bbe2ccab87e775a5cda54a261c9f2b25d81b6ceb8a,1,0.21437878546567612,268,e5e0ba88e5e01ced111069d816da9dc4dae46ec2c9d3263287365d2fe7b740f0,12,openai-whisper-large-v3
4fca20c07654031c5d646c41cf099f9fad5927b6027f1234fe989a60c30a3dd7,1,0.26016329936763644,16,ac1bd32016176d449303fcf7bf40613dd7ac80eeb106bc25822ebac1991bd51d,1,openai-whisper-large-v3
5027e9e580ab8d232bc4bef7c6af65e8a9741c7005d5357d311d386a0e6e3033,1,0.19862870037892938,131,5851489c72ebefc971148e48da29dc3a144c2f09a43c5b7d7e599781140442bc,7,openai-whisper-large-v3
5049671292ada30f2360357dde7a8e14545907bbb6d1da56c15af1f2f6bae0a4,1,0.31805418717688855,113,467e157443179f8d3f7fabd939e873f22b23298e3735c34edc83b0d2d0872a40,5,openai-whisper-large-v3
50cb92ad8c538f1507983b014555440f096ae50d4acefe95b887fd2076c21cd1,1,0.07635837402328986,10,8569efc4ed5a6273140c2b6ec0ab8d99f4398210808fbb7c0cbbae4fbcc21350,1,openai-whisper-large-v3
50eaa8d725b5d5a89a4bfceb2e3959f2a654edfc01c2524f8c78b7c5878cb621,1,0.12371136733482571,21,d29769919ab9af28e46c1a0537a1fc3838b49535ba85f6d6b32c1fca797ccb51,2,openai-whisper-large-v3
5117199c8f06d54fc04ed25a828817b074ac9a39295412f698f41e63a2955224,1,0.7160756481397449,117,723d3620492d89cffd27b5657393dbe693144d7470f8dd9cd4ecf81b613b3209,5,openai-whisper-large-v3
511947590f0452e62d4ad778df5af4590df9d0d91141647ffbe8389d01ead668,0,0.0,0,,0,openai-whisper-large-v3
514c7a03f7b321d9d8c5657cfb58c6312a2e63da2ad67e5039ffb952439cbf40,1,0.09977701873078043,28,f823d9cad320f2b56a32f6d905a11495b36f24e3fd5709df9ee70ffb3ab8d040,1,openai-whisper-large-v3
5245be4438f7f30f4954a90c0a7e1bcb88bea9478d8a644bfca897bc581a9dfe,1,0.3515744048998177,253,60d1dae5f74c1a2941b35bd97b09d5c4fce07dd9cccebb1d271c30f138dd7329,4,openai-whisper-large-v3
526a9b8268cb77317bf81813a6c868639ee4030bd5519bdbd41df47111ff9088,1,0.4294060502018977,89,a8cfd12e17d9e6dd2437058b76d430af7c48c376908498cb57b9922a362cfc00,4,openai-whisper-large-v3
52859c85cea947df16683b45721d032e7301776454a1294466e23adb010ec61e,1,0.09544768634980573,206,73feba634de557d2e9ecf425513e1efd2350aa9105e7e91c6b3fa1eb319db43b,8,openai-whisper-large-v3
52c85995932630b024a8ec48d9ce8b703a45697d854ac9cd93868265d2fda9e0,1,0.34119264283575895,165,9abe9b04a298344648758a9daf7bf3ef6c4cb8a50c3269e6fd0cdabe96544f49,4,openai-whisper-large-v3
52c9fc8d3e6f2eb18619783758294782d519221968002017a7663231ef1e16d5,1,0.1809386789071799,156,94253f6595c010cade3c04f799bd84eb1c534e2e23e563791d99339294ad5e0b,4,openai-whisper-large-v3
52f3ee7cf0eaca816a40d7a810facac9243d1035eaeb344b6321a1034dee5ebc,1,0.8214667649164029,106,4224f7d5e359712824bcf5b8fe4d032eebc8c885bbc5fd73eea6a3a44ef017fc,2,openai-whisper-large-v3
53145c485e236f00caeeb8aaf043360e6ebb796a88ed84526da2feb534edf1b7,1,0.373511186262553,113,0abf82500762f7d6f5ab17f78d60ea6b89cce89def165e18582f3a82ca8a5112,3,openai-whisper-large-v3
536f53733d4bd72473286592810acddf9acd56ce8b0671928050af8d8c655749,1,0.12810494394722668,87,d9c705cf1dd254eb0df3b36ea9c87f9193b7d4e898e8745e7eab77e932ad06ec,2,openai-whisper-large-v3
538de4deda24e0ea4e3b8811f634d70912622bd7232c95bab2f5b1ce74d59627,1,0.26416415446515096,117,d43aa656f4b14b7eb15379f68159c9ec0b4c0c3656ab55626dc0d8092ebc845b,5,openai-whisper-large-v3
5460224cc1be67572e3c591001bb2eac778afa3434a7f53b372fffc344bb09e6,1,0.17380260852527296,142,91fc904b7fd3505e1535731db841fa783e4e64ee02271ea536cc568c86d41cee,7,openai-whisper-large-v3
54667c22045e0bcacff0cb7cfe77b71a9b1a1d8c455f4294b42d84f0920b06ae,1,0.38208259557849994,239,8b49aa5b8dcaf538d4459fea61e94e6168465d4bf8f58555d88392aa56e041d1,6,openai-whisper-large-v3
548d2788820419a83882081588850000ea03f710168d455a4694f5f7465c834b,1,0.34673500922828027,271,d40972125941997c765f387307c39d07d600657dab919e09725cef7b9dd771d2,10,openai-whisper-large-v3
54c02ad19c252467a63e72d40bf74c4db70482ead67993d0f7be31ca3bcccbd6,1,0.10795611097509399,207,03e2e4597ba55cb06e9282e38def60350d5d853a90dac36cdb60eb983bdc7180,6,openai-whisper-large-v3
54e688377780b17a19438c78a2944abc5aa935aac58e501cfdb583672bd16368,1,0.6080936535361663,190,21b7e4b90fb7e2e3573693f7f96e183e6905e31b9e2ebfb34bc441fc6c410052,5,openai-whisper-large-v3
54eb80f3e1225cca58c823e3df9e9eefa84ecaa8874b81e73d3bce526df3938f,1,0.20792148080521766,138,551abc8da322b3d70871dfeffaf88d551870f37d644dd35d9cef929a6feb88d8,3,openai-whisper-large-v3
54fbf6a2d4d8a0f6f9ddcc7b08a6d95cff41e4ae015a1226d2cec4bd580df128,1,0.12446213708393414,66,ab88482045d3d55ece0babe2f8857da84f9bf444f20758bcaeef34f87fc8501a,15,openai-whisper-large-v3
5539b3b22c7d3004cf2b10d27138c1549108c18fbbc10d992a1810a81d18b853,1,0.6565903230347251,173,363c39d79c0ea2c2ad1845f8eefa847543296e80bb6ec1f6f6ae64077f37a6bd,7,openai-whisper-large-v3
55915924ce1b2850e33634bf7d46f2ab9fff03ec9eded9c82b0d89e8ac89d2c8,1,0.11224537889231977,97,da9e23c9186fddc21a8b5718d76664cb96ccc7489a209dc1e3fc4e51d0b6f66f,2,openai-whisper-large-v3
55a71c5de5a21d7ca9b41a19ac2fcb2b820f2830b28623430d288798187706a0,1,0.7451221724730591,120,edb10a18e2abe23fabe303d015d1b333f801d4634673e80e507d58a16f14bfab,4,openai-whisper-large-v3
563477af3e6b8ebc13c5328a770469b7d583747cfab7e53bd0903e0c33fecdc7,1,0.2245226251599082,408,cea58c1e1ee639c1d9102ebdad2156f9f7493a1c41d03e3767bf71e91ebc4b08,16,openai-whisper-large-v3
5668df3bca9cc2c432f0fd998e07211d82d8b616b329d0fdf64ec2f8c2c1ce62,1,0.19552053934373162,42,203473ad86e12740debcc83f705cc200ed8d29820979962b7fa0aaa6948dcfde,3,openai-whisper-large-v3
56ce3e69911f05bb85f3319d16acddb397dea7eb36c250cda8e0d1c9d21e3ad5,1,0.4589084750139702,149,d04ac3c14a76c5abb222afbb8f539b5ac03fdc0d0027b7356c5302c782e4231f,6,openai-whisper-large-v3
56ed5c0278b3da862633036df79f19c75c4100092d241fb25b9de60e49be4424,1,0.27578465304111055,241,f0eec094eb4de38c612c6ea7eda4e3d1790b2cb533440eb0dd40266182d6aa2b,16,openai-whisper-large-v3
57077f1ee8f128467436f75ceb9ff83bab3a16ab8c92e4c19836ea49914890ba,1,0.384648722789996,112,cdd2ff3dac0007c01c6e9e219034c71225a4fcf9a92cc2c960674d2b3255da20,5,openai-whisper-large-v3
5730a512db0588590f26b3e3a26b14fa0cf7a3161b4ad345888c87753a3acf4e,1,0.20072893309071604,365,10d38757685214a52bc0827546df901fca62f0b699fa0d9f4ad03ab4e569ad02,16,openai-whisper-large-v3
577938a7ab8013923a8e9ee30655c2247f0c479ee137de0a5c53999690047fcf,1,0.5225596418514417,178,68bbb86f9caf38d016b19efc522c5c3a6a03fefd113ae2ff60390410612a3a32,9,openai-whisper-large-v3
58ccbd954a202c1b0cf98d194579612e231ad69238a2dbb7e6453875794e049a,1,0.33925204290538247,34,b5182ffb7332e8f1c7bbdc82d83b710c7e96411117e1b33e6156ac671878afbd,5,openai-whisper-large-v3
5968b1ac85800b623a410761d1c75014c2140ddec4bb5bfc6d74a0aed72ca0d3,1,0.08796387030633077,100,481f5a6173d3d2805c64d91459465c6a80160019d0ef192cab57173257b0a39c,5,openai-whisper-large-v3
59744320021d08b156ccddb1771efc09866555ad615a22b5a778428883903337,1,0.08920022440098661,28,904d34e829ecb965566ad60083629773d871e3f289be8491ff366b7942dc6ac7,1,openai-whisper-large-v3
59b5828ebf3b32f64740dca2a08890aae5aa5e48e0783519bc756de8759cdee8,1,0.2336748215031493,140,9b1df2734b9aaee4e9c16c7fc3c712c647c0ed4b5a05056f283b3ab607ce9fda,6,openai-whisper-large-v3
59dfdda7c403cd37c13185b9e54755f25ba4eb4642e83602e375895579835a02,1,0.5707051085933514,85,5392b79fbe82d090f4cbbbdc116a1e26e0224a7a0bfc3b9af15bf13b6a616dcd,2,openai-whisper-large-v3
5ab347451b2a4054130398bd7a7aef71491fab6cd3902a3845efe3d7cc266f76,1,0.13370186283384528,32,033808b0c59cc5aeeed8de61dfc58d22503b80b975ff2d139e9679aaf0255ac8,4,openai-whisper-large-v3
5abc68c74e105b2302a61dd7c02fcfb4f3b08d0412c4b844f7d30bf7a1895ff1,1,0.2105487152203728,104,07599b498613bac9f9fda7606f8c39870b22ed1c5eaaf607f57a0e31a3e31f2e,6,openai-whisper-large-v3
5ad2b5b142600873da3c0e618001e0a02804c1c27ee49fb467c03c5f34909e95,1,0.2663980652966583,550,74f24cf6052b05f169d69703023724ba6d66376bfc7305e8eaeb86f0a179dd88,5,openai-whisper-large-v3
5ad5cf1f6439049d75fa3eb6adebef6558678827cb6bb7da731c75ac71c0183e,1,0.11105258002403134,84,37340915a574e5fa97a8c62da3f2faca35ca2066f9b4e4ff17910c83ff2283aa,6,openai-whisper-large-v3
5baf8ebcbdf4f9e90440d4defface38f808ec1ebde8103d2a3e931e7be5f41bc,1,0.44255924755347603,186,35458ad920b9c79b371e7f1b42cd148f978a588043a6689a58c412e0ba64b7c6,5,openai-whisper-large-v3
5c53f6fb8871cbc1aa919fff8e6aa2c49bc932ccdf98119a28a69d02eedb46cb,1,0.319307382480453,72,f6a8c451fa9a62e74c6230dcb1d0bbe3b7fc361a54bbcb67750210c7b9d2d1db,2,openai-whisper-large-v3
5c609482230714e705be5284c5e99cc778a91218bf74e0653fb94440ecebf836,1,0.170462749952749,10,8569efc4ed5a6273140c2b6ec0ab8d99f4398210808fbb7c0cbbae4fbcc21350,1,openai-whisper-large-v3
5c9f1a817acc0e7e9c0d48ac6f27762b4f3c73fc2a3bd2d8f32d776b08f72616,1,0.36776533762989644,581,7cfde1fe428fd91c75a182a2c0ad541766d7522fd8ee8a99f45bd259e8f0ac50,4,openai-whisper-large-v3
