dataset,condition,stratum,selection_bin,prompt_id,successes,attempts,p_hat,wilson_ci95_low,wilson_ci95_high,inverse_p_if_observed,restricted_draws_B16,restricted_draws_B128,restricted_draws_B1024,zero_success_notation,zero_success_p_upper95,wording_constraint
stage3,vocal_guidance,vocal,all,held_out_0240,50,64,0.78125,0.6656721604337418,0.8649768059328052,1.28,1.2799999999648133,1.28,1.28,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_guidance,vocal,all,held_out_0254,52,64,0.8125,0.7002563943589847,0.8893535682705119,1.2307692307692308,1.2307692307663587,1.2307692307692308,1.2307692307692308,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0001,5,64,0.078125,0.03383117690855046,0.17019537354162906,12.8,9.316927036381864,12.799615203786416,12.8,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0008,12,64,0.1875,0.11064643172948806,0.29974360564101526,5.333333333333333,5.140947697790842,5.333333333318044,5.333333333333333,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0016,6,64,0.09375,0.04367825258519838,0.18982879599645597,10.666666666666666,8.458676998526455,10.666630710347258,10.666666666666666,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0017,2,64,0.03125,0.008612138346171874,0.10697291770958313,32.0,12.745270290173686,31.450143245733827,31.99999999999976,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0021,19,64,0.296875,0.19905151325539794,0.41770201103542925,3.3684210526315788,3.356399875135111,3.3684210526315788,3.3684210526315788,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0024,2,64,0.03125,0.008612138346171874,0.10697291770958313,32.0,12.745270290173686,31.450143245733827,31.99999999999976,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0045,3,64,0.046875,0.016069016786292974,0.12899653740093686,21.333333333333332,11.437406042742603,21.287599149754737,21.333333333333332,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0069,16,64,0.25,0.16014926530970577,0.36816276458669694,4.0,3.959909616969526,3.9999999999999996,4.0,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0119,7,64,0.109375,0.05400113344416797,0.20898641326896122,9.142857142857142,7.710009409565059,9.142853816056398,9.142857142857142,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0134,7,64,0.109375,0.05400113344416797,0.20898641326896122,9.142857142857142,7.710009409565059,9.142853816056398,9.142857142857142,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0142,2,64,0.03125,0.008612138346171874,0.10697291770958313,32.0,12.745270290173686,31.450143245733827,31.99999999999976,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0166,8,64,0.125,0.06472242663330453,0.22774561821129946,8.0,7.05546330383001,7.999999697920834,8.0,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0193,3,64,0.046875,0.016069016786292974,0.12899653740093686,21.333333333333332,11.437406042742603,21.287599149754737,21.333333333333332,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0199,0,64,0.0,0.0,0.05662405979280534,,16.0,128.0,1024.0,0/64,0.045729702330762456,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0204,8,64,0.125,0.06472242663330453,0.22774561821129946,8.0,7.05546330383001,7.999999697920834,8.0,,,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0240,0,64,0.0,0.0,0.05662405979280534,,16.0,128.0,1024.0,0/64,0.045729702330762456,never convert a zero-success row to expected draws > attempts
stage3,vocal_hints,vocal,all,held_out_0254,2,64,0.03125,0.008612138346171874,0.10697291770958313,32.0,12.745270290173686,31.450143245733827,31.99999999999976,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0009,107,128,0.8359375,0.7621819239629298,0.8901166835408066,1.1962616822429906,1.196261682242661,1.1962616822429906,1.1962616822429906,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0020,125,128,0.9765625,0.9333562549485678,0.9919975836032445,1.024,1.024,1.024,1.024,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0031,116,128,0.90625,0.8432700274269215,0.945556195600853,1.103448275862069,1.103448275862069,1.103448275862069,1.103448275862069,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0038,120,128,0.9375,0.8815120889557413,0.9679930743049387,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,1,held_out_0040,66,128,0.515625,0.4298624503761484,0.6004770197403044,1.9393939393939394,1.9393761330994486,1.9393939393939394,1.9393939393939394,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,6,held_out_0041,49,128,0.3828125,0.3031862585769025,0.46926771554970104,2.6122448979591835,2.6110869532148477,2.6122448979591835,2.6122448979591835,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,2,held_out_0046,70,128,0.546875,0.4605263667221713,0.6304920436271872,1.8285714285714285,1.8285656529288117,1.8285714285714285,1.8285714285714285,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,4,held_out_0059,66,128,0.515625,0.4298624503761484,0.6004770197403044,1.9393939393939394,1.9393761330994486,1.9393939393939394,1.9393939393939394,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0061,118,128,0.921875,0.8621530681952095,0.9570126249490177,1.0847457627118644,1.0847457627118644,1.0847457627118644,1.0847457627118644,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,1,held_out_0074,120,128,0.9375,0.8815120889557413,0.9679930743049387,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0076,127,128,0.9921875,0.9570737405611394,0.9986195681071257,1.0078740157480315,1.0078740157480315,1.0078740157480315,1.0078740157480315,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,5,held_out_0088,63,128,0.4921875,0.4070774941965585,0.5777527707452151,2.0317460317460316,2.0317063012843155,2.0317460317460316,2.0317460317460316,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,6,held_out_0094,35,128,0.2734375,0.20366999780458017,0.3564076855068533,3.657142857142857,3.6350877288795664,3.657142857142857,3.657142857142857,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0098,117,128,0.9140625,0.852659089457387,0.9513368686286138,1.0940170940170941,1.0940170940170941,1.0940170940170941,1.0940170940170941,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,1,held_out_0105,114,128,0.890625,0.8247655486183226,0.9337212042929989,1.1228070175438596,1.1228070175438591,1.1228070175438596,1.1228070175438596,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,1,held_out_0109,114,128,0.890625,0.8247655486183226,0.9337212042929989,1.1228070175438596,1.1228070175438591,1.1228070175438596,1.1228070175438596,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,7,held_out_0117,35,128,0.2734375,0.20366999780458017,0.3564076855068533,3.657142857142857,3.6350877288795664,3.657142857142857,3.657142857142857,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0118,125,128,0.9765625,0.9333562549485678,0.9919975836032445,1.024,1.024,1.024,1.024,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0124,106,128,0.828125,0.7534600319269827,0.8836688405185272,1.2075471698113207,1.2075471698106204,1.2075471698113207,1.2075471698113207,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0129,125,128,0.9765625,0.9333562549485678,0.9919975836032445,1.024,1.024,1.024,1.024,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,1,held_out_0130,91,128,0.7109375,0.6271668442501395,0.7824160023219742,1.4065934065934067,1.406593403251174,1.4065934065934067,1.4065934065934067,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0132,124,128,0.96875,0.9224023687386392,0.9877817347549466,1.032258064516129,1.032258064516129,1.032258064516129,1.032258064516129,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0137,122,128,0.953125,0.9015024775490568,0.9783421558280763,1.0491803278688525,1.0491803278688525,1.0491803278688525,1.0491803278688525,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,3,held_out_0140,102,128,0.796875,0.7190073141485271,0.8574426180640773,1.2549019607843137,1.2549019607737741,1.2549019607843137,1.2549019607843137,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,1,held_out_0146,115,128,0.8984375,0.8339751366963888,0.9396813512731592,1.1130434782608696,1.1130434782608694,1.1130434782608696,1.1130434782608696,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0151,126,128,0.984375,0.9448190233201829,0.9957045502898559,1.0158730158730158,1.0158730158730158,1.0158730158730158,1.0158730158730158,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,4,held_out_0156,50,128,0.390625,0.31047019100495765,0.4771535181798723,2.56,2.5590744623417847,2.56,2.56,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0161,94,128,0.734375,0.6518470619103658,0.8032449898364271,1.3617021276595744,1.3617021268232299,1.3617021276595744,1.3617021276595744,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,2,held_out_0173,75,128,0.5859375,0.4993185914156349,0.6675484942248558,1.7066666666666668,1.70666539256787,1.7066666666666668,1.7066666666666668,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0175,119,128,0.9296875,0.8717651965063937,0.96257023169606,1.0756302521008403,1.0756302521008403,1.0756302521008403,1.0756302521008403,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0178,108,128,0.84375,0.7709518905710295,0.8965164519909334,1.1851851851851851,1.1851851851850357,1.1851851851851851,1.1851851851851851,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0182,125,128,0.9765625,0.9333562549485678,0.9919975836032445,1.024,1.024,1.024,1.024,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,4,held_out_0190,47,128,0.3671875,0.2886845465087532,0.4534299575013975,2.723404255319149,2.7216032586923413,2.723404255319149,2.723404255319149,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,3,held_out_0192,89,128,0.6953125,0.6108489916080531,0.7683943848476078,1.4382022471910112,1.4382022392569753,1.4382022471910112,1.4382022471910112,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0201,118,128,0.921875,0.8621530681952095,0.9570126249490177,1.0847457627118644,1.0847457627118644,1.0847457627118644,1.0847457627118644,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,1,held_out_0206,110,128,0.859375,0.7886475076210383,0.9091603050573774,1.1636363636363636,1.1636363636363363,1.1636363636363636,1.1636363636363636,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,2,held_out_0207,86,128,0.671875,0.5865640159976144,0.7471701552833669,1.4883720930232558,1.4883720661487398,1.4883720930232558,1.4883720930232558,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,4,held_out_0222,70,128,0.546875,0.4605263667221713,0.6304920436271872,1.8285714285714285,1.8285656529288117,1.8285714285714285,1.8285714285714285,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0223,123,128,0.9609375,0.9118129792331631,0.9832013892021962,1.0406504065040652,1.0406504065040652,1.0406504065040652,1.0406504065040652,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0231,123,128,0.9609375,0.9118129792331631,0.9832013892021962,1.0406504065040652,1.0406504065040652,1.0406504065040652,1.0406504065040652,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,2,held_out_0235,117,128,0.9140625,0.852659089457387,0.9513368686286138,1.0940170940170941,1.0940170940170941,1.0940170940170941,1.0940170940170941,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,8,held_out_0236,79,128,0.6171875,0.5307322844502991,0.6968137414230975,1.620253164556962,1.6202528199209594,1.620253164556962,1.620253164556962,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,6,held_out_0238,28,128,0.21875,0.15590524094938307,0.29798429695446543,4.571428571428571,4.483386059685155,4.571428571428485,4.571428571428571,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0243,126,128,0.984375,0.9448190233201829,0.9957045502898559,1.0158730158730158,1.0158730158730158,1.0158730158730158,1.0158730158730158,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,0,held_out_0247,123,128,0.9609375,0.9118129792331631,0.9832013892021962,1.0406504065040652,1.0406504065040652,1.0406504065040652,1.0406504065040652,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,1,held_out_0252,117,128,0.9140625,0.852659089457387,0.9513368686286138,1.0940170940170941,1.0940170940170941,1.0940170940170941,1.0940170940170941,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,instrumental,5,held_out_0253,54,128,0.421875,0.3398211233888366,0.5084815260288991,2.3703703703703702,2.3700012532312433,2.3703703703703702,2.3703703703703702,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0006,106,128,0.828125,0.7534600319269827,0.8836688405185272,1.2075471698113207,1.2075471698106204,1.2075471698113207,1.2075471698113207,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,5,held_out_0008,27,128,0.2109375,0.14921308750498039,0.28950671534064165,4.7407407407407405,4.633680387583642,4.74074074074042,4.7407407407407405,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0011,25,128,0.1953125,0.1359396128283779,0.2724407199007913,5.12,4.961763728229818,5.119999999995739,5.12,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0012,69,128,0.5390625,0.4528298312720518,0.6230188440190805,1.855072463768116,1.8550647612354143,1.855072463768116,1.855072463768116,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,4,held_out_0014,16,128,0.125,0.07842644638761664,0.19342627081751468,8.0,7.05546330383001,7.999999697920834,8.0,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,5,held_out_0017,8,128,0.0625,0.03200692569506119,0.11848791104425865,16.0,10.302813912771315,15.995865306114556,16.0,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,6,held_out_0021,20,128,0.15625,0.10348354800906658,0.22904810942897047,6.4,5.9777199664287775,6.39999999770097,6.4,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0023,74,128,0.578125,0.4915184739711009,0.6601788766111634,1.7297297297297298,1.7297279882481196,1.7297297297297298,1.7297297297297298,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0027,49,128,0.3828125,0.3031862585769025,0.46926771554970104,2.6122448979591835,2.6110869532148477,2.6122448979591835,2.6122448979591835,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0029,33,128,0.2578125,0.18986902089941152,0.3398691922955691,3.878787878787879,3.845909211908661,3.878787878787879,3.878787878787879,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0034,99,128,0.7734375,0.6935732116243923,0.8373675154135328,1.292929292929293,1.2929292928669793,1.292929292929293,1.292929292929293,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,3,held_out_0036,23,128,0.1796875,0.12282459974516051,0.25521626286755583,5.565217391304348,5.33125211633493,5.5652173912500436,5.565217391304348,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0037,23,128,0.1796875,0.12282459974516051,0.25521626286755583,5.565217391304348,5.33125211633493,5.5652173912500436,5.565217391304348,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,4,held_out_0039,23,128,0.1796875,0.12282459974516051,0.25521626286755583,5.565217391304348,5.33125211633493,5.5652173912500436,5.565217391304348,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0044,75,128,0.5859375,0.4993185914156349,0.6675484942248558,1.7066666666666668,1.70666539256787,1.7066666666666668,1.7066666666666668,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,5,held_out_0045,4,128,0.03125,0.01221826524505338,0.07759763126136077,32.0,12.745270290173686,31.450143245733827,31.99999999999976,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0052,61,128,0.4765625,0.3919887260658145,0.5625020687595063,2.098360655737705,2.0982940184267482,2.098360655737705,2.098360655737705,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,4,held_out_0055,73,128,0.5703125,0.48373932885040405,0.6527882866736338,1.7534246575342465,1.7534222898126959,1.7534246575342465,1.7534246575342465,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,3,held_out_0056,15,128,0.1171875,0.07231682349355734,0.18436615865334754,8.533333333333333,7.3718464973830455,8.533332328061853,8.533333333333333,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0057,54,128,0.421875,0.3398211233888366,0.5084815260288991,2.3703703703703702,2.3700012532312433,2.3703703703703702,2.3703703703703702,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0062,50,128,0.390625,0.31047019100495765,0.4771535181798723,2.56,2.5590744623417847,2.56,2.56,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0065,55,128,0.4296875,0.3472117133263662,0.516260671149596,2.327272727272727,2.3269812172255633,2.327272727272727,2.327272727272727,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0068,34,128,0.265625,0.19675501016357286,0.3481529380896342,3.764705882352941,3.7377646662293893,3.764705882352941,3.764705882352941,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0071,19,128,0.1484375,0.09713463115350009,0.22022729122631057,6.7368421052631575,6.221707386293286,6.736842097389582,6.7368421052631575,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0073,34,128,0.265625,0.19675501016357286,0.3481529380896342,3.764705882352941,3.7377646662293893,3.764705882352941,3.764705882352941,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0081,69,128,0.5390625,0.4528298312720518,0.6230188440190805,1.855072463768116,1.8550647612354143,1.855072463768116,1.855072463768116,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,3,held_out_0082,9,128,0.0703125,0.03742976830393997,0.12823480349360633,14.222222222222221,9.792675079759439,14.220962999929842,14.222222222222221,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0085,97,128,0.7578125,0.6767886369138937,0.8238126200075785,1.3195876288659794,1.3195876286811097,1.3195876288659794,1.3195876288659794,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0089,14,128,0.109375,0.06627879570700111,0.17523445138167731,9.142857142857142,7.710009409565059,9.142853816056398,9.142857142857142,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,4,held_out_0090,41,128,0.3203125,0.24573020610600924,0.40536588755478287,3.1219512195121952,3.115474208425141,3.1219512195121952,3.1219512195121952,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0095,39,128,0.3046875,0.2316056151523922,0.38915100839194705,3.282051282051282,3.2722557968108705,3.282051282051282,3.282051282051282,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0097,67,128,0.5234375,0.43749793124049374,0.6080112739341855,1.9104477611940298,1.9104342388178712,1.9104477611940298,1.9104477611940298,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0099,31,128,0.2421875,0.17618737999242146,0.3232113630861063,4.129032258064516,4.080185414001423,4.129032258064515,4.129032258064516,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0100,121,128,0.9453125,0.8914150997002529,0.9732597986186536,1.0578512396694215,1.0578512396694215,1.0578512396694215,1.0578512396694215,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,3,held_out_0102,51,128,0.3984375,0.3177758511189852,0.4850175931240712,2.5098039215686274,2.509065793225539,2.5098039215686274,2.5098039215686274,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0106,107,128,0.8359375,0.7621819239629298,0.8901166835408066,1.1962616822429906,1.196261682242661,1.1962616822429906,1.1962616822429906,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0110,77,128,0.6015625,0.5149824068759288,0.6822241488810148,1.6623376623376624,1.6623369917083257,1.6623376623376624,1.6623376623376624,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0112,90,128,0.703125,0.6189947723495539,0.7754183391643332,1.4222222222222223,1.4222222170444196,1.4222222222222223,1.4222222222222223,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,5,held_out_0119,14,128,0.109375,0.06627879570700111,0.17523445138167731,9.142857142857142,7.710009409565059,9.142853816056398,9.142857142857142,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0120,56,128,0.4375,0.35462313127053047,0.5240189882636581,2.2857142857142856,2.2854846801697812,2.2857142857142856,2.2857142857142856,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0123,71,128,0.5546875,0.4682433949005831,0.637944750507002,1.8028169014084507,1.8028125902915706,1.8028169014084507,1.8028169014084507,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0126,70,128,0.546875,0.4605263667221713,0.6304920436271872,1.8285714285714285,1.8285656529288117,1.8285714285714285,1.8285714285714285,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0138,67,128,0.5234375,0.43749793124049374,0.6080112739341855,1.9104477611940298,1.9104342388178712,1.9104477611940298,1.9104477611940298,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0141,64,128,0.5,0.41465224626050723,0.5853477537394928,2.0,1.999969482421875,2.0,2.0,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,5,held_out_0142,9,128,0.0703125,0.03742976830393997,0.12823480349360633,14.222222222222221,9.792675079759439,14.220962999929842,14.222222222222221,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0143,24,128,0.1875,0.12936141696376852,0.2638491807071743,5.333333333333333,5.140947697790842,5.333333333318044,5.333333333333333,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0148,79,128,0.6171875,0.5307322844502991,0.6968137414230975,1.620253164556962,1.6202528199209594,1.620253164556962,1.620253164556962,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0150,107,128,0.8359375,0.7621819239629298,0.8901166835408066,1.1962616822429906,1.196261682242661,1.1962616822429906,1.1962616822429906,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,4,held_out_0152,14,128,0.109375,0.06627879570700111,0.17523445138167731,9.142857142857142,7.710009409565059,9.142853816056398,9.142857142857142,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0159,62,128,0.484375,0.39952298025969557,0.5701375496238515,2.064516129032258,2.064464586976734,2.064516129032258,2.064516129032258,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0162,103,128,0.8046875,0.7275592800992087,0.864060387171622,1.2427184466019416,1.2427184465963692,1.2427184466019416,1.2427184466019416,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,3,held_out_0164,58,128,0.453125,0.36950795637281275,0.5394736332778287,2.206896551724138,2.206755300863727,2.206896551724138,2.206896551724138,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0169,43,128,0.3359375,0.2599537727882833,0.4214817909889617,2.9767441860465116,2.972487370704809,2.9767441860465116,2.9767441860465116,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,3,held_out_0171,53,128,0.4140625,0.33245150577514415,0.5006814085843652,2.4150943396226414,2.4146281583748808,2.4150943396226414,2.4150943396226414,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0176,30,128,0.234375,0.16939357691207274,0.31483543110822865,4.266666666666667,4.207190028639219,4.26666666666666,4.266666666666667,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0179,116,128,0.90625,0.8432700274269215,0.945556195600853,1.103448275862069,1.103448275862069,1.103448275862069,1.103448275862069,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0180,104,128,0.8125,0.7361508192928257,0.8706385830362315,1.2307692307692308,1.2307692307663587,1.2307692307692308,1.2307692307692308,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0184,54,128,0.421875,0.3398211233888366,0.5084815260288991,2.3703703703703702,2.3700012532312433,2.3703703703703702,2.3703703703703702,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,4,held_out_0189,35,128,0.2734375,0.20366999780458017,0.3564076855068533,3.657142857142857,3.6350877288795664,3.657142857142857,3.657142857142857,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,8,held_out_0193,7,128,0.0546875,0.026740201381346355,0.10858490029974707,18.285714285714285,10.850074537511981,18.272044452517584,18.285714285714285,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,2,held_out_0194,47,128,0.3671875,0.2886845465087532,0.4534299575013975,2.723404255319149,2.7216032586923413,2.723404255319149,2.723404255319149,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0195,92,128,0.71875,0.6353658087171574,0.7893867729131827,1.391304347826087,1.3913043456935201,1.391304347826087,1.391304347826087,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0198,96,128,0.75,0.6684443704768313,0.8169871513864144,1.3333333333333333,1.3333333330228925,1.3333333333333333,1.3333333333333333,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,1,held_out_0203,31,128,0.2421875,0.17618737999242146,0.3232113630861063,4.129032258064516,4.080185414001423,4.129032258064515,4.129032258064516,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,7,held_out_0204,18,128,0.140625,0.09083969494262253,0.21135249237896167,7.111111111111111,6.48180650182572,7.111111084361033,7.111111111111111,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0205,48,128,0.375,0.29592429097646555,0.4613599480919116,2.6666666666666665,2.6652210637700193,2.6666666666666665,2.6666666666666665,,,never convert a zero-success row to expected draws > attempts
n2,N2_reseed,vocal,0,held_out_0212,76,128,0.59375,0.5071398426419342,0.6748969780567828,1.6842105263157894,1.6842095992931059,1.6842105263157894,1.6842105263157894,,,never convert a zero-success row to expected draws > attempts
