cohort,request_direction,metric,violation_rate,ecdf,prompt_count,publication_status
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.8666666666666667,0.47058823529411764,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.8888888888888888,0.4823529411764706,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.8888888888888888,0.49411764705882355,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.9230769230769231,0.5058823529411764,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.9285714285714286,0.5176470588235295,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.9333333333333333,0.5294117647058824,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.9411764705882353,0.5411764705882353,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.95,0.5529411764705883,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.5647058823529412,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.5764705882352941,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.5882352941176471,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.6,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.611764705882353,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.6235294117647059,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.6352941176470588,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.6470588235294118,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.6588235294117647,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.6705882352941176,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.6823529411764706,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.6941176470588235,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.7058823529411765,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.7176470588235294,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.7294117647058823,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.7411764705882353,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.7529411764705882,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.7647058823529411,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,1.0,0.7764705882352941,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
