task_id,prompt_rank,prompt_id,condition_index,condition,seed_idx,seed,cfg_scale,text_intervention,duration_seconds,output_path
w2fact_13_4_04,13,held_out_0236,4,negative_sampler,4,2034013004,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s04_2034013004.flac
w2fact_13_4_05,13,held_out_0236,4,negative_sampler,5,2034013005,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s05_2034013005.flac
w2fact_13_4_06,13,held_out_0236,4,negative_sampler,6,2034013006,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s06_2034013006.flac
w2fact_13_4_07,13,held_out_0236,4,negative_sampler,7,2034013007,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s07_2034013007.flac
w2fact_13_4_08,13,held_out_0236,4,negative_sampler,8,2034013008,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s08_2034013008.flac
w2fact_13_4_09,13,held_out_0236,4,negative_sampler,9,2034013009,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s09_2034013009.flac
w2fact_13_4_10,13,held_out_0236,4,negative_sampler,10,2034013010,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s10_2034013010.flac
w2fact_13_4_11,13,held_out_0236,4,negative_sampler,11,2034013011,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s11_2034013011.flac
w2fact_13_4_12,13,held_out_0236,4,negative_sampler,12,2034013012,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s12_2034013012.flac
w2fact_13_4_13,13,held_out_0236,4,negative_sampler,13,2034013013,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s13_2034013013.flac
w2fact_13_4_14,13,held_out_0236,4,negative_sampler,14,2034013014,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s14_2034013014.flac
w2fact_13_4_15,13,held_out_0236,4,negative_sampler,15,2034013015,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0236/negative_sampler_s15_2034013015.flac
w2fact_13_5_00,13,held_out_0236,5,positive_sampler,0,2034013000,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s00_2034013000.flac
w2fact_13_5_01,13,held_out_0236,5,positive_sampler,1,2034013001,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s01_2034013001.flac
w2fact_13_5_02,13,held_out_0236,5,positive_sampler,2,2034013002,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s02_2034013002.flac
w2fact_13_5_03,13,held_out_0236,5,positive_sampler,3,2034013003,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s03_2034013003.flac
w2fact_13_5_04,13,held_out_0236,5,positive_sampler,4,2034013004,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s04_2034013004.flac
w2fact_13_5_05,13,held_out_0236,5,positive_sampler,5,2034013005,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s05_2034013005.flac
w2fact_13_5_06,13,held_out_0236,5,positive_sampler,6,2034013006,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s06_2034013006.flac
w2fact_13_5_07,13,held_out_0236,5,positive_sampler,7,2034013007,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s07_2034013007.flac
w2fact_13_5_08,13,held_out_0236,5,positive_sampler,8,2034013008,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s08_2034013008.flac
w2fact_13_5_09,13,held_out_0236,5,positive_sampler,9,2034013009,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s09_2034013009.flac
w2fact_13_5_10,13,held_out_0236,5,positive_sampler,10,2034013010,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s10_2034013010.flac
w2fact_13_5_11,13,held_out_0236,5,positive_sampler,11,2034013011,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s11_2034013011.flac
w2fact_13_5_12,13,held_out_0236,5,positive_sampler,12,2034013012,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s12_2034013012.flac
w2fact_13_5_13,13,held_out_0236,5,positive_sampler,13,2034013013,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s13_2034013013.flac
w2fact_13_5_14,13,held_out_0236,5,positive_sampler,14,2034013014,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s14_2034013014.flac
w2fact_13_5_15,13,held_out_0236,5,positive_sampler,15,2034013015,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0236/positive_sampler_s15_2034013015.flac
w2fact_14_0_00,14,held_out_0207,0,plain_baseline,0,2034014000,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s00_2034014000.flac
w2fact_14_0_01,14,held_out_0207,0,plain_baseline,1,2034014001,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s01_2034014001.flac
w2fact_14_0_02,14,held_out_0207,0,plain_baseline,2,2034014002,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s02_2034014002.flac
w2fact_14_0_03,14,held_out_0207,0,plain_baseline,3,2034014003,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s03_2034014003.flac
w2fact_14_0_04,14,held_out_0207,0,plain_baseline,4,2034014004,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s04_2034014004.flac
w2fact_14_0_05,14,held_out_0207,0,plain_baseline,5,2034014005,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s05_2034014005.flac
w2fact_14_0_06,14,held_out_0207,0,plain_baseline,6,2034014006,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s06_2034014006.flac
w2fact_14_0_07,14,held_out_0207,0,plain_baseline,7,2034014007,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s07_2034014007.flac
w2fact_14_0_08,14,held_out_0207,0,plain_baseline,8,2034014008,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s08_2034014008.flac
w2fact_14_0_09,14,held_out_0207,0,plain_baseline,9,2034014009,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s09_2034014009.flac
w2fact_14_0_10,14,held_out_0207,0,plain_baseline,10,2034014010,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s10_2034014010.flac
w2fact_14_0_11,14,held_out_0207,0,plain_baseline,11,2034014011,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s11_2034014011.flac
w2fact_14_0_12,14,held_out_0207,0,plain_baseline,12,2034014012,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s12_2034014012.flac
w2fact_14_0_13,14,held_out_0207,0,plain_baseline,13,2034014013,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s13_2034014013.flac
w2fact_14_0_14,14,held_out_0207,0,plain_baseline,14,2034014014,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s14_2034014014.flac
w2fact_14_0_15,14,held_out_0207,0,plain_baseline,15,2034014015,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0207/plain_baseline_s15_2034014015.flac
w2fact_14_1_00,14,held_out_0207,1,negative_text,0,2034014000,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s00_2034014000.flac
w2fact_14_1_01,14,held_out_0207,1,negative_text,1,2034014001,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s01_2034014001.flac
w2fact_14_1_02,14,held_out_0207,1,negative_text,2,2034014002,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s02_2034014002.flac
w2fact_14_1_03,14,held_out_0207,1,negative_text,3,2034014003,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s03_2034014003.flac
w2fact_14_1_04,14,held_out_0207,1,negative_text,4,2034014004,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s04_2034014004.flac
w2fact_14_1_05,14,held_out_0207,1,negative_text,5,2034014005,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s05_2034014005.flac
w2fact_14_1_06,14,held_out_0207,1,negative_text,6,2034014006,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s06_2034014006.flac
w2fact_14_1_07,14,held_out_0207,1,negative_text,7,2034014007,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s07_2034014007.flac
w2fact_14_1_08,14,held_out_0207,1,negative_text,8,2034014008,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s08_2034014008.flac
w2fact_14_1_09,14,held_out_0207,1,negative_text,9,2034014009,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s09_2034014009.flac
w2fact_14_1_10,14,held_out_0207,1,negative_text,10,2034014010,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s10_2034014010.flac
w2fact_14_1_11,14,held_out_0207,1,negative_text,11,2034014011,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s11_2034014011.flac
w2fact_14_1_12,14,held_out_0207,1,negative_text,12,2034014012,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s12_2034014012.flac
w2fact_14_1_13,14,held_out_0207,1,negative_text,13,2034014013,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s13_2034014013.flac
w2fact_14_1_14,14,held_out_0207,1,negative_text,14,2034014014,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s14_2034014014.flac
w2fact_14_1_15,14,held_out_0207,1,negative_text,15,2034014015,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0207/negative_text_s15_2034014015.flac
w2fact_14_2_00,14,held_out_0207,2,positive_text,0,2034014000,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s00_2034014000.flac
w2fact_14_2_01,14,held_out_0207,2,positive_text,1,2034014001,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s01_2034014001.flac
w2fact_14_2_02,14,held_out_0207,2,positive_text,2,2034014002,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s02_2034014002.flac
w2fact_14_2_03,14,held_out_0207,2,positive_text,3,2034014003,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s03_2034014003.flac
w2fact_14_2_04,14,held_out_0207,2,positive_text,4,2034014004,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s04_2034014004.flac
w2fact_14_2_05,14,held_out_0207,2,positive_text,5,2034014005,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s05_2034014005.flac
w2fact_14_2_06,14,held_out_0207,2,positive_text,6,2034014006,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s06_2034014006.flac
w2fact_14_2_07,14,held_out_0207,2,positive_text,7,2034014007,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s07_2034014007.flac
w2fact_14_2_08,14,held_out_0207,2,positive_text,8,2034014008,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s08_2034014008.flac
w2fact_14_2_09,14,held_out_0207,2,positive_text,9,2034014009,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s09_2034014009.flac
w2fact_14_2_10,14,held_out_0207,2,positive_text,10,2034014010,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s10_2034014010.flac
w2fact_14_2_11,14,held_out_0207,2,positive_text,11,2034014011,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s11_2034014011.flac
w2fact_14_2_12,14,held_out_0207,2,positive_text,12,2034014012,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s12_2034014012.flac
w2fact_14_2_13,14,held_out_0207,2,positive_text,13,2034014013,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s13_2034014013.flac
w2fact_14_2_14,14,held_out_0207,2,positive_text,14,2034014014,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s14_2034014014.flac
w2fact_14_2_15,14,held_out_0207,2,positive_text,15,2034014015,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0207/positive_text_s15_2034014015.flac
w2fact_14_3_00,14,held_out_0207,3,sampler_only,0,2034014000,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s00_2034014000.flac
w2fact_14_3_01,14,held_out_0207,3,sampler_only,1,2034014001,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s01_2034014001.flac
w2fact_14_3_02,14,held_out_0207,3,sampler_only,2,2034014002,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s02_2034014002.flac
w2fact_14_3_03,14,held_out_0207,3,sampler_only,3,2034014003,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s03_2034014003.flac
w2fact_14_3_04,14,held_out_0207,3,sampler_only,4,2034014004,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s04_2034014004.flac
w2fact_14_3_05,14,held_out_0207,3,sampler_only,5,2034014005,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s05_2034014005.flac
w2fact_14_3_06,14,held_out_0207,3,sampler_only,6,2034014006,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s06_2034014006.flac
w2fact_14_3_07,14,held_out_0207,3,sampler_only,7,2034014007,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s07_2034014007.flac
w2fact_14_3_08,14,held_out_0207,3,sampler_only,8,2034014008,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s08_2034014008.flac
w2fact_14_3_09,14,held_out_0207,3,sampler_only,9,2034014009,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s09_2034014009.flac
w2fact_14_3_10,14,held_out_0207,3,sampler_only,10,2034014010,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s10_2034014010.flac
w2fact_14_3_11,14,held_out_0207,3,sampler_only,11,2034014011,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s11_2034014011.flac
w2fact_14_3_12,14,held_out_0207,3,sampler_only,12,2034014012,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s12_2034014012.flac
w2fact_14_3_13,14,held_out_0207,3,sampler_only,13,2034014013,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s13_2034014013.flac
w2fact_14_3_14,14,held_out_0207,3,sampler_only,14,2034014014,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s14_2034014014.flac
w2fact_14_3_15,14,held_out_0207,3,sampler_only,15,2034014015,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0207/sampler_only_s15_2034014015.flac
w2fact_14_4_00,14,held_out_0207,4,negative_sampler,0,2034014000,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s00_2034014000.flac
w2fact_14_4_01,14,held_out_0207,4,negative_sampler,1,2034014001,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s01_2034014001.flac
w2fact_14_4_02,14,held_out_0207,4,negative_sampler,2,2034014002,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s02_2034014002.flac
w2fact_14_4_03,14,held_out_0207,4,negative_sampler,3,2034014003,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s03_2034014003.flac
w2fact_14_4_04,14,held_out_0207,4,negative_sampler,4,2034014004,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s04_2034014004.flac
w2fact_14_4_05,14,held_out_0207,4,negative_sampler,5,2034014005,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s05_2034014005.flac
w2fact_14_4_06,14,held_out_0207,4,negative_sampler,6,2034014006,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s06_2034014006.flac
w2fact_14_4_07,14,held_out_0207,4,negative_sampler,7,2034014007,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s07_2034014007.flac
w2fact_14_4_08,14,held_out_0207,4,negative_sampler,8,2034014008,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s08_2034014008.flac
w2fact_14_4_09,14,held_out_0207,4,negative_sampler,9,2034014009,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s09_2034014009.flac
w2fact_14_4_10,14,held_out_0207,4,negative_sampler,10,2034014010,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s10_2034014010.flac
w2fact_14_4_11,14,held_out_0207,4,negative_sampler,11,2034014011,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s11_2034014011.flac
w2fact_14_4_12,14,held_out_0207,4,negative_sampler,12,2034014012,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s12_2034014012.flac
w2fact_14_4_13,14,held_out_0207,4,negative_sampler,13,2034014013,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s13_2034014013.flac
w2fact_14_4_14,14,held_out_0207,4,negative_sampler,14,2034014014,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s14_2034014014.flac
w2fact_14_4_15,14,held_out_0207,4,negative_sampler,15,2034014015,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0207/negative_sampler_s15_2034014015.flac
w2fact_14_5_00,14,held_out_0207,5,positive_sampler,0,2034014000,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s00_2034014000.flac
w2fact_14_5_01,14,held_out_0207,5,positive_sampler,1,2034014001,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s01_2034014001.flac
w2fact_14_5_02,14,held_out_0207,5,positive_sampler,2,2034014002,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s02_2034014002.flac
w2fact_14_5_03,14,held_out_0207,5,positive_sampler,3,2034014003,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s03_2034014003.flac
w2fact_14_5_04,14,held_out_0207,5,positive_sampler,4,2034014004,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s04_2034014004.flac
w2fact_14_5_05,14,held_out_0207,5,positive_sampler,5,2034014005,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s05_2034014005.flac
w2fact_14_5_06,14,held_out_0207,5,positive_sampler,6,2034014006,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s06_2034014006.flac
w2fact_14_5_07,14,held_out_0207,5,positive_sampler,7,2034014007,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s07_2034014007.flac
w2fact_14_5_08,14,held_out_0207,5,positive_sampler,8,2034014008,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s08_2034014008.flac
w2fact_14_5_09,14,held_out_0207,5,positive_sampler,9,2034014009,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s09_2034014009.flac
w2fact_14_5_10,14,held_out_0207,5,positive_sampler,10,2034014010,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0207/positive_sampler_s10_2034014010.flac
