cohort,request_direction,prompt_id,rows,apparent_violation_rate,corrected_violation_rate,calibrated_violation_rate,publication_status
candidate_spine_4096,instrumental_request,held_out_0224,8,0.0,0.5,0.004653700588117699,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0225,8,0.25,0.375,0.33113868620473835,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0231,8,0.0,0.0,0.0002914125353114361,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0235,8,0.125,0.25,0.10601426499648507,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0236,8,1.0,1.0,0.9749677250497941,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0238,8,0.75,0.875,0.8650050748111116,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0241,8,0.0,0.875,0.47739471199289524,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0243,8,0.0,0.0,0.0012570591553902714,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0245,8,0.0,0.0,3.825926718957201e-06,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0247,8,0.0,0.25,0.03093452802286916,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0249,8,0.25,0.625,0.34422131475678563,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0251,8,0.875,1.0,0.9955182318912905,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0252,8,0.125,0.75,0.4374723241225858,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,instrumental_request,held_out_0253,8,0.625,0.625,0.6232156977051728,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0000,8,0.25,0.0,0.00043626797831509175,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0002,8,0.125,0.0,0.000397571014957389,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0003,8,0.25,0.0,0.00043545367884742427,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0004,8,0.625,0.0,0.0006847426677949725,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0006,8,0.0,0.0,0.0002639770846939434,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0007,8,0.0,0.0,8.52694768912616e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0008,8,0.125,0.0,0.0004483063285667773,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0011,8,0.375,0.0,0.001028867557579199,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0012,8,0.0,0.0,0.000336537612718445,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0013,8,0.125,0.0,0.00029504324426187227,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0014,8,0.0,0.0,0.0003380945928371685,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0017,8,0.0,0.0,0.0001457712118614055,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0018,8,0.0,0.0,0.0004087770046142227,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0020,8,0.0,0.0,0.00029528835807368984,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0023,8,0.25,0.0,0.0003887920637365643,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0024,8,0.125,0.0,0.0003116493774537736,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0029,8,0.0,0.0,0.00048698461404130927,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0031,8,0.0,0.0,0.00016476392179802914,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0035,8,0.5,0.0,0.0011049243900615882,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0037,8,0.375,0.0,0.0007714527144050367,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0039,8,0.25,0.0,0.0005974370969809151,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0040,8,0.875,0.0,0.0021311531665984132,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0042,8,0.5,0.0,0.0002643446517853916,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0043,8,0.0,0.0,0.00036481022755937165,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0044,8,0.25,0.0,0.0007396196446350708,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0046,8,0.0,0.0,0.000257602728884749,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0047,8,0.25,0.0,0.00012528386943490608,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0049,8,0.375,0.0,0.0020646503793607437,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0050,8,0.125,0.0,0.000275923082683297,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0051,8,0.125,0.0,0.0004654047821419949,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0052,8,0.375,0.0,0.000397530166533691,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0056,8,0.0,0.0,0.0003012758773258351,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0059,8,0.875,0.125,0.11962735046092207,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0060,8,0.25,0.0,0.0006060385473676935,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0061,8,0.375,0.0,0.0004986658940967075,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0062,8,0.0,0.0,0.0003222395197725596,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0063,8,0.25,0.0,0.0006921353526999609,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0064,8,0.125,0.0,0.00023059192959417842,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0065,8,0.625,0.0,0.0011463747234756075,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0066,8,0.625,0.0,0.0011807061797132882,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0068,8,0.0,0.0,0.00026990708838583316,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0069,8,0.125,0.0,0.0002208335716174494,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0075,8,0.0,0.0,0.00035125752935467446,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0077,8,0.625,0.0,0.0017266106570025313,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0081,8,0.125,0.0,0.000849811235661041,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0082,8,0.125,0.0,0.0004832071116375591,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0084,8,0.0,0.0,0.00018351138775081399,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0086,8,0.0,0.0,0.00048528497196799876,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0089,8,0.0,0.0,0.00042021841195491986,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0090,8,0.0,0.0,0.0005185898603815303,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0091,8,0.75,0.0,0.0007284781805780635,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0092,8,0.375,0.0,0.0005505995089625595,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0093,8,0.125,0.0,0.0004231789918631347,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0094,8,0.125,0.0,0.0003651877752551695,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0096,8,0.125,0.0,0.0007808565471056808,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0097,8,0.375,0.0,0.0001810365791607997,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0098,8,0.0,0.0,0.0004377956944520122,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0099,8,0.0,0.0,0.00015089492186345091,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0100,8,0.0,0.0,0.00013548682642722075,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0101,8,0.375,0.0,0.00033507753378346646,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0102,8,0.125,0.0,0.00032029688701260125,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0105,8,0.125,0.0,0.0001881855361036006,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0106,8,0.0,0.0,0.00031017869561579623,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0107,8,0.125,0.0,0.0003964545863780952,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0108,8,0.125,0.0,0.0004251209890435792,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0109,8,0.0,0.0,0.00011222091410661476,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0110,8,0.0,0.0,0.00039912369289062604,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0111,8,0.0,0.0,0.00013686602876499912,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0112,8,0.0,0.0,0.00021905163120955877,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0114,8,0.25,0.0,0.0018342711190738323,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0116,8,0.0,0.0,0.000393558592335528,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0117,8,0.375,0.0,0.000890295016416482,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0118,8,0.125,0.0,0.0008535815159636537,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0122,8,0.75,0.0,0.005000666478957913,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0123,8,0.125,0.0,0.00018813940936920564,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0125,8,0.125,0.0,0.0008086195246017614,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0127,8,0.625,0.125,0.1143912227462322,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0128,8,0.25,0.0,0.0004943014392576654,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0129,8,0.5,0.0,0.001217165890986262,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0132,8,0.625,0.0,0.00031993507851588924,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0135,8,0.375,0.0,0.0002881335698433952,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0138,8,0.0,0.0,6.078010657892968e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0139,8,0.625,0.0,0.0004403538149901603,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0141,8,0.0,0.0,0.00011030906243968976,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0143,8,0.625,0.0,0.0005596290924670123,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0145,8,0.0,0.0,0.0002572481253849421,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0146,8,0.0,0.0,0.00010059798543252452,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0148,8,0.375,0.0,0.0005359728403820312,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0149,8,0.25,0.0,0.0007607391011225,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0152,8,0.0,0.0,0.0001398852890071689,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0153,8,0.0,0.0,0.00029937235439350695,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0154,8,0.125,0.0,0.0004899824935580241,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0156,8,0.75,0.0,0.006449779436685272,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0157,8,0.25,0.0,0.00043351875231517384,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0161,8,0.625,0.0,0.0021947725492338695,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0163,8,0.375,0.0,0.0002112409737292567,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0164,8,0.25,0.0,0.0005557045829648847,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0165,8,0.125,0.0,0.0005801346571933172,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0167,8,0.125,0.0,0.00043422287273661004,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0168,8,0.5,0.0,0.0006737142436080727,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0169,8,0.125,0.0,0.0007377373002253303,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0170,8,0.375,0.0,0.0019643355926168633,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0171,8,0.25,0.0,0.0004592494112506044,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0172,8,0.25,0.0,0.000277669942132534,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0175,8,0.25,0.0,0.0008958530395657403,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0176,8,0.0,0.0,4.789039016611813e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0177,8,0.25,0.0,0.0005061321213058931,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0178,8,0.0,0.0,0.00023202893095063435,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0179,8,0.0,0.0,6.223349966359938e-05,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0180,8,0.125,0.0,0.0002911179015053224,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0181,8,0.25,0.0,0.00031811506269445705,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0182,8,0.5,0.0,0.00044679520938064866,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0183,8,0.375,0.0,0.0012382518500633232,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0184,8,0.375,0.0,0.0004933347213499363,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0185,8,0.5,0.0,0.0005996513894423123,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0186,8,0.0,0.0,0.00014108970717008036,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0190,8,0.0,0.0,0.00020339830689629953,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0191,8,0.0,0.0,0.0003098178443497329,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0192,8,0.375,0.0,0.0006652579851513287,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0193,8,0.0,0.0,0.00028693130344402477,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0195,8,0.625,0.0,0.0016925546931597386,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0196,8,0.625,0.0,0.0012220548711763402,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0197,8,0.5,0.0,0.0003529375778011602,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0198,8,0.25,0.0,0.0005493277124954419,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0200,8,0.0,0.0,0.0002529948843047577,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0202,8,0.125,0.0,0.0002771864378832932,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0204,8,0.125,0.0,0.0006421122692936999,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0205,8,0.0,0.0,0.00012023319726426886,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0207,8,0.75,0.0,0.0006950711691850036,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0208,8,0.0,0.0,0.0002086205899199939,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0209,8,0.0,0.0,0.00028959613768646123,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0213,8,0.125,0.0,0.000246398036773002,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0214,8,0.125,0.0,0.0005399711673996863,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0217,8,0.0,0.0,0.0002829362259941277,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0219,8,0.125,0.0,0.0003034824380512307,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0220,8,0.0,0.0,0.000293722027557615,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0222,8,0.0,0.0,0.00014698360478223164,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0225,8,0.125,0.0,0.0007174635797955984,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0227,8,0.125,0.0,0.00014928684422731994,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0228,8,0.0,0.0,0.00029715344077808025,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0229,8,0.125,0.0,0.0004362421823333071,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0230,8,0.25,0.0,0.000739234977553149,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0231,8,0.375,0.125,0.10704436367846079,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0232,8,0.25,0.0,0.0007165592397557499,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0233,8,0.0,0.0,0.00035714731024672007,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0234,8,0.0,0.0,0.00011522157526859722,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0235,8,0.0,0.0,0.00013483118530967163,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0236,8,0.375,0.0,0.00022664061978774723,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0237,8,0.125,0.0,0.00027113177810231877,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0239,8,0.0,0.0,0.00015475804796163226,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0240,8,0.625,0.0,0.00031080321457242234,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0241,8,0.0,0.0,0.0002708807387116673,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0247,8,0.125,0.0,0.0003318125925202693,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0248,8,1.0,0.0,0.0006384665880473838,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0249,8,0.0,0.0,0.00021889802327873764,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0252,8,0.125,0.0,0.0002931936376343817,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,dev_0253,8,0.0,0.0,0.00041593272951988156,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0001,8,0.625,0.0,0.00043122564826713044,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0002,8,0.125,0.0,0.00013452084636686034,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0003,8,0.0,0.0,0.00011214010497970935,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0004,8,0.5,0.0,0.0002913827526281206,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0006,8,0.0,0.0,0.00018049665489872768,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0007,8,0.0,0.0,0.00022782325835368273,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0008,8,0.625,0.0,0.001873504032796456,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0011,8,0.25,0.0,0.00040195518550304593,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0012,8,0.0,0.0,0.00042112516952845394,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0013,8,0.375,0.0,0.0008453497927732514,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0014,8,0.5,0.0,0.0006478290705651611,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0015,8,0.0,0.0,0.0002463829502787022,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0016,8,0.625,0.0,0.0007849139540245478,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0017,8,0.625,0.0,0.0004781130967172947,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0018,8,0.25,0.0,0.0002713598868677718,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0021,8,0.75,0.0,0.000748006632329072,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0023,8,0.0,0.0,0.0003504749628246898,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0024,8,0.625,0.0,0.0009167589399578355,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0025,8,0.0,0.0,0.00042289013749201906,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0027,8,0.0,0.0,0.00016740362079102416,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0029,8,0.25,0.0,0.0005904366684769775,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0030,8,0.5,0.0,0.0005478031393903419,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0033,8,0.0,0.0,0.00019418162800307278,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0034,8,0.0,0.0,0.0002897167992537243,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0036,8,0.375,0.0,0.0011292684270846594,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0037,8,0.125,0.0,0.0003665501962421964,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0039,8,0.5,0.0,0.0003603473744804315,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0042,8,0.25,0.0,0.0007073665776993518,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0044,8,0.25,0.0,0.00031013928175161593,DRAFT_AWAITING_DUAL_PI_ADOPTION
candidate_spine_4096,vocal_request,held_out_0045,8,0.625,0.0,0.00048799795352033116,DRAFT_AWAITING_DUAL_PI_ADOPTION
