source_path,corpus,source_family,prompt_id,condition,arm,rep,attempt,seed,requested_vocal,present,type_correct,ledger_path,size_bytes
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0117/a6_r1_t04_seed2026435104.flac,PH2_ONLINE,online_run,held_out_0117,arm6,6,1,4,2026435104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,7803073
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0117/a6_r2_t04_seed2026435204.flac,PH2_ONLINE,online_run,held_out_0117,arm6,6,2,4,2026435204,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,7381923
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0118/a1_r0_t04_seed2026436004.flac,PH2_ONLINE,online_run,held_out_0118,arm1,1,0,4,2026436004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,16036645
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0118/a1_r1_t00_seed2026436100.flac,PH2_ONLINE,online_run,held_out_0118,arm1,1,1,0,2026436100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,15268435
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0118/a6_r0_t04_seed2026436004.flac,PH2_ONLINE,online_run,held_out_0118,arm6,6,0,4,2026436004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,16036645
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0118/a6_r1_t00_seed2026436100.flac,PH2_ONLINE,online_run,held_out_0118,arm6,6,1,0,2026436100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,15268435
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a1_r0_t02_seed2026437002.flac,PH2_ONLINE,online_run,held_out_0119,arm1,1,0,2,2026437002,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,16635526
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a1_r1_t02_seed2026437102.flac,PH2_ONLINE,online_run,held_out_0119,arm1,1,1,2,2026437102,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,14874851
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a6_r0_t02_seed2026437002.flac,PH2_ONLINE,online_run,held_out_0119,arm6,6,0,2,2026437002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,16717472
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a6_r0_t03_seed2026437003.flac,PH2_ONLINE,online_run,held_out_0119,arm6,6,0,3,2026437003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,16686520
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a6_r0_t04_seed2026437004.flac,PH2_ONLINE,online_run,held_out_0119,arm6,6,0,4,2026437004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,12941717
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a6_r0_t07_seed2026437007.flac,PH2_ONLINE,online_run,held_out_0119,arm6,6,0,7,2026437007,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,17659414
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a6_r1_t03_seed2026437103.flac,PH2_ONLINE,online_run,held_out_0119,arm6,6,1,3,2026437103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,15887328
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a6_r1_t04_seed2026437104.flac,PH2_ONLINE,online_run,held_out_0119,arm6,6,1,4,2026437104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,16225449
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a6_r1_t05_seed2026437105.flac,PH2_ONLINE,online_run,held_out_0119,arm6,6,1,5,2026437105,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,17167736
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a6_r1_t07_seed2026437107.flac,PH2_ONLINE,online_run,held_out_0119,arm6,6,1,7,2026437107,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,17263553
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a6_r2_t02_seed2026437202.flac,PH2_ONLINE,online_run,held_out_0119,arm6,6,2,2,2026437202,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,14549406
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0119/a6_r2_t06_seed2026437206.flac,PH2_ONLINE,online_run,held_out_0119,arm6,6,2,6,2026437206,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,15824887
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0120/a1_r0_t01_seed2026438001.flac,PH2_ONLINE,online_run,held_out_0120,arm1,1,0,1,2026438001,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,8189055
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0120/a1_r1_t00_seed2026438100.flac,PH2_ONLINE,online_run,held_out_0120,arm1,1,1,0,2026438100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,8839735
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0120/a6_r0_t05_seed2026438005.flac,PH2_ONLINE,online_run,held_out_0120,arm6,6,0,5,2026438005,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,8842117
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0120/a6_r1_t04_seed2026438104.flac,PH2_ONLINE,online_run,held_out_0120,arm6,6,1,4,2026438104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,8914871
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0121/a1_r0_t01_seed2026439001.flac,PH2_ONLINE,online_run,held_out_0121,arm1,1,0,1,2026439001,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,7705240
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0121/a1_r1_t04_seed2026439104.flac,PH2_ONLINE,online_run,held_out_0121,arm1,1,1,4,2026439104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,8820483
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0121/a6_r0_t04_seed2026439004.flac,PH2_ONLINE,online_run,held_out_0121,arm6,6,0,4,2026439004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,9433417
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0121/a6_r1_t05_seed2026439105.flac,PH2_ONLINE,online_run,held_out_0121,arm6,6,1,5,2026439105,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,9504376
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0122/a1_r0_t00_seed2026440000.flac,PH2_ONLINE,online_run,held_out_0122,arm1,1,0,0,2026440000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,7333601
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0122/a1_r1_t03_seed2026440103.flac,PH2_ONLINE,online_run,held_out_0122,arm1,1,1,3,2026440103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,7380368
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0122/a6_r0_t00_seed2026440000.flac,PH2_ONLINE,online_run,held_out_0122,arm6,6,0,0,2026440000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,7333601
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0122/a6_r1_t03_seed2026440103.flac,PH2_ONLINE,online_run,held_out_0122,arm6,6,1,3,2026440103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,7380368
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0123/a1_r0_t03_seed2026441003.flac,PH2_ONLINE,online_run,held_out_0123,arm1,1,0,3,2026441003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,7015556
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0123/a1_r1_t00_seed2026441100.flac,PH2_ONLINE,online_run,held_out_0123,arm1,1,1,0,2026441100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,7767093
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0123/a6_r0_t03_seed2026441003.flac,PH2_ONLINE,online_run,held_out_0123,arm6,6,0,3,2026441003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,7151610
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0123/a6_r1_t04_seed2026441104.flac,PH2_ONLINE,online_run,held_out_0123,arm6,6,1,4,2026441104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,7647322
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0124/a1_r0_t04_seed2026442004.flac,PH2_ONLINE,online_run,held_out_0124,arm1,1,0,4,2026442004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,6086197
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0124/a1_r1_t04_seed2026442104.flac,PH2_ONLINE,online_run,held_out_0124,arm1,1,1,4,2026442104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,6783704
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0124/a6_r0_t04_seed2026442004.flac,PH2_ONLINE,online_run,held_out_0124,arm6,6,0,4,2026442004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,6086197
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0124/a6_r1_t04_seed2026442104.flac,PH2_ONLINE,online_run,held_out_0124,arm6,6,1,4,2026442104,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,6783704
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0125/a1_r0_t00_seed2026443000.flac,PH2_ONLINE,online_run,held_out_0125,arm1,1,0,0,2026443000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,7042340
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0125/a1_r1_t02_seed2026443102.flac,PH2_ONLINE,online_run,held_out_0125,arm1,1,1,2,2026443102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,7221074
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0125/a6_r0_t00_seed2026443000.flac,PH2_ONLINE,online_run,held_out_0125,arm6,6,0,0,2026443000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,7042340
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0125/a6_r1_t02_seed2026443102.flac,PH2_ONLINE,online_run,held_out_0125,arm6,6,1,2,2026443102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,7221074
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0126/a1_r0_t01_seed2026444001.flac,PH2_ONLINE,online_run,held_out_0126,arm1,1,0,1,2026444001,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,7036929
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0126/a1_r1_t03_seed2026444103.flac,PH2_ONLINE,online_run,held_out_0126,arm1,1,1,3,2026444103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,8471671
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0126/a6_r0_t01_seed2026444001.flac,PH2_ONLINE,online_run,held_out_0126,arm6,6,0,1,2026444001,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,7036929
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0126/a6_r1_t03_seed2026444103.flac,PH2_ONLINE,online_run,held_out_0126,arm6,6,1,3,2026444103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,8482205
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0127/a1_r0_t01_seed2026445001.flac,PH2_ONLINE,online_run,held_out_0127,arm1,1,0,1,2026445001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8583851
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0127/a1_r1_t02_seed2026445102.flac,PH2_ONLINE,online_run,held_out_0127,arm1,1,1,2,2026445102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8801280
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0127/a6_r0_t01_seed2026445001.flac,PH2_ONLINE,online_run,held_out_0127,arm6,6,0,1,2026445001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8583851
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0127/a6_r1_t02_seed2026445102.flac,PH2_ONLINE,online_run,held_out_0127,arm6,6,1,2,2026445102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8801280
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0128/a1_r0_t00_seed2026446000.flac,PH2_ONLINE,online_run,held_out_0128,arm1,1,0,0,2026446000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,12302390
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0128/a1_r1_t03_seed2026446103.flac,PH2_ONLINE,online_run,held_out_0128,arm1,1,1,3,2026446103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,14272651
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0128/a6_r0_t03_seed2026446003.flac,PH2_ONLINE,online_run,held_out_0128,arm6,6,0,3,2026446003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,13838366
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0128/a6_r1_t03_seed2026446103.flac,PH2_ONLINE,online_run,held_out_0128,arm6,6,1,3,2026446103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,14315526
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0129/a1_r0_t04_seed2026447004.flac,PH2_ONLINE,online_run,held_out_0129,arm1,1,0,4,2026447004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,5822450
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0129/a1_r1_t00_seed2026447100.flac,PH2_ONLINE,online_run,held_out_0129,arm1,1,1,0,2026447100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,6446787
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0129/a6_r0_t04_seed2026447004.flac,PH2_ONLINE,online_run,held_out_0129,arm6,6,0,4,2026447004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,5822450
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0129/a6_r1_t00_seed2026447100.flac,PH2_ONLINE,online_run,held_out_0129,arm6,6,1,0,2026447100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,6446787
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0130/a1_r0_t03_seed2026448003.flac,PH2_ONLINE,online_run,held_out_0130,arm1,1,0,3,2026448003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,8319214
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0130/a1_r1_t00_seed2026448100.flac,PH2_ONLINE,online_run,held_out_0130,arm1,1,1,0,2026448100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,8554921
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0130/a6_r0_t03_seed2026448003.flac,PH2_ONLINE,online_run,held_out_0130,arm6,6,0,3,2026448003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,8319214
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0130/a6_r1_t00_seed2026448100.flac,PH2_ONLINE,online_run,held_out_0130,arm6,6,1,0,2026448100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,8554921
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0131/a1_r0_t00_seed2026449000.flac,PH2_ONLINE,online_run,held_out_0131,arm1,1,0,0,2026449000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,7584161
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0131/a1_r1_t02_seed2026449102.flac,PH2_ONLINE,online_run,held_out_0131,arm1,1,1,2,2026449102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,6685720
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0131/a6_r0_t00_seed2026449000.flac,PH2_ONLINE,online_run,held_out_0131,arm6,6,0,0,2026449000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,7584161
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0131/a6_r1_t02_seed2026449102.flac,PH2_ONLINE,online_run,held_out_0131,arm6,6,1,2,2026449102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,6685720
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0132/a1_r0_t03_seed2026450003.flac,PH2_ONLINE,online_run,held_out_0132,arm1,1,0,3,2026450003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,13411581
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0132/a1_r1_t00_seed2026450100.flac,PH2_ONLINE,online_run,held_out_0132,arm1,1,1,0,2026450100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,11926891
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0132/a6_r0_t03_seed2026450003.flac,PH2_ONLINE,online_run,held_out_0132,arm6,6,0,3,2026450003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,13411581
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0132/a6_r1_t00_seed2026450100.flac,PH2_ONLINE,online_run,held_out_0132,arm6,6,1,0,2026450100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,11926891
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0133/a1_r0_t01_seed2026451001.flac,PH2_ONLINE,online_run,held_out_0133,arm1,1,0,1,2026451001,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,13350863
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0133/a1_r1_t00_seed2026451100.flac,PH2_ONLINE,online_run,held_out_0133,arm1,1,1,0,2026451100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,14931306
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0133/a6_r0_t04_seed2026451004.flac,PH2_ONLINE,online_run,held_out_0133,arm6,6,0,4,2026451004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,13063269
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0133/a6_r1_t00_seed2026451100.flac,PH2_ONLINE,online_run,held_out_0133,arm6,6,1,0,2026451100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,14931306
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a1_r0_t00_seed2026452000.flac,PH2_ONLINE,online_run,held_out_0134,arm1,1,0,0,2026452000,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,9008486
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a1_r1_t04_seed2026452104.flac,PH2_ONLINE,online_run,held_out_0134,arm1,1,1,4,2026452104,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,9814200
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r0_t03_seed2026452003.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,0,3,2026452003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,8929977
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r0_t04_seed2026452004.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,0,4,2026452004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,9762386
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r0_t05_seed2026452005.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,0,5,2026452005,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,8300899
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r0_t06_seed2026452006.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,0,6,2026452006,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,8639031
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r1_t02_seed2026452102.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,1,2,2026452102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,9688712
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r1_t03_seed2026452103.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,1,3,2026452103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,9851227
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r1_t04_seed2026452104.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,1,4,2026452104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,9511315
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r1_t06_seed2026452106.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,1,6,2026452106,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,9233830
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r2_t03_seed2026452203.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,2,3,2026452203,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,9221035
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r2_t05_seed2026452205.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,2,5,2026452205,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,9009025
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r2_t06_seed2026452206.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,2,6,2026452206,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,8909623
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0134/a6_r2_t07_seed2026452207.flac,PH2_ONLINE,online_run,held_out_0134,arm6,6,2,7,2026452207,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,9109988
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0135/a1_r0_t00_seed2026453000.flac,PH2_ONLINE,online_run,held_out_0135,arm1,1,0,0,2026453000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,6441002
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0135/a1_r1_t00_seed2026453100.flac,PH2_ONLINE,online_run,held_out_0135,arm1,1,1,0,2026453100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,6649716
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0135/a6_r0_t00_seed2026453000.flac,PH2_ONLINE,online_run,held_out_0135,arm6,6,0,0,2026453000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,6441002
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0135/a6_r1_t00_seed2026453100.flac,PH2_ONLINE,online_run,held_out_0135,arm6,6,1,0,2026453100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,6649716
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0136/a1_r0_t03_seed2026454003.flac,PH2_ONLINE,online_run,held_out_0136,arm1,1,0,3,2026454003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,6431348
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0136/a1_r1_t03_seed2026454103.flac,PH2_ONLINE,online_run,held_out_0136,arm1,1,1,3,2026454103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,7142355
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0136/a6_r0_t07_seed2026454007.flac,PH2_ONLINE,online_run,held_out_0136,arm6,6,0,7,2026454007,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,7269165
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0136/a6_r1_t03_seed2026454103.flac,PH2_ONLINE,online_run,held_out_0136,arm6,6,1,3,2026454103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,7174281
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0137/a1_r0_t04_seed2026455004.flac,PH2_ONLINE,online_run,held_out_0137,arm1,1,0,4,2026455004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,7364906
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0137/a1_r1_t03_seed2026455103.flac,PH2_ONLINE,online_run,held_out_0137,arm1,1,1,3,2026455103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,8286266
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0137/a6_r0_t04_seed2026455004.flac,PH2_ONLINE,online_run,held_out_0137,arm6,6,0,4,2026455004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,7364906
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0137/a6_r1_t03_seed2026455103.flac,PH2_ONLINE,online_run,held_out_0137,arm6,6,1,3,2026455103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,8286266
