media_sha256,audioset_human_voice_score,audioset_top_human_voice_class,windows,score_source,old_audioset_vocal_score,old_audioset_top_vocal_class,was_rescored
563477af3e6b8ebc13c5328a770469b7d583747cfab7e53bd0903e0c33fecdc7,0.10037710517644882,Speech,14,v1_superset_max_is_exact_whitelist_member,0.10037710517644882,Speech,0
5668df3bca9cc2c432f0fd998e07211d82d8b616b329d0fdf64ec2f8c2c1ce62,0.46668741106987,Speech,7,v1_superset_max_is_exact_whitelist_member,0.46668741106987,Speech,0
56ce3e69911f05bb85f3319d16acddb397dea7eb36c250cda8e0d1c9d21e3ad5,0.2360951453447342,Singing,6,v1_superset_max_is_exact_whitelist_member,0.2360951453447342,Singing,0
56ed5c0278b3da862633036df79f19c75c4100092d241fb25b9de60e49be4424,0.6423587799072266,Speech,6,v1_superset_max_is_exact_whitelist_member,0.6423587799072266,Speech,0
57077f1ee8f128467436f75ceb9ff83bab3a16ab8c92e4c19836ea49914890ba,0.4280044436454773,Speech,8,v1_superset_max_is_exact_whitelist_member,0.4280044436454773,Speech,0
5730a512db0588590f26b3e3a26b14fa0cf7a3161b4ad345888c87753a3acf4e,0.3295881748199463,Speech,7,v1_superset_max_is_exact_whitelist_member,0.3295881748199463,Speech,0
577938a7ab8013923a8e9ee30655c2247f0c479ee137de0a5c53999690047fcf,0.15021412074565887,Speech,7,v1_superset_max_is_exact_whitelist_member,0.15021412074565887,Speech,0
58ccbd954a202c1b0cf98d194579612e231ad69238a2dbb7e6453875794e049a,0.10040924698114395,Singing,7,v1_superset_max_is_exact_whitelist_member,0.10040924698114395,Singing,0
5968b1ac85800b623a410761d1c75014c2140ddec4bb5bfc6d74a0aed72ca0d3,0.26897525787353516,Speech,13,v1_superset_max_is_exact_whitelist_member,0.26897525787353516,Speech,0
59744320021d08b156ccddb1771efc09866555ad615a22b5a778428883903337,0.08520767837762833,Speech,8,v1_superset_max_is_exact_whitelist_member,0.08520767837762833,Speech,0
59b5828ebf3b32f64740dca2a08890aae5aa5e48e0783519bc756de8759cdee8,0.29318946599960327,Speech,12,v1_superset_max_is_exact_whitelist_member,0.29318946599960327,Speech,0
59dfdda7c403cd37c13185b9e54755f25ba4eb4642e83602e375895579835a02,0.21320998668670654,Speech,7,v1_superset_max_is_exact_whitelist_member,0.21320998668670654,Speech,0
5ab347451b2a4054130398bd7a7aef71491fab6cd3902a3845efe3d7cc266f76,0.3078914284706116,Speech,7,v1_superset_max_is_exact_whitelist_member,0.3078914284706116,Speech,0
5abc68c74e105b2302a61dd7c02fcfb4f3b08d0412c4b844f7d30bf7a1895ff1,0.08580964058637619,Singing,12,v1_superset_max_is_exact_whitelist_member,0.08580964058637619,Singing,0
5ad2b5b142600873da3c0e618001e0a02804c1c27ee49fb467c03c5f34909e95,0.17602893710136414,Singing,12,v1_superset_max_is_exact_whitelist_member,0.17602893710136414,Singing,0
5ad5cf1f6439049d75fa3eb6adebef6558678827cb6bb7da731c75ac71c0183e,0.14067158102989197,Speech,8,v1_superset_max_is_exact_whitelist_member,0.14067158102989197,Speech,0
5baf8ebcbdf4f9e90440d4defface38f808ec1ebde8103d2a3e931e7be5f41bc,0.18731629848480225,Singing,13,v1_superset_max_is_exact_whitelist_member,0.18731629848480225,Singing,0
5c53f6fb8871cbc1aa919fff8e6aa2c49bc932ccdf98119a28a69d02eedb46cb,0.05317903310060501,Speech,6,v1_superset_max_is_exact_whitelist_member,0.05317903310060501,Speech,0
5c609482230714e705be5284c5e99cc778a91218bf74e0653fb94440ecebf836,0.28595495223999023,Speech,13,v1_superset_max_is_exact_whitelist_member,0.28595495223999023,Speech,0
5c9f1a817acc0e7e9c0d48ac6f27762b4f3c73fc2a3bd2d8f32d776b08f72616,0.36373651027679443,Choir,14,v1_superset_max_is_exact_whitelist_member,0.36373651027679443,Choir,0
5cc68593bccde81ea44b9eee29f87b65a549a0548fa7eb8ea8d3887bc5082c7c,0.12120052427053452,Singing,7,v1_superset_max_is_exact_whitelist_member,0.12120052427053452,Singing,0
5d45391575afb3570b51b91855d1c789fabb5b94eed8914b448ed6909245f865,0.26912346482276917,Speech,14,v1_superset_max_is_exact_whitelist_member,0.26912346482276917,Speech,0
5d4907c4d2c7aa6b006aa7ddd03ebfd3d088003a936b9b0a36cffb3f90591ac7,0.131595179438591,Singing,12,v1_superset_max_is_exact_whitelist_member,0.131595179438591,Singing,0
5d8634ff0e85177262e151b1b62eba2d351561fd62e06825e52559778f20d579,0.12062571942806244,Speech,12,v1_superset_max_is_exact_whitelist_member,0.12062571942806244,Speech,0
5dda6195c073c32c17d22554df5705008a448486a3616f21c03e0e242c06595d,0.3845001757144928,Singing,8,v1_superset_max_is_exact_whitelist_member,0.3845001757144928,Singing,0
5e6ccbc40b096defa5eddc93545fa4d683ad363d6269c2cd4ee85dfd66b732a9,0.08806414902210236,Singing,8,v1_superset_max_is_exact_whitelist_member,0.08806414902210236,Singing,0
5ec27c84775165260764766f76d5f52af2daa1c5a963e6c8c9b46ee8dfe475fd,0.005060454364866018,Speech,7,v1_superset_max_is_exact_whitelist_member,0.005060454364866018,Speech,0
5ed64ccc10a74d0ee872b69521de1082f09382f492bfaa6144218da6f2a2a15e,0.04254511743783951,Singing,13,rescored_exact_human_voice_whitelist,0.07634365558624268,Singing bowl,1
5ee7314302f870a4cf757c5d4c3c7eb053cdb346faf40703b6b36d8c2f4d0144,0.3099440932273865,Speech,8,v1_superset_max_is_exact_whitelist_member,0.3099440932273865,Speech,0
5f19f28e52c46216590a0e57bfbb75db50480567ce2b1a33855deb87b545cc67,0.2383756786584854,Rapping,13,v1_superset_max_is_exact_whitelist_member,0.2383756786584854,Rapping,0
5f69e639abf3d0650d55b4e32f206001e9ad7a8cefab0266c6584a2fdc00a485,0.3236297070980072,Humming,7,v1_superset_max_is_exact_whitelist_member,0.3236297070980072,Humming,0
5faf4dc93f25c54cf7969f55eb3778bfe275878cb2b402a855c02294f86b5480,0.2914508879184723,Speech,12,v1_superset_max_is_exact_whitelist_member,0.2914508879184723,Speech,0
60845dcbe1329669b6b636bcc45018357ca46ad4661f6309f52cff836a07a39d,0.46508148312568665,Rapping,7,v1_superset_max_is_exact_whitelist_member,0.46508148312568665,Rapping,0
60acb3289a79c023826c92bd2237655d12aebd7a64d1f13be24d18017b39754e,0.04889882355928421,Singing,6,v1_superset_max_is_exact_whitelist_member,0.04889882355928421,Singing,0
60c04aba5c18136cd0b5ad4c343ecc18972de66ec5dc7749a114b6626fcea233,0.10173232108354568,Speech,14,v1_superset_max_is_exact_whitelist_member,0.10173232108354568,Speech,0
614b51f5518e7e60b7149b771b84aa41b05c4e31ce2bafef75974193718f5ff8,0.28811997175216675,Rapping,8,v1_superset_max_is_exact_whitelist_member,0.28811997175216675,Rapping,0
61aba5a6bff238af139bdf42e55da5c26c2d7c7c1313bb31b850fe89162f5b60,0.26131582260131836,Speech,7,v1_superset_max_is_exact_whitelist_member,0.26131582260131836,Speech,0
61d8055f9c1c036fb2b8958708bd471b2cdcc3e63a59d5a665c09cc217cdb79d,0.1273224949836731,Speech,6,v1_superset_max_is_exact_whitelist_member,0.1273224949836731,Speech,0
61f534c0cda82fdd560301600cf74255de98e18d5c5abcff69fa87e32c72f793,0.23932135105133057,Singing,8,v1_superset_max_is_exact_whitelist_member,0.23932135105133057,Singing,0
62b98d5cf4c440913c6c125851a4363413d52e73fd7de2f57ecca8a8dcba13e6,0.18605898320674896,Singing,12,v1_superset_max_is_exact_whitelist_member,0.18605898320674896,Singing,0
62d06239452b79177c4e0e0eeb01cc35f920af81f508433e11610046e24a07c6,0.1632266342639923,Speech,6,v1_superset_max_is_exact_whitelist_member,0.1632266342639923,Speech,0
6311aed30a6b2d5396c1b41635cac96f199bddccc5baaa448d7f3635e6bd22de,0.3106260299682617,Speech,13,v1_superset_max_is_exact_whitelist_member,0.3106260299682617,Speech,0
6381b63a7b4186eb81c6ee74334a0db04630927023998da562ba0cc2a3820702,0.20359185338020325,Speech,5,v1_superset_max_is_exact_whitelist_member,0.20359185338020325,Speech,0
63a10030a55f6dfcc938f056d1daa46d5976e5b46432ddbb39123ea41473499b,0.19769012928009033,Speech,12,v1_superset_max_is_exact_whitelist_member,0.19769012928009033,Speech,0
63b28afed633e949a492bbd48cb19d173f8de57d872c78f2a6951ef3eb2fbc06,0.1344311386346817,Singing,7,v1_superset_max_is_exact_whitelist_member,0.1344311386346817,Singing,0
63ee7fff0c95865a42b501c9789e21fdb1c50374f5248ac626e8a1fcf3fea847,0.23984533548355103,Speech,6,v1_superset_max_is_exact_whitelist_member,0.23984533548355103,Speech,0
641ba96b130b94a8465ac0fc419dfd71f594625aff0fb290a334af62d88a97b7,0.5289453864097595,Speech,13,v1_superset_max_is_exact_whitelist_member,0.5289453864097595,Speech,0
64676ef856a689448efb9313eee1b60c61151250cf266c586b7f0e82e15e9e9e,0.10682140290737152,Speech,8,v1_superset_max_is_exact_whitelist_member,0.10682140290737152,Speech,0
64e10bf6a5126f1d8fa7f91bfbf5609360548e6fd32ea144e2a5050d5053f229,0.7646449208259583,Speech,8,v1_superset_max_is_exact_whitelist_member,0.7646449208259583,Speech,0
654f912a2cd19a276f94a626aa7a7b77e20f5e85a1c3a8173894ac155e64ad62,0.39316412806510925,Speech,12,v1_superset_max_is_exact_whitelist_member,0.39316412806510925,Speech,0
656a490cb47a7198a53a077aef69ba96403503cc34ea340355570c4da7acb3d7,0.07594139128923416,Singing,12,v1_superset_max_is_exact_whitelist_member,0.07594139128923416,Singing,0
656f6ddd364e7cf1c0380e9f12d3669623508a62be213c932b853721636a499a,0.22372308373451233,Speech,14,v1_superset_max_is_exact_whitelist_member,0.22372308373451233,Speech,0
659aa5fc334920d8550fd5c83e272a1a3890c46b60bdfb24e3c4aca032c62748,0.08824628591537476,Speech,8,v1_superset_max_is_exact_whitelist_member,0.08824628591537476,Speech,0
65bb14350805ce0edaad6f23b4d8f51374c7b53bbdcd9fae48e59123312100a4,0.3700225353240967,Rapping,13,v1_superset_max_is_exact_whitelist_member,0.3700225353240967,Rapping,0
65bce3cf6fe4645bddc634d8d25da3ff6efc1baa8b29f6e0b0a7525774aa44f4,0.14594139158725739,Speech,14,v1_superset_max_is_exact_whitelist_member,0.14594139158725739,Speech,0
65cdbe78a8528514f9bae9e71548a4aeb2125b00022352b7ed0d6ef8ad2e3c53,0.0871223658323288,Singing,7,v1_superset_max_is_exact_whitelist_member,0.0871223658323288,Singing,0
6601ec74fc382b6bfb49fd30936deb13b9417254dcdb6e68d6bda5aa1bb9cb8a,0.0693291500210762,Speech,6,v1_superset_max_is_exact_whitelist_member,0.0693291500210762,Speech,0
66d0fec1d50d85d5c3f814de3c86c2806420f36099fb90eb34d8179b8b892e2d,0.1368156522512436,Child singing,14,v1_superset_max_is_exact_whitelist_member,0.1368156522512436,Child singing,0
66d6d7723b235b38440a1835a3fd40b9db6f9da517b760e6f7e874dfe4039919,0.08532202243804932,Singing,8,v1_superset_max_is_exact_whitelist_member,0.08532202243804932,Singing,0
66ee83a84cb764539a7686aaa39a0d423a23f39367b67b3573ddfc9c45ce068f,0.7239656448364258,Speech,8,v1_superset_max_is_exact_whitelist_member,0.7239656448364258,Speech,0
66f1730feb25b765157981fe89bd856d4924d70f170d0423cae5b1504f5581b0,0.24317823350429535,Speech,8,v1_superset_max_is_exact_whitelist_member,0.24317823350429535,Speech,0
6813542e5a018ca9cf0d049877d049b70a8cad327175bfb668f40e85056a734b,0.215987429022789,Singing,8,v1_superset_max_is_exact_whitelist_member,0.215987429022789,Singing,0
68b809fa4a9715af9ea8b1bbdb9e0d0d1c46b341f0f47055e22b36ebc591f226,0.7225029468536377,Speech,8,v1_superset_max_is_exact_whitelist_member,0.7225029468536377,Speech,0
68ff3c4ebecab0d5b85d8670a66565f8020b36f1d90cd25099fb0b9c3133c054,0.39462244510650635,Speech,8,v1_superset_max_is_exact_whitelist_member,0.39462244510650635,Speech,0
68fff88d091cc4ad4ec002b01495fc44bbc2719506ba20bee75ddf3914666e46,0.32718709111213684,Speech,8,v1_superset_max_is_exact_whitelist_member,0.32718709111213684,Speech,0
69198d5f4111da6ca60e5b90261c8b2b72a9dfd6b4b62abc35148bd081fec01d,0.16276048123836517,Speech,14,v1_superset_max_is_exact_whitelist_member,0.16276048123836517,Speech,0
694a081df9cf60d41b0a32a600c133210475a48cd6570fec02075885a8e6e48b,0.13732992112636566,Singing,7,v1_superset_max_is_exact_whitelist_member,0.13732992112636566,Singing,0
6963a95799c77b1d0b729b4a5719ebf795a67eb5f680498d02c164bd8001584a,0.18240797519683838,Speech,8,v1_superset_max_is_exact_whitelist_member,0.18240797519683838,Speech,0
69a7e93b5c451a837d7af841b79c74437dbf22219aad2cf76a7db90475ef6f09,0.4375891089439392,Speech,12,v1_superset_max_is_exact_whitelist_member,0.4375891089439392,Speech,0
6a03282ad536d33b74aba6fd974c5a1ed55678c9ec2e8b56c418c2f486292da9,0.0943525955080986,Singing,14,v1_superset_max_is_exact_whitelist_member,0.0943525955080986,Singing,0
6a560012760b4b935d7fb0aefe3c1ceaeda301d8d8399de1c3725e31f5827b69,0.11066015064716339,Rapping,8,v1_superset_max_is_exact_whitelist_member,0.11066015064716339,Rapping,0
6ad884c4d6ffb55d39e273e5ab9a5f6d26da51a2105f9d8bc360d78cda461b7d,0.16855935752391815,Singing,13,v1_superset_max_is_exact_whitelist_member,0.16855935752391815,Singing,0
6afdea7c328fb889a65ddad21d5f9c5acb4e79574038fe4c27ed636ee2a859e3,0.28293636441230774,Speech,8,v1_superset_max_is_exact_whitelist_member,0.28293636441230774,Speech,0
6bc40168d96c9e55245444e3ed78038fae3f2a4f283caf4a5f325a9045c71605,0.0876099094748497,Speech,14,v1_superset_max_is_exact_whitelist_member,0.0876099094748497,Speech,0
6c1df21e643f47c9b7af9906d87139c528e5d9c1f5af253886985987a7a2a6e9,0.09531950205564499,Singing,12,v1_superset_max_is_exact_whitelist_member,0.09531950205564499,Singing,0
6c3c9c3951626d28221bdcedd48b09fc7d49afcb98427b4bda9028111614fc54,0.10544648766517639,Speech,8,v1_superset_max_is_exact_whitelist_member,0.10544648766517639,Speech,0
6c46a4270929a400f95528a7a9cf7d72479c0b286f381479cb25311f0abbb284,0.5839900970458984,Speech,7,v1_superset_max_is_exact_whitelist_member,0.5839900970458984,Speech,0
6e5bfc6c4a96fa63f8b540ae23fe8ef9779e171c309231da66906a922dee159e,0.21274280548095703,Speech,12,v1_superset_max_is_exact_whitelist_member,0.21274280548095703,Speech,0
6e9ea73963b6fad8d890c8589b036c5a6a3fac4d49d91de79ac7c037e48ec792,0.6658487319946289,Speech,8,v1_superset_max_is_exact_whitelist_member,0.6658487319946289,Speech,0
6f64d324a0ffd12fc8ca80257f935d3da4f5599432f090c04ac14dd92abac921,0.36116382479667664,Speech,14,v1_superset_max_is_exact_whitelist_member,0.36116382479667664,Speech,0
6f8c39f16d4a89f2208b304834909f289d0d3ff368558a1d636305bb59c5f144,0.10626109689474106,Singing,6,v1_superset_max_is_exact_whitelist_member,0.10626109689474106,Singing,0
6f8ebf386ab3419fb27f19a2b1f62cd2b9338f4c749b131c8e02a2a81af56bbf,0.3742928206920624,Speech,13,v1_superset_max_is_exact_whitelist_member,0.3742928206920624,Speech,0
6f93e82ac3103473d9cfa4dd19d9aadd3860388ec552511bbde28a8b79eee470,0.24157996475696564,Speech,13,v1_superset_max_is_exact_whitelist_member,0.24157996475696564,Speech,0
6ff1e0bfb875983ed5a3e06b9bb8bcb5d3b9112955d594d6d988f1519f26f8d7,0.10023059695959091,Singing,13,v1_superset_max_is_exact_whitelist_member,0.10023059695959091,Singing,0
70319d85a0004bf2469cf76f9fa77c5a1b5a492da968ef2ea673734bcbee3d8d,0.007302324753254652,Speech,8,v1_superset_max_is_exact_whitelist_member,0.007302324753254652,Speech,0
70668c402e4c55cd664ab0ebe437c5752d82079274c93c5c931f32511d5846e2,0.07593944668769836,Speech,6,v1_superset_max_is_exact_whitelist_member,0.07593944668769836,Speech,0
7099ae97cf0ea00d48fb6cfcb3f1c20424e6c441a0ba96a945f709802cf0736b,0.4518684446811676,Speech,12,v1_superset_max_is_exact_whitelist_member,0.4518684446811676,Speech,0
70af6302a81baac757531d906fa400bc00dc94c0ace1e7aad9d02d459ad5fe8d,0.09904874861240387,Speech,14,v1_superset_max_is_exact_whitelist_member,0.09904874861240387,Speech,0
70f91d4710a3183b6cea26acd125a6608bdf3be4bd60386148c867cc65fd85f3,0.05972461402416229,Singing,8,v1_superset_max_is_exact_whitelist_member,0.05972461402416229,Singing,0
71416be5120e14ea11f724873fdc4906326514f91c4635583ff32c9b459aabd1,0.7284996509552002,Speech,12,v1_superset_max_is_exact_whitelist_member,0.7284996509552002,Speech,0
7193644284eee37f5de5de28a2b5bc99722c58de63d3d4751b3fca56bff15fd7,0.1540486216545105,Rapping,7,v1_superset_max_is_exact_whitelist_member,0.1540486216545105,Rapping,0
726281e0ef73cd875e14d6ef37f5cf87a88b4849d0a2b4706867f3d7a9f60f20,0.1854097545146942,Speech,14,v1_superset_max_is_exact_whitelist_member,0.1854097545146942,Speech,0
7368941cc2d0f2178e1356d0f62e0cfbfc9a752305cac6c528af613eaa7d60af,0.11396580189466476,Singing,6,v1_superset_max_is_exact_whitelist_member,0.11396580189466476,Singing,0
73693b53a269a8abbb441df477395c9eda24241c5bcdff3452fb1caecd7fca03,0.1370161920785904,Female singing,12,v1_superset_max_is_exact_whitelist_member,0.1370161920785904,Female singing,0
73f74cfcee5fd2b0ac9707536376385be7647325d8bd354d296922ca247a2559,0.1525670439004898,Singing,8,v1_superset_max_is_exact_whitelist_member,0.1525670439004898,Singing,0
74251e6780f9bf6ed6573f42e2b5159e284434da2b5c975b374e763950bf5acf,0.41369321942329407,Speech,12,v1_superset_max_is_exact_whitelist_member,0.41369321942329407,Speech,0
7468ba7524847c25ee93155f57abdeb8413fdbae58b81561763927958d4e0b2f,0.17269207537174225,Speech,13,v1_superset_max_is_exact_whitelist_member,0.17269207537174225,Speech,0
747e2401e3572a6f274c1450efc5fcd4b7ebaa358e6ba40a36c89080fe0cc54f,0.31671643257141113,Speech,13,v1_superset_max_is_exact_whitelist_member,0.31671643257141113,Speech,0
749647c12564fd30d84f0b50f11002383454187d298ccee6d6d31325eeabf247,0.2538449466228485,Singing,7,v1_superset_max_is_exact_whitelist_member,0.2538449466228485,Singing,0
750700bdc0f3f060f5162eed35e62f1322d81c824693fcf15e34cca5dab3c95a,0.06467270851135254,Singing,12,v1_superset_max_is_exact_whitelist_member,0.06467270851135254,Singing,0
751639125579439a28cc8464c74e2700d474b0423686cd46370a02bb6c32e865,0.1158866211771965,Speech,5,v1_superset_max_is_exact_whitelist_member,0.1158866211771965,Speech,0
75994b7578751352d5bc05b3adf293550b29fe882e2e90941e4a3df0fe061728,0.235569566488266,Speech,8,v1_superset_max_is_exact_whitelist_member,0.235569566488266,Speech,0
76093a56ca692771aa57b42407974a046de4b94f68bbba80564e23b2bea713bb,0.08652348071336746,Singing,7,v1_superset_max_is_exact_whitelist_member,0.08652348071336746,Singing,0
778e65549b45ad95cb5807be7c8800b30c9dbb5f95cecc298f783cbe893a18d2,0.08109036833047867,Singing,6,v1_superset_max_is_exact_whitelist_member,0.08109036833047867,Singing,0
780f93b5079877ab8bb1bf127d9d160f2ef187d08afe6815a0b607a9a021ae30,0.09541153162717819,Singing,8,v1_superset_max_is_exact_whitelist_member,0.09541153162717819,Singing,0
78fd7305fff855cf6af34b6038166e967e5d92b76d7e35d17a0e4d7b9a149743,0.06615664809942245,Speech,6,v1_superset_max_is_exact_whitelist_member,0.06615664809942245,Speech,0
793a61abbb828877ad77ecd4af57fa18e97ca1b27e6e26b35bcfdf5f36fef60e,0.14915154874324799,Singing,6,v1_superset_max_is_exact_whitelist_member,0.14915154874324799,Singing,0
799299cbc2c40704535ba5bc7d550a1336dfdc5833d08beb063e44369e1efeb0,0.29329901933670044,Speech,6,v1_superset_max_is_exact_whitelist_member,0.29329901933670044,Speech,0
7a3f62728267bae6b67617716c06dff5ed4c38ee62823adebcbe2a6c93e4813d,0.10362737625837326,Singing,14,v1_superset_max_is_exact_whitelist_member,0.10362737625837326,Singing,0
7a82d5d9e71899edaa556fcedd225ca872c4d65303be60000a561893d499a847,0.12676772475242615,Speech,13,v1_superset_max_is_exact_whitelist_member,0.12676772475242615,Speech,0
7a8d6f05d5051c1f037f2406148f1dc4cc9867a4d9d45f785d318a83819ec087,0.09962710738182068,Singing,14,v1_superset_max_is_exact_whitelist_member,0.09962710738182068,Singing,0
7ae0558aa5062ed498c5f39009e5cfb387e9e99340d125358bc0fd001ff83213,0.22284239530563354,Speech,13,v1_superset_max_is_exact_whitelist_member,0.22284239530563354,Speech,0
7aed67dc3f354d1dcac9eb512319aa8d0dd440218e4cf45d3976eb1d2d8db498,0.34545665979385376,Speech,14,v1_superset_max_is_exact_whitelist_member,0.34545665979385376,Speech,0
7b2f813e28efc2d0005eca40da3e50305724e00f015dc90025210b4e04635074,0.33343034982681274,Speech,6,v1_superset_max_is_exact_whitelist_member,0.33343034982681274,Speech,0
7b4fc41922e14a040aba1166737288fcbc48e586e73d0677bd9a64adfab86dd1,0.1359221190214157,Speech,14,v1_superset_max_is_exact_whitelist_member,0.1359221190214157,Speech,0
7bf78a0cb1a02bcdc22f0e46295617fbc8ed6dff52808ba2effba3c85c79fa89,0.08717519044876099,Singing,14,v1_superset_max_is_exact_whitelist_member,0.08717519044876099,Singing,0
7c82487d7b78e58301647adb13cce4f9df86c40fce3c0f21a71d8cbe12885246,0.06674774736166,Singing,8,v1_superset_max_is_exact_whitelist_member,0.06674774736166,Singing,0
7c87d2a25bcbcfb5a1a1ec8429cc59ac678097fdff5da9f5e5ab67fc4acac64f,0.5497781038284302,Speech,12,v1_superset_max_is_exact_whitelist_member,0.5497781038284302,Speech,0
7cc2e5b3f58cdbf40249c2e1014e1811eda77d065ac0ef82d1bbb44e4c8e587f,0.1302642822265625,Singing,8,v1_superset_max_is_exact_whitelist_member,0.1302642822265625,Singing,0
7cd363280ad5612aabcbadb36200af5ac807fe4f1852e7cfd1bedb0aca2c1aca,0.3892294764518738,Speech,12,v1_superset_max_is_exact_whitelist_member,0.3892294764518738,Speech,0
7d3ae0daafaebf7060f0ba4dd73b2810d4ad649622a2690090241176f7ce136f,0.26284509897232056,Speech,8,v1_superset_max_is_exact_whitelist_member,0.26284509897232056,Speech,0
7d5e8e65c71387718fb161303bdfbd69296b1c530df1adb1dae59f8ec85f9dd5,0.009814171120524406,Speech,8,v1_superset_max_is_exact_whitelist_member,0.009814171120524406,Speech,0
7d8c176131feb131fb73fadc057de7634b242271b35e02024c2b6095544d96f7,0.11967092007398605,Speech,12,v1_superset_max_is_exact_whitelist_member,0.11967092007398605,Speech,0
7d9623fa1cab081db9d2e8a3a7ce449e9aa25f2c0707042b142bdd7e506d38b4,0.08808544278144836,Singing,7,v1_superset_max_is_exact_whitelist_member,0.08808544278144836,Singing,0
7d9c4f4435fca3bfb5f4318a5d6c45a44b1011ffa6de1f073c872d3444224aff,0.2588717043399811,Speech,13,v1_superset_max_is_exact_whitelist_member,0.2588717043399811,Speech,0
7de45b2fdfc6d49ab39003ce452e7a165fb78b2509e617772384952be5c852ab,0.41803133487701416,Speech,6,v1_superset_max_is_exact_whitelist_member,0.41803133487701416,Speech,0
7e4efa06536d3f7a5aa2ea471fafdf7de4109a8511f8f1d9fe4a5abb4293c568,0.1390320509672165,Speech,8,v1_superset_max_is_exact_whitelist_member,0.1390320509672165,Speech,0
7e6a7f88193fef1590e423637f90caac58f24515ad485d9aea229e720cc2bc2c,0.0032074463088065386,Speech,8,rescored_exact_human_voice_whitelist,0.026892488822340965,Singing bowl,1
7f01f557f8ead8130a9e63e3d3d7998ca01fb384c4dc4a325698988f485989ef,0.2728298008441925,Singing,7,v1_superset_max_is_exact_whitelist_member,0.2728298008441925,Singing,0
7f546ee53ab98d4c729948e32fa170fb483d2e25631050790a3bcb40d0d00ad9,0.06454821676015854,Speech,6,v1_superset_max_is_exact_whitelist_member,0.06454821676015854,Speech,0
7fae9496eac1819566848a7b835605622d98f5de0109917b7f53c823c1183ffe,0.11844293028116226,Speech,12,v1_superset_max_is_exact_whitelist_member,0.11844293028116226,Speech,0
803db7b77532e20237abea03372ef2527943d16b5f6d6f3ec966982e4a0a8f55,0.002020948799327016,Speech,6,v1_superset_max_is_exact_whitelist_member,0.002020948799327016,Speech,0
804ad6b7cd40ae197898c748fd78981a409218118b2b55b11459e957599c165f,0.4549688696861267,Speech,6,v1_superset_max_is_exact_whitelist_member,0.4549688696861267,Speech,0
808490a3ad5e1cade7d0d4f42377b4da556edd2f691d81dae2aab3416623d91a,0.6644406914710999,Speech,7,v1_superset_max_is_exact_whitelist_member,0.6644406914710999,Speech,0
80964c659984119225490096bebfc7557b2bc4e5b1a29b38b92db923292ed64d,0.4139874279499054,Speech,6,v1_superset_max_is_exact_whitelist_member,0.4139874279499054,Speech,0
80a1ea27aff2eb909290b5de142b998af240d7c79d40142b64308cef6a79dcba,0.14891475439071655,Speech,6,v1_superset_max_is_exact_whitelist_member,0.14891475439071655,Speech,0
80ab6b3aff9c50fb71b7d03ab683930448f556b6820dd33b093af4a66b2aee59,0.05522875487804413,Speech,6,v1_superset_max_is_exact_whitelist_member,0.05522875487804413,Speech,0
8117ab9c6bf8df64e6f861232002387de5d697dad9bd1116ed1cf56a82a2b8ca,0.7315053939819336,Speech,14,v1_superset_max_is_exact_whitelist_member,0.7315053939819336,Speech,0
81faab8e70e7d489c3ca1bfc1a4a76c7c669d062657b5674d2b9e072b5df0c46,0.1276496797800064,Speech,7,v1_superset_max_is_exact_whitelist_member,0.1276496797800064,Speech,0
8290f2eaa7b38bc71e680510c8c3cdac62b1614de0c40307eb5dd15d3a7f15f9,0.1057911291718483,Speech,6,v1_superset_max_is_exact_whitelist_member,0.1057911291718483,Speech,0
8320702e598a1f969d7da489d7b74956b0c70fafabe17d43b394627bb53545f9,0.20609204471111298,Singing,7,v1_superset_max_is_exact_whitelist_member,0.20609204471111298,Singing,0
835bf835619c123da38530fc014233b27185987219d57b76ee273061550c4940,0.23469984531402588,Speech,8,v1_superset_max_is_exact_whitelist_member,0.23469984531402588,Speech,0
838662904c5bbf5544fd450ef86d26cf0ccdcb4aa0f72c22115d8b3804b12210,0.09863167256116867,Singing,8,v1_superset_max_is_exact_whitelist_member,0.09863167256116867,Singing,0
8391a0e2ce9c5967ac7f6991c4652547d0abecefee1557192e21ea90c3142804,0.12519894540309906,Singing,12,v1_superset_max_is_exact_whitelist_member,0.12519894540309906,Singing,0
839f6d63ab0a28dc5dd2b7041ff3193ddb28d35f46da38f6d3487cab8ecb7f85,0.38986286520957947,Rapping,13,v1_superset_max_is_exact_whitelist_member,0.38986286520957947,Rapping,0
83b2f123f571dff23fed47ee984547d696a9e3be507522a7ffebd3ff09522170,0.27370619773864746,Speech,7,v1_superset_max_is_exact_whitelist_member,0.27370619773864746,Speech,0
83b4cb896086fa53787f524ca027c735ecb4d485df2ff63c55b44ac678e44c2a,0.099129818379879,Singing,7,v1_superset_max_is_exact_whitelist_member,0.099129818379879,Singing,0
8400989899005b485175b2a9b0c13cec36fb7da82f5fdfa5a6826e0c033ab45c,0.16491729021072388,Singing,8,v1_superset_max_is_exact_whitelist_member,0.16491729021072388,Singing,0
8457212a1f38f693ef8775ea82629c1c2cc7506ae51c009305061ef900ba7dd3,0.018150772899389267,Speech,8,v1_superset_max_is_exact_whitelist_member,0.018150772899389267,Speech,0
8545f2a4917b25fbd1828cb77efd266d35b04181be0360c550bec05d6bbe7752,0.036230865865945816,Singing,8,v1_superset_max_is_exact_whitelist_member,0.036230865865945816,Singing,0
