schedule,compute_fraction,metric,stratum,n_prompt_evals,reward_fraction,mean_selected_reward,mean_full_bon8_reward,winner_match,top2_all_retention,top2_any_retention,top4_all_retention,top4_any_retention,false_negative_top1_prompt_rate,false_negative_top2_candidate_rate,mean_regret,median_regret
raw_bottom_prune_sigma0.8_remove_bottom25,0.85,aesthetic_pq,vocal_scorable,282,0.9993526457171563,7.972240798016812,7.97740500531298,0.9468085106382979,0.8829787234042553,0.9964539007092199,0.599290780141844,1.0,0.05319148936170213,0.06028368794326241,0.00516420729616855,0.0
raw_bottom_prune_sigma0.7_remove_bottom25,0.8833333333333333,aesthetic_pq,vocal_scorable,282,0.9993311435900082,7.972069266840076,7.97740500531298,0.9609929078014184,0.8865248226950354,1.0,0.6737588652482269,1.0,0.03900709219858156,0.05673758865248227,0.005335738472904719,0.0
random_prune_keep4_keep2,0.5,aesthetic_pq,vocal_scorable,28200,0.9634342803887508,7.68570545066333,7.97740500531298,0.24560283687943263,0.035106382978723406,0.4613475177304965,0.0,0.7821985815602837,0.7543971631205674,0.75177304964539,0.29169955464965064,0.20438861846923828
full_bon8,1.0,aesthetic_cu,all,512,1.0,7.808783267624676,7.808783267624676,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
bon4_first4,0.5,aesthetic_cu,all,512,0.9851551195249207,7.692862813360989,7.808783267624676,0.466796875,0.181640625,0.78125,0.017578125,0.984375,0.533203125,0.5185546875,0.11592045426368713,0.014003276824951172
bon4_random_subset,0.5,aesthetic_cu,all,51200,0.9852258759621709,7.693415335044265,7.808783267624676,0.49896484375,0.21423828125,0.789296875,0.014140625,0.98689453125,0.50103515625,0.498232421875,0.11536793258041143,0.0018157958984375
raw_schedule_a_sigma0.9_top4_sigma0.7_top2,0.5,aesthetic_cu,all,512,0.9892527459550307,7.724860290065408,7.808783267624676,0.599609375,0.205078125,0.802734375,0.0,0.96484375,0.400390625,0.49609375,0.08392297755926847,0.0
raw_schedule_b_sigma0.8_top4_sigma0.7_top2,0.5833333333333334,aesthetic_cu,all,512,0.9928942746392568,7.753296198323369,7.808783267624676,0.65234375,0.25390625,0.8515625,0.0,0.982421875,0.34765625,0.447265625,0.0554870693013072,0.0
raw_schedule_c_sigma0.8_top6,0.85,aesthetic_cu,all,512,0.9993196453849457,7.803470525890589,7.808783267624676,0.951171875,0.865234375,1.0,0.5625,1.0,0.048828125,0.0673828125,0.005312741734087467,0.0
raw_bottom_prune_sigma0.8_remove_bottom25,0.85,aesthetic_cu,all,512,0.9993196453849457,7.803470525890589,7.808783267624676,0.951171875,0.865234375,1.0,0.5625,1.0,0.048828125,0.0673828125,0.005312741734087467,0.0
raw_bottom_prune_sigma0.7_remove_bottom25,0.8833333333333333,aesthetic_cu,all,512,0.9995845260527135,7.8055389216169715,7.808783267624676,0.96484375,0.896484375,1.0,0.708984375,1.0,0.03515625,0.0517578125,0.003244346007704735,0.0
