family,param,compute_fraction,sel_common_robust_lcb,sel_aesthetic_pq,sel_aesthetic_cu,sel_semantic_fit,sel_section_coherence,sel_lyric_intelligibility_vocal_scorable,winner_match,false_restart_rate,top2_retention,top4_retention,regret_common_robust_lcb,regret_semantic_fit,regret_lyric_intelligibility_vocal_scorable
aesthetic_restart,"(0.25, 0.7)",0.8833333333333333,2.3559536627338593,7.80058603733778,7.7111658761277795,0.34323924521413574,0.9577434215461835,0.42536998746426957,0.951171875,0.048828125,0.998046875,1.0,0.0016792436419794015,0.1153343329733616,0.18705685365386565
bon4,4,0.5,2.3158609343425893,7.6833319327561185,7.608723619137891,0.34158712809869485,0.9576961939274042,0.3640233369090903,0.5001220703125,0.4998779296875,0.784912109375,0.98480224609375,0.04177197203324911,0.11698645008880248,0.24840350420904495
bonk_curve,2,0.25,2.2565129419028427,7.5370250628038775,7.473172144993441,0.33711221670391467,0.9569954688086,0.3010494808187343,0.2481689453125,0.7518310546875,0.46307373046875,0.77813720703125,0.10111996447299565,0.12146136148358266,0.311377360299401
bonk_curve,3,0.375,2.2949350133154502,7.632348755927524,7.56189602005179,0.33943406518160657,0.957406599260139,0.33643841329104307,0.37689208984375,0.62310791015625,0.64825439453125,0.92840576171875,0.06269789306038841,0.11913951300589076,0.2759884278270921
bonk_curve,4,0.5,2.3158609343425893,7.6833319327561185,7.608723619137891,0.34158712809869485,0.9576961939274042,0.3640233369090903,0.5001220703125,0.4998779296875,0.784912109375,0.98480224609375,0.04177197203324911,0.11698645008880248,0.24840350420904495
bonk_curve,5,0.625,2.3311832502523595,7.722496722301003,7.643337663379498,0.3422180628104883,0.9578623113739013,0.38293053663743865,0.6270751953125,0.3729248046875,0.896240234375,1.0,0.026449656123479298,0.11635551537700906,0.22949630448069663
bonk_curve,6,0.75,2.3419451404490443,7.750108459644252,7.668495666352101,0.34361412836730665,0.9580093618351384,0.40038437406275124,0.7510986328125,0.2489013671875,0.9652099609375,1.0,0.015687765926794404,0.11495944982019068,0.21204246705538396
bonk_curve,7,0.875,2.3504026460444902,7.7719397658947855,7.688661721505923,0.3441594089350133,0.9581050548113126,0.41221798656952097,0.87164306640625,0.12835693359375,1.0,1.0,0.0072302603313482705,0.11441416925248404,0.2002088545486143
common_restart,"(0.75, 0.9)",0.425,2.2978434052624976,7.726901509799063,7.622590751387179,0.3321321552671179,0.9568493766710162,0.3126549286080245,0.412109375,0.587890625,0.646484375,0.89453125,0.05978950111334133,0.1264414229203794,0.2997719125101107
common_restart,"(0.625, 0.9)",0.5208333333333334,2.324705328077564,7.75723117031157,7.66602395940572,0.33467398603352194,0.956873118178919,0.35900804234721223,0.5546875,0.4453125,0.806640625,0.9765625,0.03292757829827506,0.12389959215397539,0.253418798770923
common_restart,"(0.75, 0.8)",0.55,2.327462308540475,7.7878137696534395,7.6873354986310005,0.3332424619206904,0.9574041463201866,0.3461072982593364,0.609375,0.390625,0.8125,0.94921875,0.03017059783536368,0.12533111626680693,0.2663195428587989
common_restart,"(0.5, 0.9)",0.6166666666666667,2.3360545907101633,7.761650358326733,7.671718087978661,0.3435033100013243,0.9572491633007303,0.3829887900246861,0.666015625,0.333984375,0.884765625,0.9921875,0.021578315665675557,0.11507026818617305,0.2294380510934491
common_restart,"(0.625, 0.8)",0.625,2.340440742771717,7.7998155280947685,7.7025844706222415,0.3375411638176047,0.9577190564014018,0.386961808066402,0.73046875,0.26953125,0.904296875,0.98828125,0.01719216360412174,0.12103241436989265,0.22546503305173324
common_restart,"(0.75, 0.7)",0.65,2.3397417024159255,7.790766309946775,7.702823464758694,0.34010313308908735,0.9584019760368392,0.3858884538254871,0.6796875,0.3203125,0.880859375,0.978515625,0.01789120395991317,0.11847044509840998,0.2265383872926482
common_restart,"(0.5, 0.8)",0.7,2.347594580741345,7.801354238763452,7.709047444164753,0.34055442644466893,0.9576962714781985,0.40252295559407014,0.82421875,0.17578125,0.951171875,1.0,0.010038325634493464,0.1180191517428284,0.20990388552406505
common_restart,"(0.625, 0.7)",0.7083333333333334,2.3498844483427006,7.787373518571258,7.705051619559526,0.3433110683022278,0.9582551579223946,0.401307514699221,0.822265625,0.177734375,0.947265625,0.998046875,0.007748458033138256,0.11526250988526954,0.21111932641891426
