bundle_rating_id,scorer_rating_id,bundle_name,position,shuffle_seed,nonce_sha256,media_sha256
r_0a9f4ec0f7c36692c734,aprime_0037_7370940bf1a8,t2_aprime_core,81,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,bf6121786ce71d6dcd3aeafbdf685f2f6d54a6432cdb061de33d108099dfd79c
r_dc39482cb2cc15fdd356,aprime_0282_16cf52f5ed06,t2_aprime_core,82,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,9cf8cdf7da9be9031c02272078110bf8d340dac62923a1d3d6710b8ed080bf93
r_a3e5a7586f2f11f4c509,aprime_0535_58533f52c8d7,t2_aprime_core,83,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,bb513016166986e98d08d7cc2c8d9d75f30ae69540c700ede656796e019f7d74
r_6799831c6415908eead9,aprime_0534_77fb5f4d206c,t2_aprime_core,84,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,0d688cc6156526a8e47fd846efb2652941ee2cf2191395561448d641d1710d40
r_c602ccf1f91a5405113f,aprime_0011_b9def10055a4,t2_aprime_core,85,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,2b277caa164814cb13749e130b1a2b6faa0478575e8c364576ca27adfb665307
r_86109420c8ea3156506a,aprime_0301_c2054a7fdca5,t2_aprime_core,86,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,485882cd006575ba0cee5b9a4f6d44d62bd7801e9888f23a1993009de26aab5b
r_58d72aa05f29163c2ba2,aprime_0599_fd0ddd8ffc16,t2_aprime_core,87,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,86f454232edcc51fcc8406cc0462d59e783d8aa5532cbf52f43d2fe1c6603888
r_565153c93e618859de5e,aprime_0523_32ae483f177e,t2_aprime_core,88,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,83b4cb896086fa53787f524ca027c735ecb4d485df2ff63c55b44ac678e44c2a
r_c80cb24b5b6ec117574d,aprime_0109_dd82db742d14,t2_aprime_core,89,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,cf2398e3e524731a0edd0a28cd58588f2441c3182cdf3c95c8f54587f8a88821
r_33785f18b0c886ffdbb9,aprime_0557_4917ed5ea1b2,t2_aprime_core,90,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,19a48c8bf8da15bfe745ed244cab18f4bf5c3188d9a1589307dd8a13066a0e83
