replicate,best_static_cqs,promptonly_policy_cqs,promptstate_policy_cqs,state_incremental_value,crossfit_nonstatic_share
2904,0.8013934466984883,0.8032580051710421,0.8032580051710421,0.0,0.06137504972155926
2905,0.8357667121688725,0.8394761311254872,0.8394761311254872,0.0,0.06311947296575465
2906,0.771326956095168,0.7784093696345351,0.7784093696345351,0.0,0.10219830757910227
2907,0.7591431665045966,0.7673673611542148,0.7673673611542148,0.0,0.08334885068172883
2908,0.7363647454666873,0.7516791236451432,0.7516791236451432,0.0,0.12097074536394925
2909,0.776710821089924,0.7803740752318433,0.7803740752318433,0.0,0.06732572678962176
2910,0.8746173785054643,0.8922993760827375,0.8922993760827375,0.0,0.08256809034426166
2911,0.7909594225691581,0.7969050678634676,0.7969050678634676,0.0,0.18376519176304362
2912,0.7773050048646121,0.7921357542675915,0.7921357542675915,0.0,0.1588801283752195
2913,0.6725192870444268,0.6763562322221539,0.6763562322221539,0.0,0.100967933370168
2914,0.7250997251741701,0.7398956530370426,0.7398956530370426,0.0,0.0833100692958131
2915,0.7261810046444576,0.7342901051973045,0.7342901051973045,0.0,0.15319229958451486
2916,0.8234386456042124,0.8271878957541824,0.8271878957541824,0.0,0.07995400919816037
2917,0.6875279406317456,0.6934673206371101,0.6934673206371101,0.0,0.07075525922519829
2918,0.7831347820873625,0.7831347820873625,0.7831347820873625,0.0,0.09495193155448345
2919,0.6056237955266589,0.6114150006813182,0.6114150006813182,0.0,0.08890878770772094
2920,0.7755330585916502,0.7882099982082065,0.7882099982082065,0.0,0.11443886997551216
2921,0.7928906588856907,0.8092543669413667,0.8092543669413667,0.0,0.11211111549229132
2922,0.8111662187796396,0.8214412741068606,0.8214412741068606,0.0,0.07639767098745916
2923,0.8480568183265208,0.8556493613986833,0.8556493613986833,0.0,0.05254612828055162
2924,0.8098847920452251,0.8157524480113063,0.8157524480113063,0.0,0.07297029578033515
2925,0.7758476715733873,0.7852662446110227,0.7852662446110227,0.0,0.06568726453567407
2926,0.8015674768380845,0.8136605738604072,0.8136605738604072,0.0,0.06334668199780605
2927,0.7631641602800461,0.7672181360720193,0.7672181360720193,0.0,0.10696061208599578
2928,0.720225777233929,0.7291782884358148,0.7291782884358148,0.0,0.11929483603558211
2929,0.7686847185466446,0.7725201038110944,0.7725201038110944,0.0,0.14879377133433053
2930,0.8648130727152364,0.8684714818299013,0.8684714818299013,0.0,0.06741228528622696
2931,0.8429384458857941,0.8519521811013608,0.8519521811013608,0.0,0.149701131883505
2932,0.753106088917737,0.7548271408246624,0.7548271408246624,0.0,0.10078152147544958
2933,0.8258161552832399,0.8373579050695039,0.8373579050695039,0.0,0.1054209809695703
2934,0.759201290077784,0.759201290077784,0.759201290077784,0.0,0.07646872826155694
2935,0.725583576141197,0.72960246491845,0.72960246491845,0.0,0.0844669948759168
2936,0.8196188587794668,0.8230207482860956,0.8230207482860956,0.0,0.04195015745888573
2937,0.7532907318163897,0.7568212442702725,0.7568212442702725,0.0,0.09380277380595126
2938,0.855962372037259,0.8575763165175689,0.8575763165175689,0.0,0.08297519136770266
2939,0.8434620024887406,0.8470150903589725,0.8470150903589725,0.0,0.06144789120287025
2940,0.7082899757197363,0.7200201809983288,0.7200201809983288,0.0,0.13058051903005075
2941,0.813921966367404,0.8158001828130672,0.8158001828130672,0.0,0.08551832513178818
2942,0.7577847767095198,0.7610079689591238,0.7610079689591238,0.0,0.04284696897140261
2943,0.793787253553416,0.7955066483264558,0.7955066483264558,0.0,0.047284993777428445
2944,0.8385319878775768,0.8467246145136043,0.8467246145136043,0.0,0.034848636227395334
2945,0.8134135299443797,0.817294011124046,0.817294011124046,0.0,0.05627621634606499
2946,0.7189475406422441,0.7228518733360106,0.7228518733360106,0.0,0.05119509764550145
2947,0.7934173401253718,0.7989231044212086,0.7989231044212086,0.0,0.08566330894838306
2948,0.8135821066280223,0.8173956982686292,0.8173956982686292,0.0,0.1464641649505504
2949,0.7954105214706277,0.807061621372816,0.807061621372816,0.0,0.11427347640692227
2950,0.8561451738309451,0.8659856436743306,0.8659856436743306,0.0,0.08374291902699099
2951,0.7323018954099109,0.7415315521047423,0.7415315521047423,0.0,0.13429626246479406
2952,0.7744289090788192,0.7760156925327483,0.7760156925327483,0.0,0.12776478126567894
2953,0.8638718939267912,0.8638718939267912,0.8638718939267912,0.0,0.07279286273205053
2954,0.7123272324543715,0.7218818618883915,0.7218818618883915,0.0,0.10019077250059215
2955,0.8407755617701893,0.8407755617701893,0.8407755617701893,0.0,0.08770913060543616
2956,0.6488927856384623,0.6611373133927253,0.6611373133927253,0.0,0.09411993926445493
2957,0.8152496527076565,0.824153800020807,0.824153800020807,0.0,0.10636325249224331
2958,0.7909585887586972,0.8006097876412922,0.8006097876412922,0.0,0.08055275342075993
2959,0.8888014612010668,0.9007464007179604,0.9007464007179604,0.0,0.08134883015433622
2960,0.8756468684772808,0.8830109797818865,0.8830109797818865,0.0,0.07522509170402757
2961,0.6447717890682026,0.6553067245704752,0.6553067245704752,0.0,0.09982273092517283
2962,0.7658779741245381,0.7720262060120453,0.7720262060120453,0.0,0.0699311794688721
2963,0.8552868099384836,0.8570344331708875,0.8570344331708875,0.0,0.058357300737663445
2964,0.6812050197099562,0.6906079346135764,0.6906079346135764,0.0,0.12260858558460815
2965,0.7825710187656878,0.7843141161002429,0.7843141161002429,0.0,0.10826792568097002
2966,0.870288407069179,0.8760777136596509,0.8760777136596509,0.0,0.09042212137623645
2967,0.8508327100928476,0.8619142299483774,0.8619142299483774,0.0,0.09123936690927442
2968,0.8451280299071432,0.8513586847288661,0.8513586847288661,0.0,0.06972303734373117
2969,0.799345290724601,0.8168182392320323,0.8168182392320323,0.0,0.14931301138197686
2970,0.7963695397583433,0.8039958204475488,0.8039958204475488,0.0,0.06779500557507416
2971,0.7596066999296122,0.7633441095310174,0.7633441095310174,0.0,0.08809385881312329
2972,0.7491571475755139,0.7623841662148605,0.7623841662148605,0.0,0.14282064225043156
2973,0.7858783930055376,0.7965104504919727,0.7965104504919727,0.0,0.06845019867457175
2974,0.7779885663185462,0.781581552808917,0.781581552808917,0.0,0.064858995241289
2975,0.8333398493497015,0.8408658482550107,0.8408658482550107,0.0,0.07099525634008393
2976,0.750898215816764,0.756767239619483,0.756767239619483,0.0,0.082166333238068
2977,0.764898798228969,0.7705439595192917,0.7705439595192917,0.0,0.09640733712839974
2978,0.8651838771689241,0.873073719935629,0.873073719935629,0.0,0.08229544330271323
2979,0.8550644938561276,0.8566684386437654,0.8566684386437654,0.0,0.08872106025333161
2980,0.7200775706632422,0.7271309231946661,0.7271309231946661,0.0,0.14771828099259315
2981,0.6728454695487662,0.6770720122368473,0.6770720122368473,0.0,0.09147781400528654
2982,0.7365985333502607,0.7397724456051894,0.7397724456051894,0.0,0.09092805194334112
2983,0.7706328096595801,0.7803440555693757,0.7803440555693757,0.0,0.10804837444267974
2984,0.8030611505340213,0.8124501722967854,0.8124501722967854,0.0,0.08243561107706904
2985,0.7889016463628225,0.8000428132176078,0.8000428132176078,0.0,0.10833365767589097
2986,0.8042421717697702,0.8060647087412346,0.8060647087412346,0.0,0.10557869888217732
2987,0.7139123950329086,0.7214019388516032,0.7214019388516032,0.0,0.12602859644003503
2988,0.8224190699618439,0.8286885356415754,0.8286885356415754,0.0,0.09249484285887635
2989,0.8161782828086287,0.8295066869024919,0.8295066869024919,0.0,0.11452698758609955
2990,0.7502011677384882,0.7621746715333165,0.7621746715333165,0.0,0.11474929671758623
2991,0.765575118044006,0.7734128577163502,0.7734128577163502,0.0,0.03658886276308997
2992,0.7822075730072291,0.7917136396930033,0.7917136396930033,0.0,0.0826597879048438
2993,0.7604577914990488,0.767895344123242,0.767895344123242,0.0,0.0685003274394237
2994,0.8898069145936086,0.900742220782182,0.900742220782182,0.0,0.0729650430212046
2995,0.8167352563266979,0.824370123461388,0.824370123461388,0.0,0.12748365952216906
2996,0.7365867966247011,0.7462079457476777,0.7462079457476777,0.0,0.18557375569694506
2997,0.7900755578984361,0.8045194166227376,0.8045194166227376,0.0,0.10765419082762255
2998,0.7031110709553066,0.704918082158776,0.704918082158776,0.0,0.0701662450307192
2999,0.7296401152855356,0.7372918101359451,0.7372918101359451,0.0,0.07498023312163644
3000,0.8316815783436567,0.843627306393996,0.843627306393996,0.0,0.1361091993576508
3001,0.7464184651051788,0.7464184651051788,0.7464184651051788,0.0,0.10075005966383689
3002,0.7277450102035736,0.7430037081280175,0.7430037081280175,0.0,0.1067828878602359
3003,0.8769007279731009,0.8868409884764797,0.8868409884764797,0.0,0.0823099272026899
3004,0.8133175816197191,0.8206550497778762,0.8206550497778762,0.0,0.14516803878859477
3005,0.7753048689138576,0.7806531835205992,0.7806531835205992,0.0,0.11461273408239699
3006,0.6886282971924488,0.6903970191139883,0.6903970191139883,0.0,0.13084120414588418
3007,0.8054728633301813,0.814359845433638,0.814359845433638,0.0,0.09235456869680944
3008,0.761110887664401,0.7711157141133412,0.7711157141133412,0.0,0.0949000522865302
3009,0.7663335451447059,0.7840005391562206,0.7840005391562206,0.0,0.17341253794953754
3010,0.7056937799043063,0.7133014354066985,0.7133014354066985,0.0,0.15524082934609248
3011,0.8379996138250626,0.8480401621934736,0.8480401621934736,0.0,0.09376005663899079
3012,0.8123139055556627,0.8178605650197106,0.8178605650197106,0.0,0.10112926771233254
3013,0.7938009061798276,0.8037164002604271,0.8037164002604271,0.0,0.1193812200209936
3014,0.7078628865913953,0.7128608873910752,0.7128608873910752,0.0,0.1625064260010282
3015,0.7383580192505445,0.759483160563848,0.759483160563848,0.0,0.12984217619293975
3016,0.7054128958890864,0.717823265442313,0.717823265442313,0.0,0.15166186594758024
3017,0.7797102453502406,0.7902339171156191,0.7902339171156191,0.0,0.08601694181232351
3018,0.7707388924866355,0.7757387020177009,0.7757387020177009,0.0,0.06547369624014325
3019,0.7907909054464234,0.8023881793711699,0.8023881793711699,0.0,0.09655804364011222
3020,0.8830030016934493,0.8962489733917681,0.8962489733917681,0.0,0.12839325818197675
3021,0.7667208070884337,0.7760798373146351,0.7760798373146351,0.0,0.07866207133330692
3022,0.7102659883993768,0.7173052015092074,0.7173052015092074,0.0,0.08429848766417009
3023,0.7758167639043363,0.7816217552212401,0.7816217552212401,0.0,0.07900316754148048
3024,0.8756075018056729,0.8845134476722123,0.8845134476722123,0.0,0.08446876491975466
3025,0.8051617664193885,0.8107449411581931,0.8107449411581931,0.0,0.04526740979531596
3026,0.7231663130203874,0.7285175396145877,0.7285175396145877,0.0,0.07635657471863405
3027,0.6701520734741213,0.6838068872636128,0.6838068872636128,0.0,0.1491336363579681
3028,0.7377387109275816,0.7454563070467333,0.7454563070467333,0.0,0.11884763928423472
3029,0.7893645761026583,0.8082190495844511,0.8082190495844511,0.0,0.13503930360392472
3030,0.8780474830617616,0.8899322470463072,0.8899322470463072,0.0,0.05117307799988801
3031,0.8722516189421001,0.8741618751074519,0.8741618751074519,0.0,0.028004355384057003
3032,0.8058336902067146,0.8058336902067146,0.8058336902067146,0.0,0.12291738891041458
3033,0.8492254298785294,0.8549045590787189,0.8549045590787189,0.0,0.13131093232371033
3034,0.8296791083562726,0.8316040732256637,0.8316040732256637,0.0,0.04816262103216616
3035,0.8266210372318145,0.8393818113854464,0.8393818113854464,0.0,0.11269761476640695
3036,0.7988292874419075,0.8068071015208499,0.8068071015208499,0.0,0.08228228798642503
3037,0.8262537714109234,0.8278128192336017,0.8278128192336017,0.0,0.03384173140427149
3038,0.89691042047532,0.9061882998171846,0.9061882998171846,0.0,0.0797410115783059
3039,0.7869854189120551,0.7869854189120551,0.7869854189120551,0.0,0.07745506126039074
3040,0.734562130818837,0.7532074730396142,0.7532074730396142,0.0,0.10592112393648728
3041,0.7271903047380506,0.730614694218326,0.730614694218326,0.0,0.06693539970778542
3042,0.8716065086212192,0.884833290319409,0.884833290319409,0.0,0.06201993388145361
3043,0.7326526526526526,0.7326526526526526,0.7326526526526526,0.0,0.05634968301634968
3044,0.7448986010466988,0.7507485406602253,0.7507485406602253,0.0,0.05041012479871175
3045,0.7876160077936727,0.7914615700148695,0.7914615700148695,0.0,0.11179690304055787
3046,0.8230627829798784,0.8301873989908336,0.8301873989908336,0.0,0.10654539398201264
3047,0.7623764337645358,0.7719843895481289,0.7719843895481289,0.0,0.09577910286125582
3048,0.7907189256838634,0.79841673453982,0.79841673453982,0.0,0.0957872292523358
3049,0.7682503689949054,0.7789184878350711,0.7789184878350711,0.0,0.12798171689758603
3050,0.6521348673697667,0.6540524129114732,0.6540524129114732,0.0,0.15220198146372643
3051,0.7969809611362032,0.8011777715602809,0.8011777715602809,0.0,0.11552886472947226
3052,0.7361081534540058,0.7452553802471527,0.7452553802471527,0.0,0.09349207885651598
3053,0.8850346642788337,0.8929206181231089,0.8929206181231089,0.0,0.08330619886849282
3054,0.7909404153149686,0.7909404153149686,0.7909404153149686,0.0,0.10195927493997545
3055,0.7024311494755824,0.7079007385602715,0.7079007385602715,0.0,0.1052050598671387
3056,0.7027888140342796,0.7127694286098156,0.7127694286098156,0.0,0.1291561902202773
3057,0.8021127036340852,0.8021127036340852,0.8021127036340852,0.0,0.15630547723475352
3058,0.848187459066756,0.8537577562167893,0.8537577562167893,0.0,0.07036466878675551
3059,0.7229747675962814,0.7375166002656042,0.7375166002656042,0.0,0.1742098273572377
3060,0.8360535601194246,0.8378630236134985,0.8378630236134985,0.0,0.04507373563738351
3061,0.7796774866011688,0.7837122664030609,0.7837122664030609,0.0,0.12407620354119173
3062,0.8480588126526265,0.8649393956783156,0.8649393956783156,0.0,0.048171031070474435
3063,0.8388167759071241,0.8388167759071241,0.8388167759071241,0.0,0.12122936824132043
3064,0.729768500197863,0.7357043925603481,0.7357043925603481,0.0,0.06003825352855823
3065,0.7300756004930777,0.7383054373926736,0.7383054373926736,0.0,0.0838232045773569
3066,0.7779089495719713,0.7937302032732739,0.7937302032732739,0.0,0.09445336842716417
3067,0.8275510344732526,0.8353044149471391,0.8353044149471391,0.0,0.10370921721870735
3068,0.8366552485633266,0.8399489322191271,0.8399489322191271,0.0,0.07192464051795529
3069,0.7991111880645254,0.8008426398868784,0.8008426398868784,0.0,0.09478833001471733
3070,0.739418116877694,0.7513666994289091,0.7513666994289091,0.0,0.06358444628598225
3071,0.7941344192994526,0.7992481296217093,0.7992481296217093,0.0,0.11209253026386745
3072,0.6749245613381515,0.6899657266326417,0.6899657266326417,0.0,0.1420109525760906
3073,0.7534332923770029,0.761496569907336,0.761496569907336,0.0,0.1006405826037987
3074,0.6794353210182614,0.6891283141026837,0.6891283141026837,0.0,0.06501140169378841
3075,0.7811629448058005,0.7892693314804449,0.7892693314804449,0.0,0.15510219837486247
3076,0.7878021784519407,0.7955374437149396,0.7955374437149396,0.0,0.14460858300002513
3077,0.7552086602914198,0.7654097525929955,0.7654097525929955,0.0,0.12611340127086426
3078,0.6970108344322913,0.7051560520259613,0.7051560520259613,0.0,0.12130556202001395
3079,0.807885318354922,0.8118973927884554,0.8118973927884554,0.0,0.12248290092086662
3080,0.8038409790441786,0.8093241425069576,0.8093241425069576,0.0,0.11631678861713694
3081,0.7125791385573429,0.7270576024909184,0.7270576024909184,0.0,0.07076976301677909
3082,0.7805088561993396,0.782150630441309,0.782150630441309,0.0,0.06440758530971681
3083,0.6809388812680994,0.6879804907788446,0.6879804907788446,0.0,0.13005334552659653
3084,0.6900258368039489,0.6938820761992907,0.6938820761992907,0.0,0.10937580338320736
3085,0.6840077248482619,0.6992734964134633,0.6992734964134633,0.0,0.07842560235423945
3086,0.7799874138483973,0.7833911207120857,0.7833911207120857,0.0,0.04625410713961551
3087,0.8192636423405655,0.8281393819855358,0.8281393819855358,0.0,0.09643091950784259
3088,0.7747818347168205,0.7747818347168205,0.7747818347168205,0.0,0.10685422753687687
3089,0.8639023661529069,0.8639023661529069,0.8639023661529069,0.0,0.0753395296272481
3090,0.8879675370501058,0.9016407904022581,0.9016407904022581,0.0,0.0919881596487101
3091,0.8534935814594641,0.8743092222673511,0.8743092222673511,0.0,0.114496793806693
3092,0.8226328706663641,0.8226328706663641,0.8226328706663641,0.0,0.07060999168161913
3093,0.6365274532349194,0.6416274124352458,0.6416274124352458,0.0,0.1291526031428112
3094,0.7550348068692776,0.7610786066417463,0.7610786066417463,0.0,0.11183568990736226
3095,0.7967112024665981,0.8018499486125387,0.8018499486125387,0.0,0.05704942539474913
3096,0.7657002048131081,0.7676203277009729,0.7676203277009729,0.0,0.05307219662058372
3097,0.7710760071388673,0.7817025653601449,0.7817025653601449,0.0,0.13823381152845327
3098,0.8280253571766486,0.8296811429652756,0.8296811429652756,0.0,0.08514208219005266
3099,0.8448784756232941,0.846837492980188,0.846837492980188,0.0,0.13520484791495255
3100,0.8674963441570758,0.8729571639224901,0.8729571639224901,0.0,0.07411724395332756
3101,0.6861029485633916,0.6917068515169781,0.6917068515169781,0.0,0.1610721820373719
3102,0.902069977354639,0.9099161164800816,0.9099161164800816,0.0,0.10117373138136701
3103,0.6701761239704397,0.6794055409056873,0.6794055409056873,0.0,0.0862063352540938
3104,0.799576804158844,0.8014356438710957,0.8014356438710957,0.0,0.12722518603887453
3105,0.6590398405596044,0.6650970124465112,0.6650970124465112,0.0,0.16386929534900382
3106,0.8905681234114159,0.896112765702779,0.896112765702779,0.0,0.15152187229368647
3107,0.7458859103331976,0.7497625554844837,0.7497625554844837,0.0,0.07283570131741324
3108,0.760026220311595,0.7763529375895608,0.7763529375895608,0.0,0.12792463184853198
3109,0.877108196680993,0.8846709583802163,0.8846709583802163,0.0,0.043482805477161074
3110,0.7547461613972699,0.7565983219425461,0.7565983219425461,0.0,0.10459459292598149
3111,0.8002642660708147,0.8111679271227227,0.8111679271227227,0.0,0.0884682594247737
3112,0.7924095234550439,0.8018541953573777,0.8018541953573777,0.0,0.13272478008957703
3113,0.7818163537189252,0.7837015810773447,0.7837015810773447,0.0,0.09969396475881658
3114,0.7754547455901373,0.7831943641817332,0.7831943641817332,0.0,0.06929194529293596
3115,0.8514570264815018,0.8564427039897508,0.8564427039897508,0.0,0.06281953660393778
3116,0.8083880700630138,0.8230067820143115,0.8230067820143115,0.0,0.11472351276300329
3117,0.8233499826052383,0.8307582873614632,0.8307582873614632,0.0,0.10489973162367677
3118,0.8255434604949167,0.8255434604949167,0.8255434604949167,0.0,0.10825406165211988
3119,0.8534944417593039,0.8643209279845335,0.8643209279845335,0.0,0.11196713388110197
3120,0.746060410211569,0.749624574676374,0.749624574676374,0.0,0.08087009966987918
3121,0.8637247509821818,0.8678915829993253,0.8678915829993253,0.0,0.09821487625170312
3122,0.7764117194221798,0.7781098582620115,0.7781098582620115,0.0,0.07489600921199888
3123,0.8403922774382823,0.8420737409841524,0.8420737409841524,0.0,0.06162483825922082
3124,0.679298210997106,0.6888680610365693,0.6888680610365693,0.0,0.11525256511444357
3125,0.8605277385012058,0.8726919238126923,0.8726919238126923,0.0,0.09767043721755522
3126,0.6987746120869532,0.704417845897037,0.704417845897037,0.0,0.06451939249086333
3127,0.6835144028382875,0.7003805217007666,0.7003805217007666,0.0,0.08397213184065884
3128,0.8516225151553612,0.8592379709041238,0.8592379709041238,0.0,0.11110708176944512
3129,0.7685229560049843,0.7763826320329723,0.7763826320329723,0.0,0.10589795201124637
3130,0.6946948000898472,0.702802111410602,0.702802111410602,0.0,0.1339812163072776
3131,0.6504760444502855,0.6649326090448445,0.6649326090448445,0.0,0.18047706663162041
3132,0.92338361566102,0.9285897615381025,0.9285897615381025,0.0,0.0837183256334873
3133,0.8093895074657945,0.8148556449736033,0.8148556449736033,0.0,0.09929690466566225
3134,0.8643484576013281,0.8799972333656108,0.8799972333656108,0.0,0.08643715128879052
3135,0.7871543778801845,0.7984428422773896,0.7984428422773896,0.0,0.1572456766265299
3136,0.730722305829602,0.7403836030445472,0.7403836030445472,0.0,0.07280035177030884
3137,0.7974718840040895,0.8048610465656658,0.8048610465656658,0.0,0.09765777488614183
3138,0.8907518216196274,0.8974099566500647,0.8974099566500647,0.0,0.08588417727356577
3139,0.6974339905673569,0.7031069244752933,0.7031069244752933,0.0,0.15077291738174234
3140,0.766350458658151,0.7719388873235027,0.7719388873235027,0.0,0.07814407814407814
3141,0.8018363184357195,0.809229329018419,0.809229329018419,0.0,0.06306842487027357
3142,0.7872943810824443,0.7966602689501592,0.7966602689501592,0.0,0.07162981828024458
3143,0.7478914407861939,0.7623867182964891,0.7623867182964891,0.0,0.18182097563973856
3144,0.7509377817285445,0.7525926906612701,0.7525926906612701,0.0,0.10860930909916215
3145,0.8162691993250883,0.8180086625267443,0.8180086625267443,0.0,0.07396487443974789
3146,0.8056936516704514,0.8120358436138218,0.8120358436138218,0.0,0.10104543873647169
3147,0.84667987585699,0.8532552471462889,0.8532552471462889,0.0,0.09713722946000126
3148,0.7918368140629254,0.8057889005561388,0.8057889005561388,0.0,0.1459313706426062
3149,0.6711322416681107,0.6749227459134753,0.6749227459134753,0.0,0.0920839831340611
3150,0.7317724680895584,0.7497711341284787,0.7497711341284787,0.0,0.15504354990583802
3151,0.7165918431162334,0.7215754266059144,0.7215754266059144,0.0,0.12533782274635935
3152,0.70604382837758,0.7183917202737781,0.7183917202737781,0.0,0.0822728087470873
3153,0.8338853872895097,0.8376709001318621,0.8376709001318621,0.0,0.15074858516457515
3154,0.706205775482884,0.721170395869191,0.721170395869191,0.0,0.18336201950659783
3155,0.6900558021644074,0.7063286687766653,0.7063286687766653,0.0,0.15754988023435582
3156,0.7206434518783936,0.724967909776707,0.724967909776707,0.0,0.14753952074023735
3157,0.7760974645444344,0.7760974645444344,0.7760974645444344,0.0,0.09836049892868073
3158,0.8557738453220582,0.8575963016286683,0.8575963016286683,0.0,0.0398692691342725
3159,0.7588018785701297,0.7681602427844973,0.7681602427844973,0.0,0.09284061624122947
3160,0.7944387997019576,0.8085619454040506,0.8085619454040506,0.0,0.10224547856126803
3161,0.7060410134569319,0.7101306744045648,0.7101306744045648,0.0,0.0855323375333502
3162,0.762609193666138,0.7698782821035672,0.7698782821035672,0.0,0.12165810739370139
3163,0.8299194590832256,0.8299194590832256,0.8299194590832256,0.0,0.08797520798117396
3164,0.7196700969309529,0.7196700969309529,0.7196700969309529,0.0,0.11610924872014759
3165,0.813491595592763,0.8171763025848628,0.8171763025848628,0.0,0.05412752689017279
3166,0.7719694095565185,0.7821029931510952,0.7821029931510952,0.0,0.10591175628814653
3167,0.8199668884515664,0.829291225439665,0.829291225439665,0.0,0.12071346015681128
3168,0.7509074243813015,0.7654812098991751,0.7654812098991751,0.0,0.16099602810876873
3169,0.7921709950774936,0.7997114392782064,0.7997114392782064,0.0,0.07651755519866295
3170,0.7149183312231102,0.7280521067583825,0.7280521067583825,0.0,0.11279613986683547
3171,0.6632414369256475,0.6712823725981621,0.6712823725981621,0.0,0.13108465608465608
3172,0.7773606240788737,0.7792664023987396,0.7792664023987396,0.0,0.1387279564974335
3173,0.6789753642837076,0.6921207235596594,0.6921207235596594,0.0,0.12863214979297205
3174,0.7991910806987367,0.8010606938757704,0.8010606938757704,0.0,0.11178105583288149
3175,0.7579966836495902,0.7600025407523302,0.7600025407523302,0.0,0.07344111472165389
3176,0.7895492235133386,0.7941274789799936,0.7941274789799936,0.0,0.07527960060171357
3177,0.8308281392520523,0.8379541653998177,0.8379541653998177,0.0,0.0631935998783825
3178,0.7685662604844575,0.7719457479610425,0.7719457479610425,0.0,0.1373134040129
3179,0.7703559208615837,0.7739069227175739,0.7739069227175739,0.0,0.08744302614799944
3180,0.7221506563611827,0.7292356766040977,0.7292356766040977,0.0,0.13871917556128083
3181,0.7735918930747736,0.783136383530283,0.783136383530283,0.0,0.06725246608086724
3182,0.8318245902789739,0.8455563848857757,0.8455563848857757,0.0,0.08403666915465732
3183,0.873095282959613,0.8862383016142201,0.8862383016142201,0.0,0.10607373908674077
3184,0.8221524957169531,0.8257618048470616,0.8257618048470616,0.0,0.07820811436857944
3185,0.7959016345438679,0.7989762871081281,0.7989762871081281,0.0,0.07160426586081486
3186,0.7972062381686662,0.800732132335427,0.800732132335427,0.0,0.1708287888475184
3187,0.8354189669979144,0.8417576575471313,0.8417576575471313,0.0,0.12448370343107186
3188,0.7146532182063625,0.7199065230126589,0.7199065230126589,0.0,0.15919105473625225
3189,0.8192290181550571,0.8225032898634786,0.8225032898634786,0.0,0.07719797182255318
3190,0.6233842248592166,0.6305004128005126,0.6305004128005126,0.0,0.1482631572461893
3191,0.8065334311208898,0.8160677178828994,0.8160677178828994,0.0,0.07434298985454102
3192,0.6104056965406311,0.6104056965406311,0.6104056965406311,0.0,0.1000710306488444
3193,0.773592512320355,0.7752857548313852,0.7752857548313852,0.0,0.08937417756792321
3194,0.8579532041935708,0.8659723668680136,0.8659723668680136,0.0,0.11101506630563077
3195,0.7913056276100594,0.7983884320326728,0.7983884320326728,0.0,0.09493717460492668
3196,0.7994651026241587,0.812482659388449,0.812482659388449,0.0,0.05812895607905382
3197,0.8274659365017276,0.8291772605776125,0.8291772605776125,0.0,0.10238933437642612
3198,0.8409424937202715,0.8506627117738229,0.8506627117738229,0.0,0.09025773609106943
3199,0.7195142195042593,0.7212572126717262,0.7212572126717262,0.0,0.07637962059188727
3200,0.7931406341335592,0.7993892483521801,0.7993892483521801,0.0,0.07605168208663401
3201,0.7529082446375681,0.7609152752009896,0.7609152752009896,0.0,0.10982976922826548
3202,0.7765347464636693,0.7825805049697887,0.7825805049697887,0.0,0.10780025514853289
3203,0.8357088867292949,0.8430874995500846,0.8430874995500846,0.0,0.12815390706547167
3204,0.7437242446599845,0.7546562055748502,0.7546562055748502,0.0,0.10223857767540623
3205,0.8058015061546211,0.8130043451272503,0.8130043451272503,0.0,0.0435625358677957
3206,0.8057377674383128,0.8076446359787957,0.8076446359787957,0.0,0.12215082058909527
3207,0.7140496886751742,0.7246378151778559,0.7246378151778559,0.0,0.10284199494482461
3208,0.7330292212085151,0.7387313235488563,0.7387313235488563,0.0,0.13896271320904402
3209,0.6375244308106498,0.6473776517946128,0.6473776517946128,0.0,0.08894109424144758
3210,0.8173871865196028,0.8291272863597797,0.8291272863597797,0.0,0.08772189446406606
3211,0.8636188040336223,0.8770564414072387,0.8770564414072387,0.0,0.0991387923110738
3212,0.7632271835477419,0.7651443982182685,0.7651443982182685,0.0,0.09011228487253718
3213,0.7929979167050756,0.8060415552810605,0.8060415552810605,0.0,0.12374403126786011
3214,0.7704663382594416,0.7746042692939243,0.7746042692939243,0.0,0.09640065681444991
3215,0.7512594837018601,0.7635687575899676,0.7635687575899676,0.0,0.11033257583955561
3216,0.8110040242129113,0.8233302898109635,0.8233302898109635,0.0,0.07184741807852286
3217,0.7482697324844207,0.752071589818457,0.752071589818457,0.0,0.07676034443137733
3218,0.6210608504211146,0.6303727312290403,0.6303727312290403,0.0,0.11378414356296239
3219,0.7177491147203704,0.7254149439158044,0.7254149439158044,0.0,0.06811872308716954
3220,0.6437996095495132,0.649491129185256,0.649491129185256,0.0,0.11655375426098982
3221,0.7194324375117459,0.722956211238489,0.722956211238489,0.0,0.11470588235294116
3222,0.6487505549372694,0.6616585478583983,0.6616585478583983,0.0,0.14740654248234844
3223,0.8600329567789713,0.862018304909766,0.862018304909766,0.0,0.09496912783656615
3224,0.8010261259368215,0.8072774392379352,0.8072774392379352,0.0,0.05759613364152134
3225,0.7722347693325171,0.7829467181684502,0.7829467181684502,0.0,0.07980313935735342
3226,0.8257415350091392,0.8295419584848979,0.8295419584848979,0.0,0.08756356660694573
3227,0.7835027972509881,0.7853822492027991,0.7853822492027991,0.0,0.08613528295149132
3228,0.8699967029343882,0.8737059017474446,0.8737059017474446,0.0,0.08579953841081438
3229,0.7180858251452618,0.7253247881396829,0.7253247881396829,0.0,0.07471253273619931
3230,0.8420380000679786,0.85371333401312,0.85371333401312,0.0,0.1166309778729479
