prompt_id,stratum,design_weight,checkpoint_step,fold,tier,direction,source_root,target_root,selected_action,selected_predicted_value,all_action_values,target_program_cqs,target_program_nfe
dev_0147,medium_risk_instrumental,2.4,6,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.7691534516778521,"{""CONTINUE"": 0.34725257904508516, ""FORK_LATENT"": 0.34725257904508516, ""RESTART_BASE"": 0.5475124301170771, ""RESTART_CONDITIONED"": 0.7691534516778521, ""SWITCH_CONDITION"": 0.47288237586284254}",1,90
dev_0147,medium_risk_instrumental,2.4,12,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.7691534516778521,"{""CONTINUE"": 0.34725257904508516, ""FORK_LATENT"": 0.34725257904508516, ""RESTART_BASE"": 0.5475124301170771, ""RESTART_CONDITIONED"": 0.7691534516778521, ""SWITCH_CONDITION"": 0.47288237586284254}",1,90
dev_0147,medium_risk_instrumental,2.4,18,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.7691534516778521,"{""CONTINUE"": 0.34725257904508516, ""FORK_LATENT"": 0.34725257904508516, ""RESTART_BASE"": 0.5475124301170771, ""RESTART_CONDITIONED"": 0.7691534516778521, ""SWITCH_CONDITION"": 0.47288237586284254}",1,90
dev_0181,vocal_request,13.5,6,1,promptonly,root_b_to_a,1,0,RESTART_BASE,0.7212447829500941,"{""CONTINUE"": 0.6204024739351045, ""FORK_LATENT"": 0.6204024739351045, ""RESTART_BASE"": 0.7212447829500941}",1,90
dev_0181,vocal_request,13.5,12,1,promptonly,root_b_to_a,1,0,RESTART_BASE,0.7212447829500941,"{""CONTINUE"": 0.6204024739351045, ""FORK_LATENT"": 0.6204024739351045, ""RESTART_BASE"": 0.7212447829500941, ""SWITCH_CONDITION"": 0.631709342271247}",1,90
dev_0181,vocal_request,13.5,18,1,promptonly,root_b_to_a,1,0,RESTART_BASE,0.7212447829500941,"{""CONTINUE"": 0.6204024739351045, ""FORK_LATENT"": 0.6204024739351045, ""RESTART_BASE"": 0.7212447829500941, ""SWITCH_CONDITION"": 0.631709342271247}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,6,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.4599327778574746,"{""CONTINUE"": 0.09511737824109537, ""FORK_LATENT"": 0.09511737824109529, ""RESTART_BASE"": 0.19725409386840198, ""RESTART_CONDITIONED"": 0.4599327778574746, ""SWITCH_CONDITION"": 0.3024722242349129}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,12,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.4599327778574746,"{""CONTINUE"": 0.09511737824109537, ""FORK_LATENT"": 0.09511737824109529, ""RESTART_BASE"": 0.19725409386840198, ""RESTART_CONDITIONED"": 0.4599327778574746, ""SWITCH_CONDITION"": 0.3024722242349129}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,18,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.4599327778574746,"{""CONTINUE"": 0.09511737824109537, ""FORK_LATENT"": 0.09511737824109529, ""RESTART_BASE"": 0.19725409386840198, ""RESTART_CONDITIONED"": 0.4599327778574746, ""SWITCH_CONDITION"": 0.3024722242349129}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,6,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.8605335639922935,"{""CONTINUE"": 0.6282412588071631, ""FORK_LATENT"": 0.6282412588071631, ""RESTART_BASE"": 0.7768370081844741, ""RESTART_CONDITIONED"": 0.8605335639922935, ""SWITCH_CONDITION"": 0.6590308534364268}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,12,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.8605335639922935,"{""CONTINUE"": 0.6282412588071631, ""FORK_LATENT"": 0.6282412588071631, ""RESTART_BASE"": 0.7768370081844741, ""RESTART_CONDITIONED"": 0.8605335639922935, ""SWITCH_CONDITION"": 0.6590308534364268}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,18,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.8605335639922935,"{""CONTINUE"": 0.6282412588071631, ""FORK_LATENT"": 0.6282412588071631, ""RESTART_BASE"": 0.7768370081844741, ""RESTART_CONDITIONED"": 0.8605335639922935, ""SWITCH_CONDITION"": 0.6590308534364268}",1,90
dev_0023,vocal_request,16.0,6,1,promptstate,root_b_to_a,1,0,RESTART_BASE,0.921187148802609,"{""CONTINUE"": 0.8544888037062865, ""FORK_LATENT"": 0.8544888037062865, ""RESTART_BASE"": 0.921187148802609}",1,90
dev_0023,vocal_request,16.0,12,1,promptstate,root_b_to_a,1,0,RESTART_BASE,0.9049274473532531,"{""CONTINUE"": 0.8517931035408339, ""FORK_LATENT"": 0.8517931035408339, ""RESTART_BASE"": 0.9049274473532531, ""SWITCH_CONDITION"": 0.8525404089787069}",1,90
dev_0023,vocal_request,16.0,18,1,promptstate,root_b_to_a,1,0,RESTART_BASE,0.8886618173586495,"{""CONTINUE"": 0.8580143589521225, ""FORK_LATENT"": 0.8580143589521225, ""RESTART_BASE"": 0.8886618173586495, ""SWITCH_CONDITION"": 0.8068376057699985}",1,90
dev_0028,low_risk_instrumental,1.0,6,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.7538856188660406,"{""CONTINUE"": 0.5076257435409576, ""FORK_LATENT"": 0.5076257435409576, ""RESTART_BASE"": 0.7312297649711379, ""RESTART_CONDITIONED"": 0.7538856188660406, ""SWITCH_CONDITION"": 0.6758562238892962}",1,90
dev_0028,low_risk_instrumental,1.0,12,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.7677046517954966,"{""CONTINUE"": 0.48296357061831274, ""FORK_LATENT"": 0.48296357061831274, ""RESTART_BASE"": 0.6878387587663163, ""RESTART_CONDITIONED"": 0.7677046517954966, ""SWITCH_CONDITION"": 0.5831373070672192}",1,90
dev_0028,low_risk_instrumental,1.0,18,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.834988194744845,"{""CONTINUE"": 0.5242703798823108, ""FORK_LATENT"": 0.5242703798823108, ""RESTART_BASE"": 0.7189397738788207, ""RESTART_CONDITIONED"": 0.834988194744845, ""SWITCH_CONDITION"": 0.5269874164312028}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,6,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.47659117151883923,"{""CONTINUE"": 0.13026670934039586, ""FORK_LATENT"": 0.13026670934039594, ""RESTART_BASE"": 0.2690240192187828, ""RESTART_CONDITIONED"": 0.47659117151883923, ""SWITCH_CONDITION"": 0.45815871341109504}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,12,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.49771213013288984,"{""CONTINUE"": 0.12585721087580024, ""FORK_LATENT"": 0.1258572108758003, ""RESTART_BASE"": 0.24697558857517055, ""RESTART_CONDITIONED"": 0.49771213013288984, ""SWITCH_CONDITION"": 0.3765035582398122}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,18,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.5476793088188272,"{""CONTINUE"": 0.1301403055808808, ""FORK_LATENT"": 0.13014030558088083, ""RESTART_BASE"": 0.2592078237770958, ""RESTART_CONDITIONED"": 0.5476793088188272, ""SWITCH_CONDITION"": 0.32417791502571913}",1,90
dev_0137,medium_risk_instrumental,2.4,6,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.5466513317604431,"{""CONTINUE"": 0.22187307341686338, ""FORK_LATENT"": 0.22187307341686346, ""RESTART_BASE"": 0.42312963628303923, ""RESTART_CONDITIONED"": 0.5466513317604431, ""SWITCH_CONDITION"": 0.5359259173087636}",1,90
dev_0137,medium_risk_instrumental,2.4,12,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.5740275228975767,"{""CONTINUE"": 0.23034618251861066, ""FORK_LATENT"": 0.2303461825186107, ""RESTART_BASE"": 0.4049471630237472, ""RESTART_CONDITIONED"": 0.5740275228975767, ""SWITCH_CONDITION"": 0.45990819032585106}",1,90
dev_0137,medium_risk_instrumental,2.4,18,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.6118451491653722,"{""CONTINUE"": 0.2313122614248163, ""FORK_LATENT"": 0.23131226142481637, ""RESTART_BASE"": 0.3936575110029874, ""RESTART_CONDITIONED"": 0.6118451491653722, ""SWITCH_CONDITION"": 0.38396245134959944}",1,90
dev_0147,medium_risk_instrumental,2.4,6,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.7522595097375157,"{""CONTINUE"": 0.46027393213181134, ""FORK_LATENT"": 0.46027393213181156, ""RESTART_BASE"": 0.696778979355831, ""RESTART_CONDITIONED"": 0.7522595097375157, ""SWITCH_CONDITION"": 0.6489351866542378}",1,90
dev_0147,medium_risk_instrumental,2.4,12,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.7749966942492847,"{""CONTINUE"": 0.46370802769688796, ""FORK_LATENT"": 0.463708027696888, ""RESTART_BASE"": 0.6859569821207414, ""RESTART_CONDITIONED"": 0.7749966942492847, ""SWITCH_CONDITION"": 0.5798057985581224}",1,90
dev_0147,medium_risk_instrumental,2.4,18,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.8276228570484165,"{""CONTINUE"": 0.4957335174073338, ""FORK_LATENT"": 0.4957335174073338, ""RESTART_BASE"": 0.7117555861839789, ""RESTART_CONDITIONED"": 0.8276228570484165, ""SWITCH_CONDITION"": 0.5343507360675852}",1,90
dev_0181,vocal_request,13.5,6,1,promptstate,root_b_to_a,1,0,RESTART_BASE,0.53413757275294,"{""CONTINUE"": 0.3406719577480618, ""FORK_LATENT"": 0.34067195774806175, ""RESTART_BASE"": 0.53413757275294}",1,90
dev_0181,vocal_request,13.5,12,1,promptstate,root_b_to_a,1,0,RESTART_BASE,0.4833346305388202,"{""CONTINUE"": 0.3317414471817333, ""FORK_LATENT"": 0.33174144718173326, ""RESTART_BASE"": 0.4833346305388202, ""SWITCH_CONDITION"": 0.44234556462053254}",1,90
dev_0181,vocal_request,13.5,18,1,promptstate,root_b_to_a,1,0,RESTART_BASE,0.45265148155812945,"{""CONTINUE"": 0.3493607093318338, ""FORK_LATENT"": 0.34936070933183366, ""RESTART_BASE"": 0.45265148155812945, ""SWITCH_CONDITION"": 0.39149443678437096}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,6,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.4105108451017275,"{""CONTINUE"": 0.07125616138219473, ""FORK_LATENT"": 0.07125616138219479, ""RESTART_BASE"": 0.17437795338693915, ""RESTART_CONDITIONED"": 0.4105108451017275, ""SWITCH_CONDITION"": 0.34574725991872723}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,12,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.42403414158654973,"{""CONTINUE"": 0.06786940510019975, ""FORK_LATENT"": 0.06786940510019979, ""RESTART_BASE"": 0.15344442676311956, ""RESTART_CONDITIONED"": 0.42403414158654973, ""SWITCH_CONDITION"": 0.2737234920411189}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,18,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.48987017970228636,"{""CONTINUE"": 0.06428306562861633, ""FORK_LATENT"": 0.06428306562861633, ""RESTART_BASE"": 0.1437258875078387, ""RESTART_CONDITIONED"": 0.48987017970228636, ""SWITCH_CONDITION"": 0.2056495701865129}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,6,1,promptstate,root_b_to_a,1,0,RESTART_BASE,0.8648798800097365,"{""CONTINUE"": 0.7252193764207753, ""FORK_LATENT"": 0.7252193764207754, ""RESTART_BASE"": 0.8648798800097365, ""RESTART_CONDITIONED"": 0.8322777433006922, ""SWITCH_CONDITION"": 0.7987857507352946}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,12,1,promptstate,root_b_to_a,1,0,RESTART_BASE,0.8588573680390551,"{""CONTINUE"": 0.729090899880643, ""FORK_LATENT"": 0.729090899880643, ""RESTART_BASE"": 0.8588573680390551, ""RESTART_CONDITIONED"": 0.8577245122300017, ""SWITCH_CONDITION"": 0.7453747632770455}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,18,1,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.9007419166858135,"{""CONTINUE"": 0.7384371412403947, ""FORK_LATENT"": 0.7384371412403947, ""RESTART_BASE"": 0.8633580290409729, ""RESTART_CONDITIONED"": 0.9007419166858135, ""SWITCH_CONDITION"": 0.685177935988505}",1,90
dev_0026,high_risk_instrumental,2.6666666666666665,6,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.555679023259089,"{""CONTINUE"": 0.19962765325412413, ""FORK_LATENT"": 0.2041209886589078, ""RESTART_BASE"": 0.33141578720525044, ""RESTART_CONDITIONED"": 0.555679023259089, ""SWITCH_CONDITION"": 0.4434557516277643}",1,90
dev_0026,high_risk_instrumental,2.6666666666666665,12,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.555679023259089,"{""CONTINUE"": 0.19962765325412413, ""FORK_LATENT"": 0.2041209886589078, ""RESTART_BASE"": 0.33141578720525044, ""RESTART_CONDITIONED"": 0.555679023259089, ""SWITCH_CONDITION"": 0.4434557516277643}",0,90
dev_0026,high_risk_instrumental,2.6666666666666665,18,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.555679023259089,"{""CONTINUE"": 0.19962765325412413, ""FORK_LATENT"": 0.2041209886589078, ""RESTART_BASE"": 0.33141578720525044, ""RESTART_CONDITIONED"": 0.555679023259089, ""SWITCH_CONDITION"": 0.4434557516277643}",0,90
dev_0033,low_risk_instrumental,2.857142857142857,6,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.7700981588620885,"{""CONTINUE"": 0.6149462210050806, ""FORK_LATENT"": 0.628131237700871, ""RESTART_BASE"": 0.7156370405959304, ""RESTART_CONDITIONED"": 0.7700981588620885, ""SWITCH_CONDITION"": 0.7029127522938188}",0,90
dev_0033,low_risk_instrumental,2.857142857142857,12,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.7700981588620885,"{""CONTINUE"": 0.6149462210050806, ""FORK_LATENT"": 0.628131237700871, ""RESTART_BASE"": 0.7156370405959304, ""RESTART_CONDITIONED"": 0.7700981588620885, ""SWITCH_CONDITION"": 0.7029127522938188}",1,90
dev_0033,low_risk_instrumental,2.857142857142857,18,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.7700981588620885,"{""CONTINUE"": 0.6149462210050806, ""FORK_LATENT"": 0.628131237700871, ""RESTART_BASE"": 0.7156370405959304, ""RESTART_CONDITIONED"": 0.7700981588620885, ""SWITCH_CONDITION"": 0.7029127522938188}",0,90
dev_0050,vocal_request,16.0,6,2,promptonly,root_a_to_b,0,1,RESTART_BASE,0.8201285791179056,"{""CONTINUE"": 0.7820869057947609, ""FORK_LATENT"": 0.7812816996693609, ""RESTART_BASE"": 0.8201285791179056}",1,90
dev_0050,vocal_request,16.0,12,2,promptonly,root_a_to_b,0,1,RESTART_BASE,0.8201285791179056,"{""CONTINUE"": 0.7820869057947609, ""FORK_LATENT"": 0.7812816996693609, ""RESTART_BASE"": 0.8201285791179056, ""SWITCH_CONDITION"": 0.7955269704254629}",1,90
dev_0050,vocal_request,16.0,18,2,promptonly,root_a_to_b,0,1,RESTART_BASE,0.8201285791179056,"{""CONTINUE"": 0.7820869057947609, ""FORK_LATENT"": 0.7812816996693609, ""RESTART_BASE"": 0.8201285791179056, ""SWITCH_CONDITION"": 0.7955269704254629}",1,90
dev_0073,high_risk_instrumental,2.5,6,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.6333231909689306,"{""CONTINUE"": 0.22264888103953, ""FORK_LATENT"": 0.22191690615508813, ""RESTART_BASE"": 0.33688078127284043, ""RESTART_CONDITIONED"": 0.6333231909689306, ""SWITCH_CONDITION"": 0.4230641665993676}",0,90
dev_0073,high_risk_instrumental,2.5,12,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.6333231909689306,"{""CONTINUE"": 0.22264888103953, ""FORK_LATENT"": 0.22191690615508813, ""RESTART_BASE"": 0.33688078127284043, ""RESTART_CONDITIONED"": 0.6333231909689306, ""SWITCH_CONDITION"": 0.4230641665993676}",1,90
dev_0073,high_risk_instrumental,2.5,18,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.6333231909689306,"{""CONTINUE"": 0.22264888103953, ""FORK_LATENT"": 0.22191690615508813, ""RESTART_BASE"": 0.33688078127284043, ""RESTART_CONDITIONED"": 0.6333231909689306, ""SWITCH_CONDITION"": 0.4230641665993676}",1,90
dev_0075,vocal_request,13.0,6,2,promptonly,root_a_to_b,0,1,RESTART_BASE,0.8425657962493517,"{""CONTINUE"": 0.8148987926778524, ""FORK_LATENT"": 0.8166561613911745, ""RESTART_BASE"": 0.8425657962493517}",1,90
dev_0075,vocal_request,13.0,12,2,promptonly,root_a_to_b,0,1,RESTART_BASE,0.8425657962493517,"{""CONTINUE"": 0.8148987926778524, ""FORK_LATENT"": 0.8166561613911746, ""RESTART_BASE"": 0.8425657962493517, ""SWITCH_CONDITION"": 0.799044524923807}",1,90
dev_0075,vocal_request,13.0,18,2,promptonly,root_a_to_b,0,1,RESTART_BASE,0.8425657962493517,"{""CONTINUE"": 0.8148987926778524, ""FORK_LATENT"": 0.8166561613911746, ""RESTART_BASE"": 0.8425657962493517, ""SWITCH_CONDITION"": 0.799044524923807}",1,90
dev_0095,medium_risk_instrumental,2.4,6,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.6833766504775108,"{""CONTINUE"": 0.4010299027165346, ""FORK_LATENT"": 0.4132002834048069, ""RESTART_BASE"": 0.5321136663153085, ""RESTART_CONDITIONED"": 0.6833766504775108, ""SWITCH_CONDITION"": 0.6038053835932109}",1,90
dev_0095,medium_risk_instrumental,2.4,12,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.6833766504775108,"{""CONTINUE"": 0.4010299027165346, ""FORK_LATENT"": 0.4132002834048069, ""RESTART_BASE"": 0.5321136663153085, ""RESTART_CONDITIONED"": 0.6833766504775108, ""SWITCH_CONDITION"": 0.6038053835932109}",1,90
dev_0095,medium_risk_instrumental,2.4,18,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.6833766504775108,"{""CONTINUE"": 0.4010299027165346, ""FORK_LATENT"": 0.4132002834048069, ""RESTART_BASE"": 0.5321136663153085, ""RESTART_CONDITIONED"": 0.6833766504775108, ""SWITCH_CONDITION"": 0.6038053835932109}",1,90
dev_0126,low_risk_instrumental,2.3333333333333335,6,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.829447429774964,"{""CONTINUE"": 0.6937311370735907, ""FORK_LATENT"": 0.700790469023704, ""RESTART_BASE"": 0.7701485858098247, ""RESTART_CONDITIONED"": 0.829447429774964, ""SWITCH_CONDITION"": 0.7566192034756678}",1,90
dev_0126,low_risk_instrumental,2.3333333333333335,12,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.829447429774964,"{""CONTINUE"": 0.6937311370735907, ""FORK_LATENT"": 0.700790469023704, ""RESTART_BASE"": 0.7701485858098247, ""RESTART_CONDITIONED"": 0.829447429774964, ""SWITCH_CONDITION"": 0.7566192034756678}",1,90
dev_0126,low_risk_instrumental,2.3333333333333335,18,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.829447429774964,"{""CONTINUE"": 0.6937311370735907, ""FORK_LATENT"": 0.700790469023704, ""RESTART_BASE"": 0.7701485858098247, ""RESTART_CONDITIONED"": 0.829447429774964, ""SWITCH_CONDITION"": 0.7566192034756678}",1,90
dev_0140,medium_risk_instrumental,3.0,6,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.6461173344048246,"{""CONTINUE"": 0.3198346365528031, ""FORK_LATENT"": 0.332121281092021, ""RESTART_BASE"": 0.46585409909025344, ""RESTART_CONDITIONED"": 0.6461173344048246, ""SWITCH_CONDITION"": 0.5212983208453563}",1,90
dev_0140,medium_risk_instrumental,3.0,12,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.6461173344048246,"{""CONTINUE"": 0.3198346365528031, ""FORK_LATENT"": 0.332121281092021, ""RESTART_BASE"": 0.46585409909025344, ""RESTART_CONDITIONED"": 0.6461173344048246, ""SWITCH_CONDITION"": 0.5212983208453563}",0,90
dev_0140,medium_risk_instrumental,3.0,18,2,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.6461173344048246,"{""CONTINUE"": 0.3198346365528031, ""FORK_LATENT"": 0.332121281092021, ""RESTART_BASE"": 0.46585409909025344, ""RESTART_CONDITIONED"": 0.6461173344048246, ""SWITCH_CONDITION"": 0.5212983208453563}",1,90
dev_0026,high_risk_instrumental,2.6666666666666665,6,2,promptstate,root_a_to_b,0,1,SWITCH_CONDITION,0.48054335522095504,"{""CONTINUE"": 0.23251375917986317, ""FORK_LATENT"": 0.2242697903629893, ""RESTART_BASE"": 0.4302609220327257, ""RESTART_CONDITIONED"": 0.46239939578036504, ""SWITCH_CONDITION"": 0.48054335522095504}",1,84
dev_0026,high_risk_instrumental,2.6666666666666665,12,2,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.47836102232850847,"{""CONTINUE"": 0.22928538169174714, ""FORK_LATENT"": 0.2243580702214715, ""RESTART_BASE"": 0.47433521749125174, ""RESTART_CONDITIONED"": 0.47836102232850847, ""SWITCH_CONDITION"": 0.39405652448620954}",0,90
dev_0026,high_risk_instrumental,2.6666666666666665,18,2,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.5165229876222623,"{""CONTINUE"": 0.20783360598502212, ""FORK_LATENT"": 0.2107861677304492, ""RESTART_BASE"": 0.492057694479575, ""RESTART_CONDITIONED"": 0.5165229876222623, ""SWITCH_CONDITION"": 0.32051331847956127}",0,90
dev_0033,low_risk_instrumental,2.857142857142857,6,2,promptstate,root_a_to_b,0,1,SWITCH_CONDITION,0.7680893370405277,"{""CONTINUE"": 0.6411756652623717, ""FORK_LATENT"": 0.6424215495545831, ""RESTART_BASE"": 0.7419341332563316, ""RESTART_CONDITIONED"": 0.7232070119488799, ""SWITCH_CONDITION"": 0.7680893370405277}",0,84
dev_0033,low_risk_instrumental,2.857142857142857,12,2,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.7527858514565031,"{""CONTINUE"": 0.617272705392494, ""FORK_LATENT"": 0.6237268592995994, ""RESTART_BASE"": 0.7435714332443256, ""RESTART_CONDITIONED"": 0.7527858514565031, ""SWITCH_CONDITION"": 0.702878683849388}",1,90
dev_0033,low_risk_instrumental,2.857142857142857,18,2,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.77887682238993,"{""CONTINUE"": 0.6115052862613748, ""FORK_LATENT"": 0.635444959946884, ""RESTART_BASE"": 0.7631471956606853, ""RESTART_CONDITIONED"": 0.77887682238993, ""SWITCH_CONDITION"": 0.6449311296810841}",0,90
dev_0050,vocal_request,16.0,6,2,promptstate,root_a_to_b,0,1,RESTART_BASE,0.9419671202221257,"{""CONTINUE"": 0.928009832589717, ""FORK_LATENT"": 0.9261194756226558, ""RESTART_BASE"": 0.9419671202221257}",1,90
dev_0050,vocal_request,16.0,12,2,promptstate,root_a_to_b,0,1,RESTART_BASE,0.9524300441792257,"{""CONTINUE"": 0.9281988239399034, ""FORK_LATENT"": 0.9275386055153612, ""RESTART_BASE"": 0.9524300441792257, ""SWITCH_CONDITION"": 0.9231531125107004}",1,90
dev_0050,vocal_request,16.0,18,2,promptstate,root_a_to_b,0,1,RESTART_BASE,0.9590829301585752,"{""CONTINUE"": 0.9289916031004285, ""FORK_LATENT"": 0.9308584852934918, ""RESTART_BASE"": 0.9590829301585752, ""SWITCH_CONDITION"": 0.9005901043213078}",1,90
dev_0073,high_risk_instrumental,2.5,6,2,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.5813504973206247,"{""CONTINUE"": 0.20504221408193485, ""FORK_LATENT"": 0.19095733431205475, ""RESTART_BASE"": 0.31303170266825675, ""RESTART_CONDITIONED"": 0.5813504973206247, ""SWITCH_CONDITION"": 0.4580597253318367}",0,90
dev_0073,high_risk_instrumental,2.5,12,2,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.589653064300671,"{""CONTINUE"": 0.19426979341797718, ""FORK_LATENT"": 0.18415627365392978, ""RESTART_BASE"": 0.3430725209632323, ""RESTART_CONDITIONED"": 0.589653064300671, ""SWITCH_CONDITION"": 0.3613141792201566}",1,90
dev_0073,high_risk_instrumental,2.5,18,2,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.7259820700316155,"{""CONTINUE"": 0.1907399799024976, ""FORK_LATENT"": 0.2002014545924884, ""RESTART_BASE"": 0.2926330439810877, ""RESTART_CONDITIONED"": 0.7259820700316155, ""SWITCH_CONDITION"": 0.3896106189604268}",1,90
dev_0075,vocal_request,13.0,6,2,promptstate,root_a_to_b,0,1,RESTART_BASE,0.8778830288937532,"{""CONTINUE"": 0.8700098953165589, ""FORK_LATENT"": 0.8680070589345927, ""RESTART_BASE"": 0.8778830288937532}",1,90
dev_0075,vocal_request,13.0,12,2,promptstate,root_a_to_b,0,1,RESTART_BASE,0.9058774188363308,"{""CONTINUE"": 0.8730388345683885, ""FORK_LATENT"": 0.8731439610480216, ""RESTART_BASE"": 0.9058774188363308, ""SWITCH_CONDITION"": 0.8636775790517836}",1,90
dev_0075,vocal_request,13.0,18,2,promptstate,root_a_to_b,0,1,RESTART_BASE,0.91793167602829,"{""CONTINUE"": 0.8776278445511333, ""FORK_LATENT"": 0.8794900191767508, ""RESTART_BASE"": 0.91793167602829, ""SWITCH_CONDITION"": 0.8348727952792385}",1,90
dev_0095,medium_risk_instrumental,2.4,6,2,promptstate,root_a_to_b,0,1,SWITCH_CONDITION,0.7390051752187579,"{""CONTINUE"": 0.46041514636151776, ""FORK_LATENT"": 0.4696040084678844, ""RESTART_BASE"": 0.569212878148496, ""RESTART_CONDITIONED"": 0.6953087457286701, ""SWITCH_CONDITION"": 0.7390051752187579}",1,84
dev_0095,medium_risk_instrumental,2.4,12,2,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.7418487083886526,"{""CONTINUE"": 0.42018630778094335, ""FORK_LATENT"": 0.43932393978933787, ""RESTART_BASE"": 0.5385553976963214, ""RESTART_CONDITIONED"": 0.7418487083886526, ""SWITCH_CONDITION"": 0.6762954556498298}",1,90
dev_0095,medium_risk_instrumental,2.4,18,2,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.7969928835899598,"{""CONTINUE"": 0.36564687006152213, ""FORK_LATENT"": 0.3934808725547481, ""RESTART_BASE"": 0.4688568617476141, ""RESTART_CONDITIONED"": 0.7969928835899598, ""SWITCH_CONDITION"": 0.6118824040561508}",1,90
dev_0126,low_risk_instrumental,2.3333333333333335,6,2,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.8068453694459454,"{""CONTINUE"": 0.6079720088161568, ""FORK_LATENT"": 0.6183290890425315, ""RESTART_BASE"": 0.6180378827308645, ""RESTART_CONDITIONED"": 0.8068453694459454, ""SWITCH_CONDITION"": 0.7981194063385402}",1,90
