unit_id,prompt_rank,prompt_id,live_stratum,requested_vocal,policy_index,policy,rep,seed,nominal_step_budget,output_ledger
w2live_48_2_1,48,held_out_0100,vocal_sanity,1,2,always_direction_condition,1,2035004801,60,live_ledgers/live_w{worker}.jsonl
w2live_48_3_0,48,held_out_0100,vocal_sanity,1,3,corrected_probe_direction_action,0,2035004800,60,live_ledgers/live_w{worker}.jsonl
w2live_48_3_1,48,held_out_0100,vocal_sanity,1,3,corrected_probe_direction_action,1,2035004801,60,live_ledgers/live_w{worker}.jsonl
w2live_49_0_0,49,held_out_0179,vocal_sanity,1,0,no_probe_reseed,0,2035004900,60,live_ledgers/live_w{worker}.jsonl
w2live_49_0_1,49,held_out_0179,vocal_sanity,1,0,no_probe_reseed,1,2035004901,60,live_ledgers/live_w{worker}.jsonl
w2live_49_1_0,49,held_out_0179,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035004900,60,live_ledgers/live_w{worker}.jsonl
w2live_49_1_1,49,held_out_0179,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035004901,60,live_ledgers/live_w{worker}.jsonl
w2live_49_2_0,49,held_out_0179,vocal_sanity,1,2,always_direction_condition,0,2035004900,60,live_ledgers/live_w{worker}.jsonl
w2live_49_2_1,49,held_out_0179,vocal_sanity,1,2,always_direction_condition,1,2035004901,60,live_ledgers/live_w{worker}.jsonl
w2live_49_3_0,49,held_out_0179,vocal_sanity,1,3,corrected_probe_direction_action,0,2035004900,60,live_ledgers/live_w{worker}.jsonl
w2live_49_3_1,49,held_out_0179,vocal_sanity,1,3,corrected_probe_direction_action,1,2035004901,60,live_ledgers/live_w{worker}.jsonl
w2live_50_0_0,50,held_out_0106,vocal_sanity,1,0,no_probe_reseed,0,2035005000,60,live_ledgers/live_w{worker}.jsonl
w2live_50_0_1,50,held_out_0106,vocal_sanity,1,0,no_probe_reseed,1,2035005001,60,live_ledgers/live_w{worker}.jsonl
w2live_50_1_0,50,held_out_0106,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035005000,60,live_ledgers/live_w{worker}.jsonl
w2live_50_1_1,50,held_out_0106,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035005001,60,live_ledgers/live_w{worker}.jsonl
w2live_50_2_0,50,held_out_0106,vocal_sanity,1,2,always_direction_condition,0,2035005000,60,live_ledgers/live_w{worker}.jsonl
w2live_50_2_1,50,held_out_0106,vocal_sanity,1,2,always_direction_condition,1,2035005001,60,live_ledgers/live_w{worker}.jsonl
w2live_50_3_0,50,held_out_0106,vocal_sanity,1,3,corrected_probe_direction_action,0,2035005000,60,live_ledgers/live_w{worker}.jsonl
w2live_50_3_1,50,held_out_0106,vocal_sanity,1,3,corrected_probe_direction_action,1,2035005001,60,live_ledgers/live_w{worker}.jsonl
w2live_51_0_0,51,held_out_0150,vocal_sanity,1,0,no_probe_reseed,0,2035005100,60,live_ledgers/live_w{worker}.jsonl
w2live_51_0_1,51,held_out_0150,vocal_sanity,1,0,no_probe_reseed,1,2035005101,60,live_ledgers/live_w{worker}.jsonl
w2live_51_1_0,51,held_out_0150,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035005100,60,live_ledgers/live_w{worker}.jsonl
w2live_51_1_1,51,held_out_0150,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035005101,60,live_ledgers/live_w{worker}.jsonl
w2live_51_2_0,51,held_out_0150,vocal_sanity,1,2,always_direction_condition,0,2035005100,60,live_ledgers/live_w{worker}.jsonl
w2live_51_2_1,51,held_out_0150,vocal_sanity,1,2,always_direction_condition,1,2035005101,60,live_ledgers/live_w{worker}.jsonl
w2live_51_3_0,51,held_out_0150,vocal_sanity,1,3,corrected_probe_direction_action,0,2035005100,60,live_ledgers/live_w{worker}.jsonl
w2live_51_3_1,51,held_out_0150,vocal_sanity,1,3,corrected_probe_direction_action,1,2035005101,60,live_ledgers/live_w{worker}.jsonl
w2live_52_0_0,52,held_out_0006,vocal_sanity,1,0,no_probe_reseed,0,2035005200,60,live_ledgers/live_w{worker}.jsonl
w2live_52_0_1,52,held_out_0006,vocal_sanity,1,0,no_probe_reseed,1,2035005201,60,live_ledgers/live_w{worker}.jsonl
w2live_52_1_0,52,held_out_0006,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035005200,60,live_ledgers/live_w{worker}.jsonl
w2live_52_1_1,52,held_out_0006,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035005201,60,live_ledgers/live_w{worker}.jsonl
w2live_52_2_0,52,held_out_0006,vocal_sanity,1,2,always_direction_condition,0,2035005200,60,live_ledgers/live_w{worker}.jsonl
w2live_52_2_1,52,held_out_0006,vocal_sanity,1,2,always_direction_condition,1,2035005201,60,live_ledgers/live_w{worker}.jsonl
w2live_52_3_0,52,held_out_0006,vocal_sanity,1,3,corrected_probe_direction_action,0,2035005200,60,live_ledgers/live_w{worker}.jsonl
w2live_52_3_1,52,held_out_0006,vocal_sanity,1,3,corrected_probe_direction_action,1,2035005201,60,live_ledgers/live_w{worker}.jsonl
w2live_53_0_0,53,held_out_0216,vocal_sanity,1,0,no_probe_reseed,0,2035005300,60,live_ledgers/live_w{worker}.jsonl
w2live_53_0_1,53,held_out_0216,vocal_sanity,1,0,no_probe_reseed,1,2035005301,60,live_ledgers/live_w{worker}.jsonl
w2live_53_1_0,53,held_out_0216,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035005300,60,live_ledgers/live_w{worker}.jsonl
w2live_53_1_1,53,held_out_0216,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035005301,60,live_ledgers/live_w{worker}.jsonl
w2live_53_2_0,53,held_out_0216,vocal_sanity,1,2,always_direction_condition,0,2035005300,60,live_ledgers/live_w{worker}.jsonl
w2live_53_2_1,53,held_out_0216,vocal_sanity,1,2,always_direction_condition,1,2035005301,60,live_ledgers/live_w{worker}.jsonl
w2live_53_3_0,53,held_out_0216,vocal_sanity,1,3,corrected_probe_direction_action,0,2035005300,60,live_ledgers/live_w{worker}.jsonl
w2live_53_3_1,53,held_out_0216,vocal_sanity,1,3,corrected_probe_direction_action,1,2035005301,60,live_ledgers/live_w{worker}.jsonl
w2live_54_0_0,54,held_out_0180,vocal_sanity,1,0,no_probe_reseed,0,2035005400,60,live_ledgers/live_w{worker}.jsonl
w2live_54_0_1,54,held_out_0180,vocal_sanity,1,0,no_probe_reseed,1,2035005401,60,live_ledgers/live_w{worker}.jsonl
w2live_54_1_0,54,held_out_0180,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035005400,60,live_ledgers/live_w{worker}.jsonl
w2live_54_1_1,54,held_out_0180,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035005401,60,live_ledgers/live_w{worker}.jsonl
w2live_54_2_0,54,held_out_0180,vocal_sanity,1,2,always_direction_condition,0,2035005400,60,live_ledgers/live_w{worker}.jsonl
w2live_54_2_1,54,held_out_0180,vocal_sanity,1,2,always_direction_condition,1,2035005401,60,live_ledgers/live_w{worker}.jsonl
w2live_54_3_0,54,held_out_0180,vocal_sanity,1,3,corrected_probe_direction_action,0,2035005400,60,live_ledgers/live_w{worker}.jsonl
w2live_54_3_1,54,held_out_0180,vocal_sanity,1,3,corrected_probe_direction_action,1,2035005401,60,live_ledgers/live_w{worker}.jsonl
w2live_55_0_0,55,held_out_0162,vocal_sanity,1,0,no_probe_reseed,0,2035005500,60,live_ledgers/live_w{worker}.jsonl
w2live_55_0_1,55,held_out_0162,vocal_sanity,1,0,no_probe_reseed,1,2035005501,60,live_ledgers/live_w{worker}.jsonl
w2live_55_1_0,55,held_out_0162,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035005500,60,live_ledgers/live_w{worker}.jsonl
w2live_55_1_1,55,held_out_0162,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035005501,60,live_ledgers/live_w{worker}.jsonl
w2live_55_2_0,55,held_out_0162,vocal_sanity,1,2,always_direction_condition,0,2035005500,60,live_ledgers/live_w{worker}.jsonl
w2live_55_2_1,55,held_out_0162,vocal_sanity,1,2,always_direction_condition,1,2035005501,60,live_ledgers/live_w{worker}.jsonl
w2live_55_3_0,55,held_out_0162,vocal_sanity,1,3,corrected_probe_direction_action,0,2035005500,60,live_ledgers/live_w{worker}.jsonl
w2live_55_3_1,55,held_out_0162,vocal_sanity,1,3,corrected_probe_direction_action,1,2035005501,60,live_ledgers/live_w{worker}.jsonl
w2live_56_0_0,56,held_out_0034,vocal_sanity,1,0,no_probe_reseed,0,2035005600,60,live_ledgers/live_w{worker}.jsonl
w2live_56_0_1,56,held_out_0034,vocal_sanity,1,0,no_probe_reseed,1,2035005601,60,live_ledgers/live_w{worker}.jsonl
w2live_56_1_0,56,held_out_0034,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035005600,60,live_ledgers/live_w{worker}.jsonl
w2live_56_1_1,56,held_out_0034,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035005601,60,live_ledgers/live_w{worker}.jsonl
w2live_56_2_0,56,held_out_0034,vocal_sanity,1,2,always_direction_condition,0,2035005600,60,live_ledgers/live_w{worker}.jsonl
w2live_56_2_1,56,held_out_0034,vocal_sanity,1,2,always_direction_condition,1,2035005601,60,live_ledgers/live_w{worker}.jsonl
w2live_56_3_0,56,held_out_0034,vocal_sanity,1,3,corrected_probe_direction_action,0,2035005600,60,live_ledgers/live_w{worker}.jsonl
w2live_56_3_1,56,held_out_0034,vocal_sanity,1,3,corrected_probe_direction_action,1,2035005601,60,live_ledgers/live_w{worker}.jsonl
w2live_57_0_0,57,held_out_0085,vocal_sanity,1,0,no_probe_reseed,0,2035005700,60,live_ledgers/live_w{worker}.jsonl
w2live_57_0_1,57,held_out_0085,vocal_sanity,1,0,no_probe_reseed,1,2035005701,60,live_ledgers/live_w{worker}.jsonl
w2live_57_1_0,57,held_out_0085,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035005700,60,live_ledgers/live_w{worker}.jsonl
w2live_57_1_1,57,held_out_0085,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035005701,60,live_ledgers/live_w{worker}.jsonl
w2live_57_2_0,57,held_out_0085,vocal_sanity,1,2,always_direction_condition,0,2035005700,60,live_ledgers/live_w{worker}.jsonl
w2live_57_2_1,57,held_out_0085,vocal_sanity,1,2,always_direction_condition,1,2035005701,60,live_ledgers/live_w{worker}.jsonl
w2live_57_3_0,57,held_out_0085,vocal_sanity,1,3,corrected_probe_direction_action,0,2035005700,60,live_ledgers/live_w{worker}.jsonl
w2live_57_3_1,57,held_out_0085,vocal_sanity,1,3,corrected_probe_direction_action,1,2035005701,60,live_ledgers/live_w{worker}.jsonl
w2live_58_0_0,58,held_out_0198,vocal_sanity,1,0,no_probe_reseed,0,2035005800,60,live_ledgers/live_w{worker}.jsonl
w2live_58_0_1,58,held_out_0198,vocal_sanity,1,0,no_probe_reseed,1,2035005801,60,live_ledgers/live_w{worker}.jsonl
w2live_58_1_0,58,held_out_0198,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035005800,60,live_ledgers/live_w{worker}.jsonl
w2live_58_1_1,58,held_out_0198,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035005801,60,live_ledgers/live_w{worker}.jsonl
w2live_58_2_0,58,held_out_0198,vocal_sanity,1,2,always_direction_condition,0,2035005800,60,live_ledgers/live_w{worker}.jsonl
w2live_58_2_1,58,held_out_0198,vocal_sanity,1,2,always_direction_condition,1,2035005801,60,live_ledgers/live_w{worker}.jsonl
w2live_58_3_0,58,held_out_0198,vocal_sanity,1,3,corrected_probe_direction_action,0,2035005800,60,live_ledgers/live_w{worker}.jsonl
w2live_58_3_1,58,held_out_0198,vocal_sanity,1,3,corrected_probe_direction_action,1,2035005801,60,live_ledgers/live_w{worker}.jsonl
w2live_59_0_0,59,held_out_0195,vocal_sanity,1,0,no_probe_reseed,0,2035005900,60,live_ledgers/live_w{worker}.jsonl
w2live_59_0_1,59,held_out_0195,vocal_sanity,1,0,no_probe_reseed,1,2035005901,60,live_ledgers/live_w{worker}.jsonl
w2live_59_1_0,59,held_out_0195,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035005900,60,live_ledgers/live_w{worker}.jsonl
w2live_59_1_1,59,held_out_0195,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035005901,60,live_ledgers/live_w{worker}.jsonl
w2live_59_2_0,59,held_out_0195,vocal_sanity,1,2,always_direction_condition,0,2035005900,60,live_ledgers/live_w{worker}.jsonl
w2live_59_2_1,59,held_out_0195,vocal_sanity,1,2,always_direction_condition,1,2035005901,60,live_ledgers/live_w{worker}.jsonl
w2live_59_3_0,59,held_out_0195,vocal_sanity,1,3,corrected_probe_direction_action,0,2035005900,60,live_ledgers/live_w{worker}.jsonl
w2live_59_3_1,59,held_out_0195,vocal_sanity,1,3,corrected_probe_direction_action,1,2035005901,60,live_ledgers/live_w{worker}.jsonl
w2live_60_0_0,60,held_out_0112,vocal_sanity,1,0,no_probe_reseed,0,2035006000,60,live_ledgers/live_w{worker}.jsonl
w2live_60_0_1,60,held_out_0112,vocal_sanity,1,0,no_probe_reseed,1,2035006001,60,live_ledgers/live_w{worker}.jsonl
w2live_60_1_0,60,held_out_0112,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035006000,60,live_ledgers/live_w{worker}.jsonl
w2live_60_1_1,60,held_out_0112,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035006001,60,live_ledgers/live_w{worker}.jsonl
w2live_60_2_0,60,held_out_0112,vocal_sanity,1,2,always_direction_condition,0,2035006000,60,live_ledgers/live_w{worker}.jsonl
w2live_60_2_1,60,held_out_0112,vocal_sanity,1,2,always_direction_condition,1,2035006001,60,live_ledgers/live_w{worker}.jsonl
w2live_60_3_0,60,held_out_0112,vocal_sanity,1,3,corrected_probe_direction_action,0,2035006000,60,live_ledgers/live_w{worker}.jsonl
w2live_60_3_1,60,held_out_0112,vocal_sanity,1,3,corrected_probe_direction_action,1,2035006001,60,live_ledgers/live_w{worker}.jsonl
w2live_61_0_0,61,held_out_0148,vocal_sanity,1,0,no_probe_reseed,0,2035006100,60,live_ledgers/live_w{worker}.jsonl
w2live_61_0_1,61,held_out_0148,vocal_sanity,1,0,no_probe_reseed,1,2035006101,60,live_ledgers/live_w{worker}.jsonl
w2live_61_1_0,61,held_out_0148,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035006100,60,live_ledgers/live_w{worker}.jsonl
w2live_61_1_1,61,held_out_0148,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035006101,60,live_ledgers/live_w{worker}.jsonl
w2live_61_2_0,61,held_out_0148,vocal_sanity,1,2,always_direction_condition,0,2035006100,60,live_ledgers/live_w{worker}.jsonl
w2live_61_2_1,61,held_out_0148,vocal_sanity,1,2,always_direction_condition,1,2035006101,60,live_ledgers/live_w{worker}.jsonl
w2live_61_3_0,61,held_out_0148,vocal_sanity,1,3,corrected_probe_direction_action,0,2035006100,60,live_ledgers/live_w{worker}.jsonl
w2live_61_3_1,61,held_out_0148,vocal_sanity,1,3,corrected_probe_direction_action,1,2035006101,60,live_ledgers/live_w{worker}.jsonl
w2live_62_0_0,62,held_out_0110,vocal_sanity,1,0,no_probe_reseed,0,2035006200,60,live_ledgers/live_w{worker}.jsonl
w2live_62_0_1,62,held_out_0110,vocal_sanity,1,0,no_probe_reseed,1,2035006201,60,live_ledgers/live_w{worker}.jsonl
w2live_62_1_0,62,held_out_0110,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035006200,60,live_ledgers/live_w{worker}.jsonl
w2live_62_1_1,62,held_out_0110,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035006201,60,live_ledgers/live_w{worker}.jsonl
w2live_62_2_0,62,held_out_0110,vocal_sanity,1,2,always_direction_condition,0,2035006200,60,live_ledgers/live_w{worker}.jsonl
w2live_62_2_1,62,held_out_0110,vocal_sanity,1,2,always_direction_condition,1,2035006201,60,live_ledgers/live_w{worker}.jsonl
w2live_62_3_0,62,held_out_0110,vocal_sanity,1,3,corrected_probe_direction_action,0,2035006200,60,live_ledgers/live_w{worker}.jsonl
w2live_62_3_1,62,held_out_0110,vocal_sanity,1,3,corrected_probe_direction_action,1,2035006201,60,live_ledgers/live_w{worker}.jsonl
w2live_63_0_0,63,held_out_0212,vocal_sanity,1,0,no_probe_reseed,0,2035006300,60,live_ledgers/live_w{worker}.jsonl
w2live_63_0_1,63,held_out_0212,vocal_sanity,1,0,no_probe_reseed,1,2035006301,60,live_ledgers/live_w{worker}.jsonl
w2live_63_1_0,63,held_out_0212,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035006300,60,live_ledgers/live_w{worker}.jsonl
w2live_63_1_1,63,held_out_0212,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035006301,60,live_ledgers/live_w{worker}.jsonl
w2live_63_2_0,63,held_out_0212,vocal_sanity,1,2,always_direction_condition,0,2035006300,60,live_ledgers/live_w{worker}.jsonl
w2live_63_2_1,63,held_out_0212,vocal_sanity,1,2,always_direction_condition,1,2035006301,60,live_ledgers/live_w{worker}.jsonl
w2live_63_3_0,63,held_out_0212,vocal_sanity,1,3,corrected_probe_direction_action,0,2035006300,60,live_ledgers/live_w{worker}.jsonl
w2live_63_3_1,63,held_out_0212,vocal_sanity,1,3,corrected_probe_direction_action,1,2035006301,60,live_ledgers/live_w{worker}.jsonl
