task_id,prompt_rank,prompt_id,condition,seed_idx,seed,output_path,demucs_score,panns_score,near_silent,violation,source_role
neutral_control_12_00,12,held_out_0173,neutral-matched,0,2071012000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0173/neutral_matched_s00_2071012000.flac,0.32311514019966125,0.48001226782798767,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_12_01,12,held_out_0173,neutral-matched,1,2071012001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0173/neutral_matched_s01_2071012001.flac,0.006622497458010912,0.022517962381243706,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_12_02,12,held_out_0173,neutral-matched,2,2071012002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0173/neutral_matched_s02_2071012002.flac,0.06634318828582764,0.0912402793765068,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_12_03,12,held_out_0173,neutral-matched,3,2071012003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0173/neutral_matched_s03_2071012003.flac,0.3475801944732666,0.060211896896362305,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_12_04,12,held_out_0173,neutral-matched,4,2071012004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0173/neutral_matched_s04_2071012004.flac,0.47307977080345154,0.20625455677509308,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_12_05,12,held_out_0173,neutral-matched,5,2071012005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0173/neutral_matched_s05_2071012005.flac,0.7435518503189087,0.13625368475914001,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_12_06,12,held_out_0173,neutral-matched,6,2071012006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0173/neutral_matched_s06_2071012006.flac,0.9173161387443542,0.6414919495582581,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_12_07,12,held_out_0173,neutral-matched,7,2071012007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0173/neutral_matched_s07_2071012007.flac,0.0003018621646333486,0.022823268547654152,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_13_00,13,held_out_0236,neutral-matched,0,2071013000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0236/neutral_matched_s00_2071013000.flac,2.7172570753464242e-06,0.018613234162330627,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_13_01,13,held_out_0236,neutral-matched,1,2071013001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0236/neutral_matched_s01_2071013001.flac,0.25567665696144104,0.46380412578582764,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_13_02,13,held_out_0236,neutral-matched,2,2071013002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0236/neutral_matched_s02_2071013002.flac,1.332648139396042e-06,0.01843022182583809,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_13_03,13,held_out_0236,neutral-matched,3,2071013003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0236/neutral_matched_s03_2071013003.flac,0.01657758094370365,0.37430548667907715,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_13_04,13,held_out_0236,neutral-matched,4,2071013004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0236/neutral_matched_s04_2071013004.flac,0.07616620510816574,0.034180354326963425,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_13_05,13,held_out_0236,neutral-matched,5,2071013005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0236/neutral_matched_s05_2071013005.flac,0.13402526080608368,0.036083322018384933,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_13_06,13,held_out_0236,neutral-matched,6,2071013006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0236/neutral_matched_s06_2071013006.flac,0.36697128415107727,0.27823182940483093,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_13_07,13,held_out_0236,neutral-matched,7,2071013007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0236/neutral_matched_s07_2071013007.flac,0.18109045922756195,0.051220331341028214,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_14_00,14,held_out_0207,neutral-matched,0,2071014000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0207/neutral_matched_s00_2071014000.flac,0.9832737445831299,0.50587397813797,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_14_01,14,held_out_0207,neutral-matched,1,2071014001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0207/neutral_matched_s01_2071014001.flac,0.37114429473876953,0.26559990644454956,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_14_02,14,held_out_0207,neutral-matched,2,2071014002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0207/neutral_matched_s02_2071014002.flac,1.0363366982346633e-06,0.023185711354017258,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_14_03,14,held_out_0207,neutral-matched,3,2071014003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0207/neutral_matched_s03_2071014003.flac,1.7801150988816516e-06,0.021027889102697372,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_14_04,14,held_out_0207,neutral-matched,4,2071014004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0207/neutral_matched_s04_2071014004.flac,0.5156663656234741,0.13495388627052307,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_14_05,14,held_out_0207,neutral-matched,5,2071014005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0207/neutral_matched_s05_2071014005.flac,1.1520307907630922e-06,0.018985722213983536,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_14_06,14,held_out_0207,neutral-matched,6,2071014006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0207/neutral_matched_s06_2071014006.flac,0.08279634267091751,0.02745642699301243,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_14_07,14,held_out_0207,neutral-matched,7,2071014007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0207/neutral_matched_s07_2071014007.flac,0.10809952020645142,0.5246018171310425,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_15_00,15,held_out_0192,neutral-matched,0,2071015000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0192/neutral_matched_s00_2071015000.flac,0.31572967767715454,0.2560308873653412,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_15_01,15,held_out_0192,neutral-matched,1,2071015001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0192/neutral_matched_s01_2071015001.flac,0.20278258621692657,0.5530020594596863,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_15_02,15,held_out_0192,neutral-matched,2,2071015002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0192/neutral_matched_s02_2071015002.flac,0.7283246517181396,0.1866205334663391,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_15_03,15,held_out_0192,neutral-matched,3,2071015003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0192/neutral_matched_s03_2071015003.flac,0.7810344696044922,0.18754412233829498,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_15_04,15,held_out_0192,neutral-matched,4,2071015004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0192/neutral_matched_s04_2071015004.flac,0.8998034000396729,0.27171143889427185,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_15_05,15,held_out_0192,neutral-matched,5,2071015005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0192/neutral_matched_s05_2071015005.flac,0.19963392615318298,0.6249563694000244,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_15_06,15,held_out_0192,neutral-matched,6,2071015006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0192/neutral_matched_s06_2071015006.flac,0.09990695863962173,0.04403088986873627,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_15_07,15,held_out_0192,neutral-matched,7,2071015007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0192/neutral_matched_s07_2071015007.flac,0.44147148728370667,0.10384371876716614,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_16_00,16,held_out_0130,neutral-matched,0,2071016000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0130/neutral_matched_s00_2071016000.flac,0.6192967295646667,0.03415311872959137,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_16_01,16,held_out_0130,neutral-matched,1,2071016001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0130/neutral_matched_s01_2071016001.flac,0.12356274574995041,0.22080907225608826,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_16_02,16,held_out_0130,neutral-matched,2,2071016002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0130/neutral_matched_s02_2071016002.flac,0.1071242243051529,0.03262283280491829,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_16_03,16,held_out_0130,neutral-matched,3,2071016003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0130/neutral_matched_s03_2071016003.flac,0.6132442355155945,0.29214730858802795,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_16_04,16,held_out_0130,neutral-matched,4,2071016004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0130/neutral_matched_s04_2071016004.flac,0.005319485906511545,0.020106924697756767,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_16_05,16,held_out_0130,neutral-matched,5,2071016005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0130/neutral_matched_s05_2071016005.flac,0.6031384468078613,0.17114490270614624,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_16_06,16,held_out_0130,neutral-matched,6,2071016006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0130/neutral_matched_s06_2071016006.flac,0.18725349009037018,0.17522071301937103,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_16_07,16,held_out_0130,neutral-matched,7,2071016007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0130/neutral_matched_s07_2071016007.flac,0.8654764294624329,0.441932737827301,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_17_00,17,held_out_0161,neutral-matched,0,2071017000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0161/neutral_matched_s00_2071017000.flac,0.16657157242298126,0.061896324157714844,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_17_01,17,held_out_0161,neutral-matched,1,2071017001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0161/neutral_matched_s01_2071017001.flac,0.040312446653842926,0.02693217433989048,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_17_02,17,held_out_0161,neutral-matched,2,2071017002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0161/neutral_matched_s02_2071017002.flac,1.5540479125775164e-06,0.026822136715054512,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_17_03,17,held_out_0161,neutral-matched,3,2071017003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0161/neutral_matched_s03_2071017003.flac,0.08968066424131393,0.4638387858867645,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_17_04,17,held_out_0161,neutral-matched,4,2071017004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0161/neutral_matched_s04_2071017004.flac,0.015960432589054108,0.49362245202064514,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_17_05,17,held_out_0161,neutral-matched,5,2071017005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0161/neutral_matched_s05_2071017005.flac,0.148905411362648,0.07441897690296173,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_17_06,17,held_out_0161,neutral-matched,6,2071017006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0161/neutral_matched_s06_2071017006.flac,0.2468540072441101,0.05553470551967621,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_17_07,17,held_out_0161,neutral-matched,7,2071017007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0161/neutral_matched_s07_2071017007.flac,0.11735017597675323,0.17803585529327393,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_18_00,18,held_out_0140,neutral-matched,0,2071018000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0140/neutral_matched_s00_2071018000.flac,0.047595176845788956,0.09138776361942291,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_18_01,18,held_out_0140,neutral-matched,1,2071018001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0140/neutral_matched_s01_2071018001.flac,0.03567216172814369,0.053674373775720596,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_18_02,18,held_out_0140,neutral-matched,2,2071018002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0140/neutral_matched_s02_2071018002.flac,2.7340001906850375e-06,0.028986776247620583,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_18_03,18,held_out_0140,neutral-matched,3,2071018003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0140/neutral_matched_s03_2071018003.flac,0.5962526798248291,0.13320857286453247,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_18_04,18,held_out_0140,neutral-matched,4,2071018004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0140/neutral_matched_s04_2071018004.flac,0.49407196044921875,0.16337700188159943,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_18_05,18,held_out_0140,neutral-matched,5,2071018005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0140/neutral_matched_s05_2071018005.flac,7.257944162120111e-06,0.023228997364640236,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_18_06,18,held_out_0140,neutral-matched,6,2071018006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0140/neutral_matched_s06_2071018006.flac,0.021919501945376396,0.17354843020439148,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_18_07,18,held_out_0140,neutral-matched,7,2071018007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0140/neutral_matched_s07_2071018007.flac,1.0824674063769635e-06,0.023213813081383705,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_19_00,19,held_out_0124,neutral-matched,0,2071019000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0124/neutral_matched_s00_2071019000.flac,9.310584573540837e-06,0.017954224720597267,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_19_01,19,held_out_0124,neutral-matched,1,2071019001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0124/neutral_matched_s01_2071019001.flac,0.17131677269935608,0.39357656240463257,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_19_02,19,held_out_0124,neutral-matched,2,2071019002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0124/neutral_matched_s02_2071019002.flac,0.012455414980649948,0.35369938611984253,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_19_03,19,held_out_0124,neutral-matched,3,2071019003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0124/neutral_matched_s03_2071019003.flac,0.3997097909450531,0.0594024583697319,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_19_04,19,held_out_0124,neutral-matched,4,2071019004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0124/neutral_matched_s04_2071019004.flac,5.106479420646792e-06,0.045341018587350845,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_19_05,19,held_out_0124,neutral-matched,5,2071019005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0124/neutral_matched_s05_2071019005.flac,0.14272721111774445,0.29246431589126587,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_19_06,19,held_out_0124,neutral-matched,6,2071019006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0124/neutral_matched_s06_2071019006.flac,0.16325488686561584,0.17460080981254578,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_19_07,19,held_out_0124,neutral-matched,7,2071019007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0124/neutral_matched_s07_2071019007.flac,0.0317191444337368,0.04090015962719917,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_20_00,20,held_out_0009,neutral-matched,0,2071020000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0009/neutral_matched_s00_2071020000.flac,0.10331423580646515,0.0198459941893816,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_20_01,20,held_out_0009,neutral-matched,1,2071020001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0009/neutral_matched_s01_2071020001.flac,0.5055486559867859,0.11288867890834808,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_20_02,20,held_out_0009,neutral-matched,2,2071020002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0009/neutral_matched_s02_2071020002.flac,0.17505362629890442,0.025545332580804825,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_20_03,20,held_out_0009,neutral-matched,3,2071020003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0009/neutral_matched_s03_2071020003.flac,0.5929874181747437,0.08374053239822388,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_20_04,20,held_out_0009,neutral-matched,4,2071020004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0009/neutral_matched_s04_2071020004.flac,0.9284756183624268,0.5067147016525269,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_20_05,20,held_out_0009,neutral-matched,5,2071020005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0009/neutral_matched_s05_2071020005.flac,7.863950486353133e-06,0.01628195121884346,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_20_06,20,held_out_0009,neutral-matched,6,2071020006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0009/neutral_matched_s06_2071020006.flac,0.5740164518356323,0.42929401993751526,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_20_07,20,held_out_0009,neutral-matched,7,2071020007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0009/neutral_matched_s07_2071020007.flac,0.02629227563738823,0.023424966260790825,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_21_00,21,held_out_0178,neutral-matched,0,2071021000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0178/neutral_matched_s00_2071021000.flac,0.9596266746520996,0.5741648077964783,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_21_01,21,held_out_0178,neutral-matched,1,2071021001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0178/neutral_matched_s01_2071021001.flac,0.09150964021682739,0.6108867526054382,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_21_02,21,held_out_0178,neutral-matched,2,2071021002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0178/neutral_matched_s02_2071021002.flac,9.790285275812494e-07,0.022621896117925644,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_21_03,21,held_out_0178,neutral-matched,3,2071021003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0178/neutral_matched_s03_2071021003.flac,0.165928915143013,0.29119977355003357,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_21_04,21,held_out_0178,neutral-matched,4,2071021004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0178/neutral_matched_s04_2071021004.flac,0.29709455370903015,0.5461193919181824,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_21_05,21,held_out_0178,neutral-matched,5,2071021005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0178/neutral_matched_s05_2071021005.flac,0.1920384019613266,0.03146860748529434,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_21_06,21,held_out_0178,neutral-matched,6,2071021006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0178/neutral_matched_s06_2071021006.flac,0.5479429364204407,0.6038313508033752,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_21_07,21,held_out_0178,neutral-matched,7,2071021007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0178/neutral_matched_s07_2071021007.flac,0.9244059324264526,0.6667314171791077,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_22_00,22,held_out_0206,neutral-matched,0,2071022000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0206/neutral_matched_s00_2071022000.flac,3.87335239793174e-06,0.033103082329034805,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_22_01,22,held_out_0206,neutral-matched,1,2071022001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0206/neutral_matched_s01_2071022001.flac,1.7024930230036261e-06,0.022735606878995895,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_22_02,22,held_out_0206,neutral-matched,2,2071022002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0206/neutral_matched_s02_2071022002.flac,3.188255732311518e-06,0.024113809689879417,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_22_03,22,held_out_0206,neutral-matched,3,2071022003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0206/neutral_matched_s03_2071022003.flac,0.4762178659439087,0.11861606687307358,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_22_04,22,held_out_0206,neutral-matched,4,2071022004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0206/neutral_matched_s04_2071022004.flac,9.256453267880715e-06,0.02091147005558014,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_22_05,22,held_out_0206,neutral-matched,5,2071022005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0206/neutral_matched_s05_2071022005.flac,0.005261244717985392,0.035323090851306915,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_22_06,22,held_out_0206,neutral-matched,6,2071022006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0206/neutral_matched_s06_2071022006.flac,0.9365641474723816,0.27489128708839417,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_22_07,22,held_out_0206,neutral-matched,7,2071022007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0206/neutral_matched_s07_2071022007.flac,7.513307878070918e-07,0.028190461918711662,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_23_00,23,held_out_0105,neutral-matched,0,2071023000,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0105/neutral_matched_s00_2071023000.flac,2.071419885396608e-06,0.03786417841911316,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_23_01,23,held_out_0105,neutral-matched,1,2071023001,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0105/neutral_matched_s01_2071023001.flac,3.1210865927278064e-06,0.039833687245845795,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_23_02,23,held_out_0105,neutral-matched,2,2071023002,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0105/neutral_matched_s02_2071023002.flac,9.551695256959647e-06,0.029971737414598465,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_23_03,23,held_out_0105,neutral-matched,3,2071023003,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0105/neutral_matched_s03_2071023003.flac,0.2543148100376129,0.08732577413320541,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_23_04,23,held_out_0105,neutral-matched,4,2071023004,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0105/neutral_matched_s04_2071023004.flac,0.04701393470168114,0.30882152915000916,0,1,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_23_05,23,held_out_0105,neutral-matched,5,2071023005,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0105/neutral_matched_s05_2071023005.flac,3.852579538943246e-05,0.03506433963775635,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_23_06,23,held_out_0105,neutral-matched,6,2071023006,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0105/neutral_matched_s06_2071023006.flac,1.5269146160790115e-06,0.018439937382936478,0,0,NEW_NEUTRAL_MATCHED_GENERATION
neutral_control_23_07,23,held_out_0105,neutral-matched,7,2071023007,analysis_exit1_v2/neutral_control/audio/neutral_matched/held_out_0105/neutral_matched_s07_2071023007.flac,0.37547630071640015,0.41228145360946655,0,1,NEW_NEUTRAL_MATCHED_GENERATION
