task_id,prompt_id,condition,seed_idx,seed,output_path,apparent_violation,candidate_violation,implementation_role,requested_vocal,demucs_score,panns_score,near_silent,design_weight,corrected_present,corrected_violation,calibrated_violation_probability,calibrated_satisfaction_probability,instrument_status
w2fact_06_2_15_positive_v2,held_out_0253,positive_text,15,2034006015,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0253/positive_text_v2_s15_2034006015.flac,1,1,CORRECTED_POSITIVE_ONLY_PRIMARY,0,0.8750829696655273,0.43333742022514343,0,1.0,1,1,0.999995553704163,4.446295836957326e-06,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_00,held_out_0009,sampler_only,0,2034020000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s00_2034020000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.2058890163898468,0.052488889545202255,0,1.0,1,1,0.7138066225823574,0.2861933774176426,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_01,held_out_0009,sampler_only,1,2034020001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s01_2034020001.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.04165876656770706,0.0650385320186615,0,1.0,1,1,0.2578992262449126,0.7421007737550873,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_02,held_out_0009,sampler_only,2,2034020002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s02_2034020002.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.2646588629650068e-06,0.02042544074356556,0,1.0,0,0,8.738948659023353e-09,0.9999999912610513,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_03,held_out_0009,sampler_only,3,2034020003,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s03_2034020003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.4343312386699836e-06,0.03317461162805557,0,1.0,0,0,3.139970050520774e-08,0.9999999686002995,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_04,held_out_0009,sampler_only,4,2034020004,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s04_2034020004.flac,1,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.7870635986328125,0.0278012678027153,0,1.0,1,1,0.9534079483298744,0.04659205167012559,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_05,held_out_0009,sampler_only,5,2034020005,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s05_2034020005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.012006085366010666,0.08253998309373856,0,1.0,1,1,0.09792820647784085,0.9020717935221592,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_06,held_out_0009,sampler_only,6,2034020006,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s06_2034020006.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.009386992081999779,0.02334362082183361,0,1.0,0,0,0.0025226225034451705,0.9974773774965549,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_07,held_out_0009,sampler_only,7,2034020007,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s07_2034020007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.9999224543571472,0.13174492120742798,0,1.0,1,1,0.9997171825421017,0.0002828174578982656,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_08,held_out_0009,sampler_only,8,2034020008,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s08_2034020008.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.22362279891967773,0.3019738793373108,0,1.0,1,1,0.9982424225579197,0.0017575774420802714,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_09,held_out_0009,sampler_only,9,2034020009,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s09_2034020009.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.14654751121997833,0.14675171673297882,0,1.0,1,1,0.9620704789893678,0.03792952101063218,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_10,held_out_0009,sampler_only,10,2034020010,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s10_2034020010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.6994864608932403e-06,0.025076664984226227,0,1.0,0,0,1.498129585914896e-08,0.9999999850187041,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_11,held_out_0009,sampler_only,11,2034020011,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s11_2034020011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.1362263411283493,0.14238831400871277,0,1.0,1,1,0.9535156566507491,0.04648434334925089,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_12,held_out_0009,sampler_only,12,2034020012,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s12_2034020012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,9.34856780077098e-06,0.014623301103711128,0,1.0,0,0,3.714742290472019e-08,0.9999999628525771,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_13,held_out_0009,sampler_only,13,2034020013,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s13_2034020013.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.9742110967636108,0.11478520184755325,0,1.0,1,1,0.9995766568207006,0.0004233431792993736,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_14,held_out_0009,sampler_only,14,2034020014,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s14_2034020014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.8767335414886475,0.36153408885002136,0,1.0,1,1,0.9999903824919669,9.617508033077371e-06,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_20_3_15,held_out_0009,sampler_only,15,2034020015,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0009/sampler_only_s15_2034020015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.0002285343944095075,0.02193176932632923,0,1.0,0,0,1.039787807132714e-05,0.9999896021219287,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_00,held_out_0031,sampler_only,0,2034026000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s00_2034026000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,3.3219898796232883e-06,0.018858740106225014,0,1.0,0,0,1.641897345220742e-08,0.9999999835810266,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_01,held_out_0031,sampler_only,1,2034026001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s01_2034026001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,2.3323478671954945e-05,0.02439342625439167,0,1.0,0,0,5.246481149414198e-07,0.999999475351885,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_02,held_out_0031,sampler_only,2,2034026002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s02_2034026002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.18514688313007355,0.042446088045835495,0,1.0,1,1,0.5381029076035655,0.4618970923964345,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_03,held_out_0031,sampler_only,3,2034026003,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s03_2034026003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.004801922477781773,0.03002680093050003,0,1.0,0,0,0.0018667752415203825,0.9981332247584797,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_04,held_out_0031,sampler_only,4,2034026004,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s04_2034026004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,2.575975940999342e-06,0.020578159019351006,0,1.0,0,0,1.4339546286763506e-08,0.9999999856604537,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_05,held_out_0031,sampler_only,5,2034026005,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s05_2034026005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.013525551185011864,0.5227509140968323,0,1.0,1,1,0.9875080518078649,0.01249194819213506,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_06,held_out_0031,sampler_only,6,2034026006,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s06_2034026006.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.09782104939222336,0.14597241580486298,0,1.0,1,1,0.928205387914472,0.07179461208552795,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_07,held_out_0031,sampler_only,7,2034026007,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s07_2034026007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.009508420713245869,0.028814740478992462,0,1.0,0,0,0.004468328470012083,0.9955316715299879,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_08,held_out_0031,sampler_only,8,2034026008,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s08_2034026008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.03092317283153534,0.24178938567638397,0,1.0,1,1,0.9176187225497155,0.08238127745028445,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_09,held_out_0031,sampler_only,9,2034026009,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s09_2034026009.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.12483568489551544,0.3910859525203705,0,1.0,1,1,0.9982582182698092,0.0017417817301907945,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_10,held_out_0031,sampler_only,10,2034026010,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s10_2034026010.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.04009632766246796,0.4800134301185608,0,1.0,1,1,0.9960302248399895,0.0039697751600105136,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_11,held_out_0031,sampler_only,11,2034026011,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s11_2034026011.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.17978791892528534,0.16171397268772125,0,1.0,1,1,0.9797169291518527,0.02028307084814729,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_12,held_out_0031,sampler_only,12,2034026012,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s12_2034026012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.0031832465901970863,0.2962217926979065,0,1.0,1,1,0.45736855038941426,0.5426314496105857,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_13,held_out_0031,sampler_only,13,2034026013,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s13_2034026013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,4.918258127872832e-06,0.0129412692040205,0,1.0,0,0,1.07792964546327e-08,0.9999999892207035,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_14,held_out_0031,sampler_only,14,2034026014,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s14_2034026014.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.11297676712274551,0.023350443691015244,0,1.0,1,1,0.09441640449546022,0.9055835955045398,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_26_3_15,held_out_0031,sampler_only,15,2034026015,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0031/sampler_only_s15_2034026015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,6.003517228236888e-06,0.01760992221534252,0,1.0,0,0,3.2012099458652986e-08,0.9999999679879006,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_00,held_out_0040,sampler_only,0,2034008000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s00_2034008000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.19726328551769257,0.09173276275396347,0,1.0,1,1,0.9152409344928413,0.08475906550715873,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_01,held_out_0040,sampler_only,1,2034008001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s01_2034008001.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.4452722668647766,0.0846794843673706,0,1.0,1,1,0.9791227454625108,0.02087725453748923,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_02,held_out_0040,sampler_only,2,2034008002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s02_2034008002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.6919686198234558,0.16802087426185608,0,1.0,1,1,0.9993417889860147,0.0006582110139853325,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_03,held_out_0040,sampler_only,3,2034008003,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s03_2034008003.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.061964500695466995,0.1161954402923584,0,1.0,1,1,0.7643114679864957,0.23568853201350426,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_04,held_out_0040,sampler_only,4,2034008004,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s04_2034008004.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.11951031535863876,0.06315529346466064,0,1.0,1,1,0.6205489958689003,0.37945100413109967,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_05,held_out_0040,sampler_only,5,2034008005,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s05_2034008005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.35149988532066345,0.39674749970436096,0,1.0,1,1,0.9997570429581875,0.00024295704181254152,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_06,held_out_0040,sampler_only,6,2034008006,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s06_2034008006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.21726803481578827,0.04434666037559509,0,1.0,1,1,0.6357068424223732,0.3642931575776268,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_07,held_out_0040,sampler_only,7,2034008007,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s07_2034008007.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.08998237550258636,0.04612528532743454,0,1.0,1,1,0.3069162297506004,0.6930837702493996,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_08,held_out_0040,sampler_only,8,2034008008,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s08_2034008008.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.11525382101535797,0.15425099432468414,0,1.0,1,1,0.9520615407681744,0.0479384592318256,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_09,held_out_0040,sampler_only,9,2034008009,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s09_2034008009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.31357693672180176,0.16634516417980194,0,1.0,1,1,0.9934066047534886,0.006593395246511369,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_10,held_out_0040,sampler_only,10,2034008010,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s10_2034008010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.3911016881465912,0.23400428891181946,0,1.0,1,1,0.9986365509810019,0.0013634490189980975,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_11,held_out_0040,sampler_only,11,2034008011,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s11_2034008011.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.22278361022472382,0.2321709543466568,0,1.0,1,1,0.9955722354009234,0.004427764599076567,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_12,held_out_0040,sampler_only,12,2034008012,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s12_2034008012.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.30721479654312134,0.08538994193077087,0,1.0,1,1,0.9535709698566466,0.04642903014335342,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_13,held_out_0040,sampler_only,13,2034008013,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s13_2034008013.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.17383411526679993,0.05343318730592728,0,1.0,1,1,0.6600406381353258,0.33995936186467424,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_14,held_out_0040,sampler_only,14,2034008014,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s14_2034008014.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.17821520566940308,0.06802267581224442,0,1.0,1,1,0.7968088276790694,0.20319117232093065,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_08_3_15,held_out_0040,sampler_only,15,2034008015,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0040/sampler_only_s15_2034008015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.009600305929780006,0.23568791151046753,0,1.0,1,1,0.6500276393821781,0.3499723606178219,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_00,held_out_0041,sampler_only,0,2034004000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s00_2034004000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.6211278438568115,0.12663008272647858,0,1.0,1,1,0.9975850768603503,0.0024149231396497495,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_01,held_out_0041,sampler_only,1,2034004001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s01_2034004001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.03480090945959091,0.06635810434818268,0,1.0,1,1,0.21937415437394414,0.7806258456260559,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_02,held_out_0041,sampler_only,2,2034004002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s02_2034004002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.8328019976615906,0.08859053999185562,0,1.0,1,1,0.9986239641123186,0.001376035887681426,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_03,held_out_0041,sampler_only,3,2034004003,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s03_2034004003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,5.669854726875201e-05,0.03463314473628998,0,1.0,0,0,4.726948405705435e-06,0.9999952730515943,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_04,held_out_0041,sampler_only,4,2034004004,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s04_2034004004.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.13114340603351593,0.2803539037704468,0,1.0,1,1,0.9942238736906769,0.005776126309323115,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_05,held_out_0041,sampler_only,5,2034004005,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s05_2034004005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.6445742845535278,0.1386084109544754,0,1.0,1,1,0.9983992077011193,0.00160079229888066,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_06,held_out_0041,sampler_only,6,2034004006,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s06_2034004006.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,3.467201850071433e-06,0.023091301321983337,0,1.0,0,0,2.968618982820557e-08,0.9999999703138102,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_07,held_out_0041,sampler_only,7,2034004007,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s07_2034004007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.3207470774650574,0.037597548216581345,0,1.0,1,1,0.7058089551350141,0.29419104486498593,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_08,held_out_0041,sampler_only,8,2034004008,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s08_2034004008.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.1482803374528885,0.1527642458677292,0,1.0,1,1,0.966893260800779,0.033106739199221025,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_09,held_out_0041,sampler_only,9,2034004009,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s09_2034004009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.22235418856143951,0.20301692187786102,0,1.0,1,1,0.9931158627714546,0.006884137228545417,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_10,held_out_0041,sampler_only,10,2034004010,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s10_2034004010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.3652009963989258,0.09051842242479324,0,1.0,1,1,0.9723209589870647,0.02767904101293528,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_11,held_out_0041,sampler_only,11,2034004011,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s11_2034004011.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.7057446241378784,0.6218602657318115,0,1.0,1,1,0.9999972503365739,2.7496634260604225e-06,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_12,held_out_0041,sampler_only,12,2034004012,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s12_2034004012.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.9639254808425903,0.19077476859092712,0,1.0,1,1,0.9999087545159653,9.124548403471877e-05,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_13,held_out_0041,sampler_only,13,2034004013,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s13_2034004013.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.3776090741157532,0.10691197961568832,0,1.0,1,1,0.9838441950977632,0.01615580490223678,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_14,held_out_0041,sampler_only,14,2034004014,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s14_2034004014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.8544533848762512,0.3934718668460846,0,1.0,1,1,0.9999916774755051,8.32252449489701e-06,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_04_3_15,held_out_0041,sampler_only,15,2034004015,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0041/sampler_only_s15_2034004015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.7843032479286194,0.08193016797304153,0,1.0,1,1,0.9973151521201271,0.002684847879872887,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_10_3_00,held_out_0046,sampler_only,0,2034010000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0046/sampler_only_s00_2034010000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.019828682765364647,0.11499321460723877,0,1.0,1,1,0.3665166592020556,0.6334833407979443,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_10_3_01,held_out_0046,sampler_only,1,2034010001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0046/sampler_only_s01_2034010001.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.2802596092224121,0.19338388741016388,0,1.0,1,1,0.9948207202808623,0.005179279719137675,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_10_3_02,held_out_0046,sampler_only,2,2034010002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0046/sampler_only_s02_2034010002.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.08025813847780228,0.36960193514823914,0,1.0,1,1,0.9955647566938156,0.004435243306184389,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
